"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6","Tank7","Tank8","Tank9","Tank10","Tank11","Tank12"
"5717",2021-01-30 10:10:00,5.668,5.796,8.419,8.369,6.661,8.568,8.369,6.026,8.27,6.535,8.444,5.949
"5718",2021-01-30 10:20:00,5.719,5.821,8.618,8.543,6.712,8.469,8.27,6.077,8.295,6.585,8.27,6.026
"5719",2021-01-30 10:30:00,5.77,5.898,8.419,8.27,6.763,8.344,8.095,6.128,8.444,6.636,8.419,6.077
"5720",2021-01-30 10:40:00,5.847,5.949,8.643,8.543,6.813,8.568,8.295,6.179,8.195,6.687,8.319,6.128
"5721",2021-01-30 10:50:00,5.924,6.026,8.494,8.394,6.864,8.543,8.295,6.255,8.469,6.763,8.344,6.204
"5722",2021-01-30 11:00:00,6.026,6.102,8.593,8.444,6.914,8.444,8.145,6.331,8.195,6.813,8.369,6.281
"5723",2021-01-30 11:10:00,6.102,6.179,8.543,8.543,6.965,8.369,8.045,6.408,8.419,6.889,8.195,6.357
"5724",2021-01-30 11:20:00,6.204,6.281,8.369,8.344,7.041,8.543,8.394,6.509,8.27,6.965,8.444,6.433
"5725",2021-01-30 11:30:00,6.306,6.382,8.618,8.593,7.091,8.593,8.319,6.585,8.394,7.041,8.27,6.535
"5726",2021-01-30 11:40:00,6.382,6.458,8.469,8.319,7.167,8.543,8.22,6.661,8.369,7.091,8.419,6.611
"5727",2021-01-30 11:50:00,6.458,6.535,8.618,8.543,7.217,8.469,8.12,6.737,8.344,7.167,8.344,6.661
"5728",2021-01-30 12:00:00,6.484,6.56,8.519,8.394,7.268,8.394,8.045,6.788,8.394,7.217,8.22,6.712
"5729",2021-01-30 12:10:00,6.458,6.56,8.668,8.469,7.293,8.344,8.593,6.788,8.295,7.242,8.419,6.712
"5730",2021-01-30 12:20:00,6.433,6.509,8.543,8.494,7.318,8.568,8.941,6.788,8.469,7.242,8.22,6.712
"5731",2021-01-30 12:30:00,6.331,6.458,8.444,8.319,7.343,8.494,9.064,6.763,8.195,7.242,8.444,6.661
"5732",2021-01-30 12:40:00,6.281,6.408,8.568,8.568,7.343,8.394,9.336,6.763,8.444,7.242,8.27,6.636
"5733",2021-01-30 12:50:00,6.23,6.382,8.394,8.295,7.343,8.344,6.585,6.737,8.195,7.242,8.444,6.611
"5734",2021-01-30 13:00:00,6.204,6.331,8.618,8.543,7.343,8.593,6.077,6.712,8.394,7.242,8.344,6.585
"5735",2021-01-30 13:10:00,6.153,6.306,8.369,8.792,7.343,8.494,7.142,6.687,8.245,7.242,8.27,6.56
"5736",2021-01-30 13:20:00,6.102,6.255,8.618,9.089,7.343,8.394,8.22,6.636,8.27,7.217,8.369,6.509
"5737",2021-01-30 13:30:00,6.051,6.204,8.394,9.287,7.343,8.419,8.419,6.611,8.419,7.192,8.22,6.484
"5738",2021-01-30 13:40:00,6.026,6.153,8.618,9.41,7.343,8.568,8.17,6.56,8.17,7.167,8.394,6.433
"5739",2021-01-30 13:50:00,5.975,6.128,8.394,9.41,7.343,8.444,8.17,6.535,8.419,7.142,8.195,6.408
"5740",2021-01-30 14:00:00,5.924,6.077,8.618,9.435,7.318,8.344,8.344,6.484,8.17,7.116,8.394,6.357
"5741",2021-01-30 14:10:00,5.847,6.026,8.394,6,7.318,8.593,8.145,6.433,8.369,7.091,8.195,6.306
"5742",2021-01-30 14:20:00,5.77,5.949,8.593,6,7.293,8.519,8.344,6.382,8.27,7.041,8.394,6.255
"5743",2021-01-30 14:30:00,5.719,5.872,8.344,7.242,7.268,8.369,8.245,6.331,8.22,6.99,8.17,6.179
"5744",2021-01-30 14:40:00,5.668,5.821,8.593,8.344,7.242,8.543,8.12,6.23,8.394,6.965,8.394,6.128
"5745",2021-01-30 14:50:00,5.616,5.77,8.369,8.693,7.192,8.543,8.319,6.23,8.12,6.94,8.17,6.077
"5746",2021-01-30 15:00:00,5.565,5.719,8.568,8.469,7.192,8.394,8.07,6.153,8.419,6.94,8.394,6.051
"5747",2021-01-30 15:10:00,5.514,5.668,8.419,8.543,7.142,8.494,8.394,6.102,8.17,6.889,8.17,6
"5748",2021-01-30 15:20:00,5.462,5.642,8.494,8.519,7.116,8.543,8.17,6.051,8.319,6.839,8.394,5.949
"5749",2021-01-30 15:30:00,5.437,5.616,8.543,8.444,7.091,8.394,8.27,6.026,8.295,6.813,8.145,5.924
"5750",2021-01-30 15:40:00,5.462,5.591,8.469,8.543,7.091,8.543,8.245,5.975,8.145,6.788,8.394,5.898
"5751",2021-01-30 15:50:00,5.411,5.565,8.593,8.344,7.091,8.543,8.095,6,8.394,6.763,8.17,5.872
"5752",2021-01-30 16:00:00,5.411,5.539,8.394,8.593,7.066,8.394,8.344,5.949,8.12,6.737,8.419,5.847
"5753",2021-01-30 16:10:00,5.36,5.514,8.618,8.369,7.041,8.519,8.07,5.949,8.344,6.737,8.17,5.821
"5754",2021-01-30 16:20:00,5.334,5.514,8.369,8.618,7.015,8.568,8.394,5.924,8.22,6.687,8.394,5.821
"5755",2021-01-30 16:30:00,5.308,5.488,8.593,8.419,6.99,8.419,8.195,5.924,8.195,6.661,8.195,5.796
"5756",2021-01-30 16:40:00,5.282,5.488,8.369,8.618,6.99,8.444,8.195,5.872,8.344,6.636,8.369,5.77
"5757",2021-01-30 16:50:00,5.257,5.488,8.543,8.444,6.965,8.568,8.295,5.872,8.12,6.611,8.245,5.77
"5758",2021-01-30 17:00:00,5.257,5.462,8.444,8.593,6.94,8.419,8.07,5.872,8.344,6.611,8.369,5.745
"5759",2021-01-30 17:10:00,5.257,5.462,8.494,8.469,6.94,8.444,8.344,5.847,8.22,6.585,8.295,5.745
"5760",2021-01-30 17:20:00,5.231,5.437,8.568,8.543,6.914,8.494,8.12,5.847,8.22,6.585,8.344,5.719
"5761",2021-01-30 17:30:00,5.231,5.437,8.444,8.494,6.914,8.344,8.295,5.821,8.369,6.56,8.319,5.719
"5762",2021-01-30 17:40:00,5.231,5.437,8.593,8.469,6.889,8.593,8.27,5.821,8.095,6.56,8.319,5.719
"5763",2021-01-30 17:50:00,5.231,5.411,8.369,8.543,6.889,8.519,8.045,5.821,8.344,6.535,8.369,5.719
"5764",2021-01-30 18:00:00,5.231,5.411,8.618,8.394,6.864,8.344,8.369,5.796,8.245,6.535,8.295,5.693
"5765",2021-01-30 18:10:00,5.231,5.411,8.344,8.593,6.864,8.593,8.12,5.796,8.17,6.535,8.394,5.693
"5766",2021-01-30 18:20:00,5.257,5.437,8.593,8.369,6.864,8.519,8.319,5.821,8.394,6.535,8.245,5.719
"5767",2021-01-30 18:30:00,5.282,5.462,8.369,8.593,6.864,8.369,8.27,5.821,8.095,6.535,8.444,5.719
"5768",2021-01-30 18:40:00,5.308,5.488,8.543,8.419,6.864,8.568,8.045,5.847,8.394,6.535,8.245,5.745
"5769",2021-01-30 18:50:00,5.334,5.514,8.469,8.618,6.864,8.543,8.394,5.847,8.195,6.56,8.444,5.77
"5770",2021-01-30 19:00:00,5.36,5.539,8.494,8.469,6.864,8.394,8.145,5.872,8.27,6.56,8.195,5.796
"5771",2021-01-30 19:10:00,5.36,5.539,8.543,8.543,6.864,8.519,8.27,5.872,8.319,6.56,8.444,5.796
"5772",2021-01-30 19:20:00,5.385,5.539,8.469,8.543,6.864,8.543,8.295,5.872,8.145,6.56,8.195,5.821
"5773",2021-01-30 19:30:00,5.385,5.565,8.593,8.344,6.864,8.394,8.045,5.898,8.394,6.56,8.444,5.821
"5774",2021-01-30 19:40:00,5.411,5.565,8.419,8.593,6.864,8.519,8.394,5.898,8.17,6.56,8.17,5.821
"5775",2021-01-30 19:50:00,5.411,5.565,8.643,8.394,6.864,8.568,8.17,5.898,8.319,6.585,8.444,5.821
"5776",2021-01-30 20:00:00,5.437,5.616,8.394,8.618,6.864,8.419,8.27,5.924,8.27,6.585,8.195,5.821
"5777",2021-01-30 20:10:00,5.437,5.616,8.618,8.444,6.889,8.394,8.295,5.924,8.17,6.585,8.394,5.847
"5778",2021-01-30 20:20:00,5.462,5.616,8.369,8.593,6.864,8.568,8.045,5.924,8.419,6.585,8.17,5.847
"5779",2021-01-30 20:30:00,5.462,5.616,8.593,8.543,6.889,8.419,8.369,5.924,8.12,6.585,8.419,5.872
"5780",2021-01-30 20:40:00,5.488,5.642,8.344,8.394,6.889,8.419,8.145,5.949,8.369,6.585,8.17,5.872
"5781",2021-01-30 20:50:00,5.514,5.668,8.593,8.568,6.889,8.543,8.295,5.949,8.245,6.611,8.394,5.898
"5782",2021-01-30 21:00:00,5.539,5.693,8.369,8.369,6.889,8.394,8.295,5.975,8.245,6.611,8.17,5.924
"5783",2021-01-30 21:10:00,5.565,5.719,8.593,8.643,6.889,8.469,8.045,6,8.394,6.636,8.419,5.924
"5784",2021-01-30 21:20:00,5.591,5.745,8.369,8.494,6.914,8.593,8.394,6.026,8.12,6.636,8.17,5.949
"5785",2021-01-30 21:30:00,5.616,5.77,8.593,8.494,6.914,8.444,8.245,6.026,8.419,6.636,8.444,5.975
"5786",2021-01-30 21:40:00,5.642,5.796,8.369,8.568,6.94,8.319,8.095,6.051,8.17,6.661,8.195,6
"5787",2021-01-30 21:50:00,5.668,5.821,8.543,8.369,6.94,8.593,8.344,6.077,8.344,6.661,8.444,6.026
"5788",2021-01-30 22:00:00,5.693,5.821,8.419,8.593,6.94,8.469,8.12,6.077,8.295,6.687,8.245,6.026
"5789",2021-01-30 22:10:00,5.719,5.847,8.568,8.444,6.965,8.344,8.319,6.128,8.195,6.687,8.444,6.051
"5790",2021-01-30 22:20:00,5.745,5.872,8.419,8.568,6.965,8.643,8.295,6.128,8.444,6.712,8.27,6.077
"5791",2021-01-30 22:30:00,5.796,5.924,8.543,8.568,6.99,8.568,8.07,6.179,8.145,6.737,8.419,6.102
"5792",2021-01-30 22:40:00,5.821,5.949,8.444,8.394,7.015,8.444,8.419,6.204,8.444,6.763,8.295,6.153
"5793",2021-01-30 22:50:00,5.872,6,8.568,8.618,7.041,8.319,8.295,6.23,8.195,6.788,8.419,6.179
"5794",2021-01-30 23:00:00,5.924,6.026,8.394,8.494,7.041,8.593,8.095,6.281,8.344,6.813,8.319,6.204
"5795",2021-01-30 23:10:00,5.949,6.077,8.593,8.419,7.066,8.519,8.394,6.306,8.295,6.839,8.344,6.255
"5796",2021-01-30 23:20:00,5.975,6.102,8.344,8.593,7.091,8.394,8.27,6.331,8.27,6.839,8.369,6.281
"5797",2021-01-30 23:30:00,6.026,6.128,8.618,8.444,7.116,8.394,8.07,6.357,8.444,6.889,8.22,6.306
"5798",2021-01-30 23:40:00,6.051,6.179,8.394,8.593,7.142,8.593,8.394,6.408,8.17,6.889,8.419,6.331
"5799",2021-01-30 23:50:00,6.102,6.204,8.618,8.568,7.142,8.494,8.27,6.433,8.419,6.94,8.195,6.382
"5800",2021-01-31 00:00:00,6.128,6.23,8.419,8.419,7.167,8.394,8.07,6.458,8.195,6.94,8.444,6.408
"5801",2021-01-31 00:10:00,6.128,6.255,8.643,8.618,7.192,8.394,8.394,6.484,8.369,6.965,8.27,6.433
"5802",2021-01-31 00:20:00,6.128,6.255,8.444,8.543,7.192,8.593,8.27,6.484,8.319,6.99,8.444,6.433
"5803",2021-01-31 00:30:00,6.102,6.23,8.593,8.394,7.217,8.469,8.07,6.484,8.27,6.965,8.295,6.433
"5804",2021-01-31 00:40:00,6.077,6.204,8.444,8.643,7.217,8.344,8.419,6.458,8.444,6.965,8.369,6.408
"5805",2021-01-31 00:50:00,6.026,6.179,8.618,8.494,7.217,8.593,8.245,6.433,8.145,6.94,8.319,6.382
"5806",2021-01-31 01:00:00,5.975,6.128,8.444,8.394,7.192,8.519,8.095,6.408,8.394,6.94,8.394,6.331
"5807",2021-01-31 01:10:00,5.924,6.077,8.618,8.568,7.192,8.394,8.394,6.382,8.195,6.914,8.295,6.306
"5808",2021-01-31 01:20:00,5.872,6.051,8.419,8.394,7.167,8.519,8.17,6.331,8.295,6.889,8.369,6.255
"5809",2021-01-31 01:30:00,5.847,6,8.618,8.618,7.142,8.543,8.195,6.281,8.319,6.864,8.319,6.23
"5810",2021-01-31 01:40:00,5.796,5.975,8.369,8.469,7.142,8.419,8.344,6.255,8.17,6.839,8.319,6.179
"5811",2021-01-31 01:50:00,5.745,5.924,8.618,8.519,7.116,8.394,8.095,6.23,8.419,6.813,8.344,6.153
"5812",2021-01-31 02:00:00,5.719,5.872,8.369,8.543,7.091,8.593,8.369,6.179,8.12,6.788,8.295,6.128
"5813",2021-01-31 02:10:00,5.668,5.847,8.593,8.344,7.066,8.444,8.195,6.153,8.369,6.763,8.344,6.077
"5814",2021-01-31 02:20:00,5.616,5.796,8.344,8.568,7.041,8.344,8.145,6.128,8.245,6.737,8.295,6.026
"5815",2021-01-31 02:30:00,5.565,5.745,8.568,8.369,7.015,8.593,8.319,6.077,8.195,6.712,8.344,6
"5816",2021-01-31 02:40:00,5.514,5.693,8.369,8.618,6.99,8.444,8.045,6.026,8.394,6.661,8.344,5.949
"5817",2021-01-31 02:50:00,5.437,5.642,8.543,8.419,6.94,8.344,8.394,5.975,8.12,6.636,8.295,5.872
"5818",2021-01-31 03:00:00,5.36,5.565,8.469,8.618,6.914,8.618,8.17,5.898,8.344,6.585,8.369,5.821
"5819",2021-01-31 03:10:00,5.308,5.514,8.469,8.444,6.864,8.444,8.195,5.847,8.195,6.535,8.245,5.77
"5820",2021-01-31 03:20:00,5.231,5.437,8.593,8.593,6.839,8.469,8.27,5.77,8.195,6.484,8.394,5.693
"5821",2021-01-31 03:30:00,5.154,5.36,8.369,8.469,6.788,8.494,8.045,5.719,8.319,6.433,8.17,5.642
"5822",2021-01-31 03:40:00,5.102,5.308,8.593,8.543,6.737,8.295,8.319,5.668,8.07,6.382,8.419,5.591
"5823",2021-01-31 03:50:00,5.05,5.257,8.344,8.494,6.712,8.593,8.045,5.616,8.369,6.331,8.145,5.514
"5824",2021-01-31 04:00:00,4.999,5.205,8.494,8.494,6.661,8.444,8.344,5.565,8.145,6.281,8.369,5.488
"5825",2021-01-31 04:10:00,4.973,5.179,8.519,8.519,6.636,8.469,8.07,5.514,8.27,6.255,8.195,5.437
"5826",2021-01-31 04:20:00,4.947,5.154,8.394,8.444,6.585,8.543,8.344,5.488,8.245,6.204,8.319,5.411
"5827",2021-01-31 04:30:00,4.921,5.128,8.593,8.543,6.56,8.344,8.17,5.462,8.12,6.179,8.319,5.36
"5828",2021-01-31 04:40:00,4.895,5.102,8.319,8.394,6.535,8.593,8.195,5.437,8.344,6.153,8.245,5.36
"5829",2021-01-31 04:50:00,4.895,5.076,8.568,8.519,6.509,8.444,8.22,5.411,8.12,6.128,8.394,5.308
"5830",2021-01-31 05:00:00,4.869,5.05,8.394,8.444,6.458,8.394,8.095,5.385,8.295,6.102,8.17,5.282
"5831",2021-01-31 05:10:00,4.844,5.024,8.469,8.519,6.433,8.519,8.319,5.36,8.22,6.051,8.419,5.257
"5832",2021-01-31 05:20:00,4.818,4.999,8.568,8.394,6.433,8.319,8.02,5.334,8.145,6.026,8.17,5.257
"5833",2021-01-31 05:30:00,4.818,4.999,8.344,8.519,6.382,8.593,8.344,5.308,8.319,6.026,8.369,5.231
"5834",2021-01-31 05:40:00,4.792,4.973,8.593,8.469,6.357,8.394,8.045,5.282,8.07,6,8.245,5.205
"5835",2021-01-31 05:50:00,4.766,4.947,8.344,8.494,6.331,8.519,8.369,5.282,8.344,5.975,8.27,5.179
"5836",2021-01-31 06:00:00,4.74,4.947,8.519,8.494,6.306,8.494,8.145,5.257,8.12,5.949,8.369,5.154
"5837",2021-01-31 06:10:00,4.74,4.895,8.469,8.519,6.281,8.319,8.245,5.231,8.27,5.924,8.22,5.154
"5838",2021-01-31 06:20:00,4.714,4.895,8.444,8.444,6.255,8.519,8.195,5.205,8.22,5.898,8.394,5.128
"5839",2021-01-31 06:30:00,4.688,4.895,8.593,8.494,6.23,8.319,8.12,5.205,8.12,5.898,8.145,5.102
"5840",2021-01-31 06:40:00,4.688,4.869,8.319,8.469,6.23,8.593,8.245,5.179,8.295,5.872,8.344,5.102
"5841",2021-01-31 06:50:00,4.688,4.844,8.543,8.519,6.204,8.419,8.07,5.154,8.07,5.847,8.195,5.076
"5842",2021-01-31 07:00:00,4.662,4.844,8.419,8.444,6.179,8.469,8.295,5.154,8.344,5.821,8.295,5.076
"5843",2021-01-31 07:10:00,4.662,4.844,8.444,8.519,6.153,8.519,8.02,5.154,8.095,5.821,8.344,5.05
"5844",2021-01-31 07:20:00,4.662,4.844,8.593,8.444,6.153,8.295,8.344,5.128,8.295,5.821,8.22,5.05
"5845",2021-01-31 07:30:00,4.662,4.844,8.344,8.494,6.128,8.568,8.02,5.128,8.195,5.796,8.419,5.05
"5846",2021-01-31 07:40:00,4.662,4.844,8.593,8.469,6.128,8.369,8.344,5.128,8.145,5.796,8.145,5.05
"5847",2021-01-31 07:50:00,4.662,4.844,8.344,8.494,6.128,8.593,8.07,5.128,8.295,5.796,8.394,5.05
"5848",2021-01-31 08:00:00,4.662,4.844,8.519,8.444,6.102,8.494,8.344,5.128,8.07,5.796,8.17,5.05
"5849",2021-01-31 08:10:00,4.662,4.844,8.469,8.519,6.102,8.295,8.07,5.128,8.344,5.796,8.344,5.05
"5850",2021-01-31 08:20:00,4.688,4.844,8.444,8.469,6.102,8.568,8.319,5.154,8.12,5.796,8.27,5.05
"5851",2021-01-31 08:30:00,4.688,4.844,8.593,8.494,6.102,8.369,8.17,5.154,8.295,5.796,8.245,5.05
"5852",2021-01-31 08:40:00,4.688,4.869,8.344,8.469,6.102,8.568,8.195,5.154,8.22,5.796,8.394,5.076
"5853",2021-01-31 08:50:00,4.688,4.869,8.568,8.519,6.102,8.494,8.245,5.179,8.12,5.796,8.145,5.076
"5854",2021-01-31 09:00:00,4.714,4.895,8.394,8.444,6.102,8.295,8.12,5.179,8.319,5.821,8.394,5.076
"5855",2021-01-31 09:10:00,4.74,4.895,8.469,8.543,6.102,8.568,8.27,5.205,8.095,5.821,8.17,5.102
"5856",2021-01-31 09:20:00,4.766,4.921,8.568,8.394,6.128,8.394,8.045,5.205,8.344,5.847,8.344,5.128
"5857",2021-01-31 09:30:00,4.792,4.947,8.419,8.543,6.128,8.568,8.295,5.231,8.17,5.847,8.27,5.154
"5858",2021-01-31 09:40:00,4.818,4.973,8.618,8.369,6.153,8.519,8.02,5.257,8.22,5.872,8.27,5.179
"5859",2021-01-31 09:50:00,4.869,5.024,8.344,8.568,6.179,8.319,8.344,5.308,8.319,5.924,8.394,5.205
"5860",2021-01-31 10:00:00,4.895,5.05,8.593,8.344,6.204,8.593,8.07,5.334,8.095,5.949,8.22,5.257
"5861",2021-01-31 10:10:00,4.947,5.102,8.344,8.568,6.23,8.444,8.369,5.385,8.369,5.975,8.444,5.282
"5862",2021-01-31 10:20:00,4.999,5.154,8.543,8.344,6.255,8.369,8.17,5.411,8.12,6,8.195,5.334
"5863",2021-01-31 10:30:00,5.05,5.179,8.444,8.593,6.281,8.568,8.245,5.462,8.344,6.026,8.419,5.36
"5864",2021-01-31 10:40:00,5.076,5.231,8.494,8.369,6.306,8.394,8.295,5.514,8.22,6.077,8.17,5.411
"5865",2021-01-31 10:50:00,5.128,5.257,8.543,8.593,6.331,8.568,8.045,5.539,8.195,6.128,8.419,5.462
"5866",2021-01-31 11:00:00,5.179,5.308,8.469,8.419,6.357,8.519,8.394,5.591,8.394,6.153,8.17,5.488
"5867",2021-01-31 11:10:00,5.231,5.36,8.593,8.618,6.382,8.369,8.17,5.642,8.12,6.179,8.394,5.539
"5868",2021-01-31 11:20:00,5.282,5.411,8.394,8.469,6.433,8.568,8.245,5.693,8.369,6.23,8.195,5.591
"5869",2021-01-31 11:30:00,5.334,5.488,8.618,8.568,6.484,8.494,8.295,5.719,8.22,6.281,8.394,5.642
"5870",2021-01-31 11:40:00,5.411,5.539,8.394,8.543,6.509,8.344,8.045,5.796,8.27,6.331,8.195,5.693
"5871",2021-01-31 11:50:00,5.462,5.591,8.618,8.344,6.56,8.593,8.394,5.847,8.369,6.382,8.419,5.77
"5872",2021-01-31 12:00:00,5.539,5.668,8.394,8.618,6.611,8.494,8.195,5.924,8.17,6.433,8.195,5.821
"5873",2021-01-31 12:10:00,5.616,5.719,8.618,8.444,6.661,8.369,8.12,5.975,8.444,6.484,8.419,5.898
"5874",2021-01-31 12:20:00,5.668,5.796,8.394,8.568,6.687,8.543,8.369,6.051,8.17,6.535,8.195,5.949
"5875",2021-01-31 12:30:00,5.719,5.847,8.643,8.568,6.737,8.543,8.17,6.102,8.344,6.585,8.444,6.026
"5876",2021-01-31 12:40:00,5.745,5.847,8.419,8.394,6.788,8.419,8.22,6.128,8.295,6.611,8.195,6.026
"5877",2021-01-31 12:50:00,5.693,5.796,8.618,8.643,6.763,8.319,8.344,6.179,8.245,6.585,8.444,6
"5878",2021-01-31 13:00:00,5.719,5.796,8.394,8.519,6.737,8.618,8.12,6.204,8.419,6.611,8.22,6.026
"5879",2021-01-31 13:10:00,5.924,5.949,8.643,8.394,6.737,8.494,8.369,6.23,8.145,6.611,8.444,6.026
"5880",2021-01-31 13:20:00,6.788,6.864,8.394,8.568,6.965,8.369,8.295,7.015,8.369,7.041,8.245,6.433
"5881",2021-01-31 13:30:00,7.544,7.67,8.618,8.394,7.795,8.568,8.07,7.945,8.344,7.645,8.419,6.94
"5882",2021-01-31 13:40:00,8.02,8.22,8.369,8.593,8.693,8.494,8.394,8.145,8.717,8.17,8.22,7.343
"5883",2021-01-31 13:50:00,8.045,8.568,8.593,8.444,9.089,8.369,8.195,8.17,8.668,8.17,8.444,7.67
"5884",2021-01-31 14:00:00,7.945,8.369,8.344,8.568,8.841,8.519,8.17,8.07,8.841,8.12,8.22,7.945
"5885",2021-01-31 14:10:00,8.17,8.469,8.568,8.494,8.593,8.568,8.319,8.245,9.262,8.145,8.444,8.12
"5886",2021-01-31 14:20:00,7.895,8.543,8.369,8.444,8.965,8.444,8.095,7.995,5.257,8.145,8.245,8.095
"5887",2021-01-31 14:30:00,8.145,8.319,8.543,8.543,9.04,8.344,8.369,8.17,6.306,8.095,8.444,8.095
"5888",2021-01-31 14:40:00,7.795,8.568,8.444,8.344,8.841,8.568,8.22,8.12,7.318,8.22,8.245,8.095
"5889",2021-01-31 14:50:00,8.045,8.344,8.519,8.618,8.618,8.419,8.195,8.045,8.145,8.045,8.419,8.095
"5890",2021-01-31 15:00:00,7.87,8.519,8.519,8.419,8.742,8.369,8.344,8.245,8.344,8.195,8.22,8.12
"5891",2021-01-31 15:10:00,7.945,8.369,8.469,8.618,8.693,8.543,8.07,7.97,8.344,8.045,8.444,8.045
"5892",2021-01-31 15:20:00,8.095,8.469,8.593,8.494,8.543,8.419,8.369,8.17,8.319,8.17,8.22,8.195
"5893",2021-01-31 15:30:00,7.745,8.394,8.394,8.519,8.767,8.394,8.145,8.12,8.444,8.07,8.444,8.02
"5894",2021-01-31 15:40:00,7.97,8.444,8.593,8.494,8.568,8.593,8.295,7.995,8.394,8.145,8.195,8.12
"5895",2021-01-31 15:50:00,8.045,8.369,8.344,8.444,8.767,8.444,8.245,8.195,8.245,8.145,8.419,8.095
"5896",2021-01-31 16:00:00,7.82,8.469,8.543,8.543,8.643,8.394,8.12,7.995,8.469,8.095,8.17,8.045
"5897",2021-01-31 16:10:00,8.02,8.369,8.444,8.344,8.668,8.593,8.319,8.07,8.27,8.195,8.419,8.145
"5898",2021-01-31 16:20:00,7.87,8.543,8.469,8.568,8.717,8.444,8.07,8.195,8.519,8.045,8.17,8.02
"5899",2021-01-31 16:30:00,7.87,8.344,8.568,8.344,8.519,8.394,8.369,7.945,8.344,8.195,8.394,8.07
"5900",2021-01-31 16:40:00,8.045,8.543,8.394,8.568,8.767,8.593,8.145,8.17,8.419,8.07,8.195,8.145
"5901",2021-01-31 16:50:00,7.77,8.344,8.593,8.369,8.568,8.419,8.295,8.095,8.419,8.145,8.344,8.02
"5902",2021-01-31 17:00:00,7.87,8.543,8.344,8.593,8.767,8.469,8.245,7.995,8.27,8.145,8.245,8.07
"5903",2021-01-31 17:10:00,8.045,8.319,8.519,8.394,8.618,8.568,8.07,8.195,8.469,8.07,8.344,8.145
"5904",2021-01-31 17:20:00,7.77,8.519,8.469,8.593,8.717,8.394,8.344,7.995,8.245,8.195,8.295,8.045
"5905",2021-01-31 17:30:00,7.895,8.319,8.444,8.419,8.668,8.543,8.07,8.07,8.519,8.045,8.319,8.095
"5906",2021-01-31 17:40:00,8.045,8.519,8.568,8.593,8.593,8.543,8.369,8.195,8.319,8.195,8.369,8.17
"5907",2021-01-31 17:50:00,7.77,8.295,8.369,8.469,8.717,8.369,8.17,7.945,8.494,8.045,8.245,8.02
"5908",2021-01-31 18:00:00,7.895,8.494,8.593,8.543,8.543,8.593,8.27,8.17,8.394,8.17,8.419,8.095
"5909",2021-01-31 18:10:00,8.07,8.295,8.344,8.494,8.792,8.519,8.245,8.095,8.295,8.07,8.22,8.17
"5910",2021-01-31 18:20:00,7.77,8.444,8.543,8.494,8.618,8.344,8.095,7.97,8.469,8.12,8.419,7.995
"5911",2021-01-31 18:30:00,7.92,8.319,8.444,8.519,8.742,8.593,8.344,8.195,8.27,8.145,8.17,8.07
"5912",2021-01-31 18:40:00,8.07,8.444,8.469,8.394,8.643,8.469,8.07,8.02,8.519,8.07,8.419,8.17
"5913",2021-01-31 18:50:00,7.745,8.319,8.568,8.543,8.668,8.319,8.394,8.045,8.369,8.195,8.17,8.045
"5914",2021-01-31 19:00:00,7.895,8.444,8.394,8.369,8.693,8.568,8.195,8.195,8.419,8.02,8.369,8.095
"5915",2021-01-31 19:10:00,8.07,8.344,8.593,8.568,8.543,8.419,8.195,7.945,8.444,8.195,8.22,8.17
"5916",2021-01-31 19:20:00,7.87,8.444,8.344,8.344,8.767,8.444,8.295,8.145,8.245,8.045,8.344,8.045
"5917",2021-01-31 19:30:00,7.845,8.344,8.568,8.593,8.568,8.593,8.045,8.095,8.494,8.145,8.295,8.12
"5918",2021-01-31 19:40:00,8.02,8.444,8.394,8.344,8.792,8.419,8.369,7.97,8.27,8.095,8.295,8.12
"5919",2021-01-31 19:50:00,8.12,8.394,8.494,8.593,8.643,8.494,8.095,8.195,8.494,8.12,8.369,8.045
"5920",2021-01-31 20:00:00,7.92,8.394,8.543,8.394,8.742,8.543,8.369,8.02,8.344,8.145,8.245,8.12
"5921",2021-01-31 20:10:00,8.07,8.469,8.394,8.618,8.693,8.369,8.195,8.07,8.444,8.095,8.419,8.095
"5922",2021-01-31 20:20:00,8.07,8.369,8.593,8.444,8.543,8.618,8.195,8.195,8.444,8.195,8.195,8.07
"5923",2021-01-31 20:30:00,7.92,8.494,8.344,8.593,8.742,8.519,8.295,7.97,8.245,8.045,8.419,8.145
"5924",2021-01-31 20:40:00,8.095,8.344,8.543,8.469,8.543,8.344,8.045,8.145,8.494,8.195,8.17,8.02
"5925",2021-01-31 20:50:00,8.045,8.543,8.444,8.543,8.767,8.593,8.394,8.095,8.295,8.045,8.394,8.045
"5926",2021-01-31 21:00:00,7.92,8.369,8.469,8.519,8.618,8.494,8.145,7.995,8.519,8.195,8.145,8.17
"5927",2021-01-31 21:10:00,8.07,8.543,8.543,8.394,8.693,8.319,8.295,8.195,8.394,8.045,8.394,7.995
"5928",2021-01-31 21:20:00,8.07,8.344,8.394,8.593,8.693,8.618,8.27,7.995,8.295,8.145,8.195,8.07
"5929",2021-01-31 21:30:00,7.92,8.543,8.593,8.369,8.519,8.494,8.095,8.12,8.494,8.12,8.369,8.17
"5930",2021-01-31 21:40:00,8.095,8.344,8.319,8.593,8.767,8.319,8.344,8.17,8.27,8.095,8.245,7.995
