"","Gene","AST-1065","AST-1105","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"5193","evm.TU.chromosome_12.2055",7.36354833810244,5.23215747557053,7.69407276075779,6.60167233395123,6.38088214623469,7.87926632416193,7.35319106023911,7.57333937000844,8.32797949195135,7.62045216570809,7.10799717592221,6.91583423678423,7.56024192762168,7.64312385172706,7.05285734741398,7.37484279758103,7.16821724683331,7.35441407351009,7.86722343690747,6.84116475224317
"5194","evm.TU.chromosome_12.2056",7.57709380215715,5.23215747557053,8.03229769639168,6.17970613408518,6.9549383713088,7.58148099636388,7.2392157131658,7.55794835895526,8.26900815672942,7.46821553606248,7.12283790580956,7.98362904263431,7.72046981948837,7.86283619995725,7.92892093396602,6.44382258507755,7.63855140448691,6.97328548234773,6.29940151017966,7.90126333602124
"5195","evm.TU.chromosome_12.2051",7.87842665039877,5.23215747557053,8.44537058700075,7.8509083053376,8.16104321040883,8.97033101319077,7.89439544573596,8.76353340168883,10.4641877410812,7.86782297137869,7.87872067708298,7.91745822143039,8.0827245467501,8.01626537436897,7.77432343683299,8.11942803674197,9.06427543637419,7.61867226638382,7.44881178211768,6.79986307381996
"5196","evm.TU.chromosome_12.2050",8.36543351637471,5.23215747557053,8.90853940650838,8.41103804744434,8.41909720577986,8.79604833476489,8.51816882571384,8.80070623695752,10.3031635578942,8.3044661725052,8.667890460979,8.85156172607696,9.34182722851126,8.89766751836472,7.94901634255155,8.29591800888532,8.09340017278215,8.20192833962635,8.03085743888224,8.67397967852528
"5197","evm.TU.chromosome_12.2053",6.71519075431677,5.23215747557053,6.66720179742302,6.2899188137699,5.23215747557053,6.06536980595129,6.55111092283869,6.75944449762635,7.55606893647985,6.27942913380023,7.06624560614306,6.43573322720253,6.29604274899289,6.62492797915198,6.0446319774855,6.32194230358486,6.22372514106947,6.58210261340292,7.22775102296879,6.02072375352532
"5198","evm.TU.chromosome_7.1476",7.8927037941554,5.23215747557053,8.70074240292898,5.83781224973867,5.23215747557053,8.41666861804734,7.71986596154974,7.55794835895526,5.23215747557053,7.53063632705008,7.46094762284851,7.92121901575443,7.98496762839603,7.53036199101547,7.07456952555063,7.28602646655794,7.83196433979823,7.02187132631089,6.67919701080635,6.45741299949077
"5199","evm.TU.chromosome_7.1471",7.22260751626846,5.23215747557053,7.66653640829958,6.24265227018595,7.24054985210298,7.77838094314707,7.58105282182261,7.20485647450083,7.9103455419675,6.96421106855026,7.08919355409873,7.59143521486224,7.49521267914978,8.57676035276233,7.3481380595184,7.08738281314582,7.13037830029226,7.1570598443035,5.96045450930849,7.19068143614949
"5200","evm.TU.chromosome_10.1627",8.32092564377431,5.23215747557053,6.99786810856483,9.05403691982238,9.12900900434651,7.12752453617395,7.42932813293248,7.012062932336,8.57859631963448,8.11935339937174,8.57255440382081,7.34476758207065,6.40192393641456,7.68385077852008,7.78685693933284,6.58604513147938,7.75998818532705,8.3074918807237,8.86247449369799,6.61766762330172
"5201","evm.TU.chromosome_6.1086_evm.TU.chromosome_6.1088",7.43532289627805,5.23215747557053,7.46419974013788,7.12378529659712,7.43018394595904,6.89113112468107,7.42288080842951,7.01679598717837,6.82618177674736,7.04316824281567,7.36999905053509,7.0758207298488,7.08956638792624,8.35977429811882,8.23264834451599,7.99520475977911,7.6839835002452,7.47657754129022,6.7708072771178,7.12828650896214
"5202","evm.TU.chromosome_14.1280",8.85472348917151,5.23215747557053,9.04382545817199,7.99141173097827,8.96379193456151,9.48459925347916,8.65800409904661,9.37089116468348,10.3600245465047,8.8796526078144,8.53540486189192,8.56508731199441,9.38404976382068,8.57838149325921,8.28931193551895,8.0587072700058,8.59464962416134,8.35918572840319,8.37137076846771,7.46380739593475
"5203","evm.TU.chromosome_13.219",7.13746946998943,5.23215747557053,6.63028880033766,6.47709994016439,6.88882457104296,7.18358948116906,6.8987061703046,6.80552475075524,6.3864796671794,7.07668627066156,7.01097333848204,7.10405612645507,6.68284076852714,6.98300111206122,6.99912295043839,6.87641545185681,6.78184878279468,6.9122707767476,6.85557778988239,7.95367563014195
"5204","evm.TU.chromosome_9.2130",9.46545559786585,5.23215747557053,9.40949935196171,5.74509041592201,7.9678798255284,6.06536980595129,8.65007183146668,5.61896060334607,9.95184000518256,10.1291643095788,10.4048534874506,10.4962867990796,9.62485892216641,9.39981230087768,9.04016658266078,7.15033250387242,5.61717227557033,8.60728056379077,6.54373942967256,8.42828393111792
"5205","evm.TU.chromosome_12.2662_evm.TU.chromosome_12.2664",7.44526256376273,5.23215747557053,8.47928692625688,6.87524838420634,6.88882457104296,7.36236807511644,8.09127349160391,7.82901081493112,7.69999723751985,7.91888534720544,8.01324125101173,8.11371360599729,7.38466458080602,8.26589604825729,7.78934984951303,7.74656590160544,7.84442693845217,7.07317196580193,5.23215747557053,6.56694134080323
"5206","evm.TU.chromosome_7.198",7.31704735767269,5.23215747557053,7.7031281199206,5.87896403963677,5.23215747557053,7.55083936864349,7.30809847460932,7.55484871464688,6.45269555492807,7.62857117833668,7.34236207955611,7.62920605371684,7.5944174148635,7.36464215231153,7.02180041653048,7.12970036241167,7.35293148461342,6.98315977969791,5.23215747557053,6.9196254964108
"5207","evm.TU.chromosome_7.199",10.8653261509223,5.23215747557053,10.2845659527063,9.82674185456037,9.37890300400972,9.50783629624964,10.0408797813681,9.50452513599802,11.4475234199408,10.1610159638415,10.3058202967853,10.099072058066,9.51953463156207,5.23215747557053,10.3819611363644,10.5545909223273,10.3050157761261,9.99887568170841,9.52088565839679,10.4491891648226
"5208","evm.TU.chromosome_7.191",6.56804291466329,5.23215747557053,6.25912912879751,5.97127926536748,6.26478103829107,5.97942440330856,6.47455576297698,6.34053555708414,7.24302788013309,6.74573062425851,6.5697443025118,6.23973670212361,6.14577902106142,6.66768477759142,6.58607055645486,5.23215747557053,6.41950283873052,6.48693467552752,6.64689708036961,6.71248935134727
"5209","evm.TU.chromosome_7.192",7.22652218651946,5.23215747557053,6.6409639577901,6.35649129133793,5.23215747557053,6.54830420202805,6.58412286654363,6.37512034625312,7.98620160116887,7.04316824281567,6.71944606041476,7.15867485205177,6.79988384460825,6.87744096664326,7.02180041653048,7.06566972079645,6.41950283873052,7.20317612054558,6.20135067704036,7.38773607183598
"5210","evm.TU.chromosome_9.2904_evm.TU.chromosome_9.2905",8.73276462121879,5.23215747557053,8.39017120321823,7.66280764737767,6.26478103829107,8.07533758975982,8.1792052002408,8.57787377542108,8.78098034209931,8.06945038597239,7.95943161198923,8.20232856018693,7.83577535400894,8.39342144526857,8.19417504399566,7.89411276217877,8.73264316446188,8.14395768147358,8.15718789438768,7.80919788616343
"5211","evm.TU.chromosome_7.196",6.99068096453001,5.23215747557053,7.47226986004023,6.2054461007624,6.4843507113857,7.45442897321512,7.18207811774333,7.72919392590658,7.2748175291071,6.98666407601308,6.83745945148564,7.31556857577655,7.42042196049245,6.88323705316949,6.83236921408186,6.76907708258874,6.8375742248107,6.72599289436199,5.23215747557053,5.23215747557053
"5212","evm.TU.chromosome_7.442",7.78180659548941,5.23215747557053,7.54530709776111,7.72844800750325,7.24054985210298,6.52433986410572,7.58962797463632,7.36495486351223,7.14258702990141,7.48635266275397,8.53799847360252,7.59143521486224,7.85214359137441,8.13004560937164,6.97133815994724,7.37484279758103,8.39743981893508,7.95628645201708,8.32751373391044,7.86517670561271
"5213","evm.TU.chromosome_7.440",11.1422596295084,5.23215747557053,9.69070248356896,9.84722610148416,10.5271528412533,9.85833415737727,10.2327370946342,9.17955895868783,9.40704629677055,9.75684408764138,10.9281056341103,9.89368957341733,9.45525995161436,11.0249241872035,9.16247689537789,9.69786898538318,10.890479747031,8.94993983608475,9.54381837642071,10.3120966387615
"5214","evm.TU.chromosome_7.441",8.21623371848279,5.23215747557053,8.25326957041757,8.69049407210583,8.72606914428264,7.7067162321062,8.41243728581337,8.42973887929118,8.26900815672942,7.50127901388933,9.09110974695954,7.45010603034189,7.95510259200132,8.92077170141291,7.52014616622477,7.84667954974027,8.550487236013,8.06630777985155,8.39704286833976,8.74399151219664
"5215","evm.TU.chromosome_7.446",6.16716368076853,5.23215747557053,6.38323651728131,5.83781224973867,5.23215747557053,6.02367905245768,6.00264868489792,6.34930174869366,6.31533910304471,6.47396192111668,5.86158353556745,5.81221068658867,6.33819765422721,6.21894025361732,6.12424955290736,6.07249480057383,5.95436362148834,5.88637890561115,6.02832379673808,5.23215747557053
"5216","evm.TU.chromosome_7.447",8.22743431514647,5.23215747557053,8.78005148763621,6.99995868018216,6.66434413086986,8.92871780257498,8.27235794358213,8.31324734129114,8.28398518087415,8.23159726289244,7.94564472812436,8.50210750165813,8.36000202182526,8.44064521493839,8.08405759576831,8.35571277047589,8.11599967461486,8.01575314970651,7.03245192417253,7.64757118244422
"5217","evm.TU.chromosome_7.445",7.13326784786661,5.23215747557053,6.31227773017738,5.87896403963677,6.88882457104296,6.54830420202805,6.60344605426293,6.71140929867978,5.23215747557053,6.76738783481763,6.88327540660685,6.47296888470159,6.34640262675835,7.08985625409889,7.20133094630818,6.40489014911767,7.30547363601623,6.8751773965121,5.23215747557053,6.26609747044126
"5218","evm.TU.chromosome_7.448",6.42874112680334,5.23215747557053,8.3241087954376,6.17970613408518,5.23215747557053,9.52818022106313,6.79610203621223,8.10775131154179,6.87061793600205,6.26195587224647,6.66637094960112,8.19309903125476,8.16480934212616,6.22991672551419,6.176558260865,7.10872160163421,6.47418677063919,6.38185311488493,5.23215747557053,6.61766762330172
"5219","evm.TU.chromosome_7.449",7.18278144834505,5.23215747557053,8.15449236856166,7.26067072396653,6.88882457104296,8.41114938254989,7.34635515640605,7.70997867037045,9.1883486262627,7.67628145763262,7.27548184313511,7.94357037559206,7.29602075158241,7.2105407728958,7.25837329269329,6.99812706483969,7.14311865524878,7.09130916068386,7.62318042629682,6.9196254964108
"5220","evm.TU.chromosome_7.2088",6.8235634488796,5.23215747557053,7.0697326281368,6.6979278401583,5.23215747557053,7.08376028384984,6.84853336608324,7.11655625988504,6.87061793600205,7.14111643743427,6.93600102743119,7.04692453979485,6.64700760790241,6.67465073804453,6.84806808954576,6.4812802726597,6.94162563899551,6.88054843042416,5.23215747557053,6.71248935134727
"5221","evm.TU.chromosome_13.1525",6.35524494088761,5.23215747557053,8.07595564094592,5.66198041991617,5.23215747557053,8.77053927802736,6.170443195753,6.90812551902395,6.82618177674736,5.82430692333721,7.78407812297854,6.67190582322194,6.3785244495513,6.27248930685823,6.42254310480569,6.36432588572679,5.82966229423717,6.96831785466279,6.46883077983507,6.88104924578798
"5222","evm.TU.chromosome_13.1522",6.86630192079181,5.23215747557053,6.58089211272321,5.79346448326158,7.38530993512107,7.65991856995801,7.20906302681133,6.63521818223769,5.23215747557053,6.75118393258944,6.3441546083498,6.56605548751369,6.22419338048917,7.6714500444521,7.29503358876249,6.99812706483969,6.81004856700795,6.79149192499542,5.23215747557053,7.09588176233852
"5223","evm.TU.chromosome_13.1521",8.87720505413211,5.23215747557053,8.99715960374964,6.99402146515952,6.4843507113857,8.8578887504024,8.64342753504658,8.5296906300537,8.92060589024411,8.38000841782216,7.90343553784603,8.33671586326591,7.92897854089566,9.52614756755274,8.42327948479524,8.57948249375331,8.58008144587591,8.60139651505667,6.20135067704036,8.18952730930135
"5224","evm.TU.chromosome_13.1529",7.54381248567447,5.23215747557053,8.45327014943287,6.35649129133793,5.23215747557053,8.06120409681636,8.23013420226782,7.57027534473249,7.47783441197921,8.13061943062975,7.98275016142362,8.44136850628491,8.09252204580524,8.33110629218618,7.66420232591875,7.26750464146796,7.62111070234861,7.80836946429523,6.14775815760489,7.77056065581396
"5225","evm.TU.chromosome_13.1528",6.92263476307862,5.23215747557053,8.98095729200036,5.66198041991617,6.4843507113857,6.06536980595129,6.29224902459435,6.4247556080397,6.51477099010761,7.01741465174099,7.32360457833001,7.09001888418571,5.94717370287349,7.90807277364349,7.18567648041966,6.6505128863973,7.08251643585624,7.8005367654799,6.09035997380098,6.26609747044126
"5226","evm.TU.chromosome_11.178",6.80158825648437,5.23215747557053,7.20863628614649,6.5932498842656,7.38530993512107,6.81932435093326,7.24664358365695,6.75944449762635,7.1769626746604,7.32014072964173,7.27548184313511,6.28539572431602,6.99905163934589,7.23248076224821,7.05285734741398,6.90177336821472,7.0556087358882,6.97823272689295,6.20135067704036,6.61766762330172
"5227","evm.TU.chromosome_11.2331",8.47246903024528,5.23215747557053,9.70442619500874,7.78459824757994,6.74420771822751,10.0213127129838,8.48429497326587,9.66323093314678,8.70566692332003,8.50424594553018,8.08843998516486,8.74505697100121,9.84419192232065,8.53728493854435,8.6037036476147,8.24255404618033,8.30798766793509,7.86697259773696,6.7708072771178,7.95367563014195
"5228","evm.TU.chromosome_11.2330",7.57110412439523,5.23215747557053,7.74095123310454,5.85874703800528,6.26478103829107,7.8547344596584,7.69111234555873,7.2835865478666,7.78806935167626,7.62316396618845,6.96151381624056,7.66140541487348,7.34110073899059,7.72038402065317,7.96005504291312,7.35756009266285,7.36719095388129,7.3617113208408,5.23215747557053,6.75701935853647
"5229","evm.TU.chromosome_11.2333",8.46306764467512,5.23215747557053,7.87260384750213,6.33482910662221,7.24054985210298,7.75194825871323,8.03489170158066,7.86894734983312,7.50442899676131,8.12687421354912,7.54069113137007,7.77051131604557,7.58595518110813,8.1255794870712,7.85973100576215,7.82233183601072,8.05134345929322,7.56051552123152,6.25174515378153,7.8467706114478
"5230","evm.TU.chromosome_11.2335",8.14707481992498,5.23215747557053,8.53116745947499,7.10217553968018,7.13404272898376,8.6543792205884,7.64269795221899,7.97313213741974,9.32352957054361,7.73488726907352,7.45526650364793,7.53269816640898,7.95940883037418,7.74420287925115,7.66965470217319,8.19647451851178,7.86413387521603,7.37618406292564,7.18690500092284,7.88333871640152
"5231","evm.TU.chromosome_11.1159_evm.TU.chromosome_11.1156",6.88709907785453,5.23215747557053,7.08070474707945,6.58476016533602,5.23215747557053,7.27609291463987,7.33948302013742,7.53609772001267,8.10968687060511,6.48796556501218,6.7450639662812,6.90765852147768,7.1970033624746,6.69528791957733,6.51111750853865,6.95091815030099,6.51879765262546,6.32920403081486,6.82800682297878,5.23215747557053
"5232","evm.TU.chromosome_11.2337",7.90683392665628,5.23215747557053,8.08110342325829,7.10217553968018,6.66434413086986,8.35473262929425,7.49823803345254,7.70997867037045,8.32797949195135,7.35046683130982,7.35778851134477,7.84793991734333,8.13293354242735,7.25831927973383,7.33769024672863,6.92659918876947,7.20092208776709,7.4256102401687,6.25174515378153,6.88104924578798
"5233","evm.TU.chromosome_11.2336",7.14165702481597,5.23215747557053,8.33128621070353,7.20667799308729,7.55629855862337,8.12370178617215,7.58962797463632,8.34328781660562,8.04047687716847,7.55651423217615,7.70379529257391,7.62920605371684,8.25802259336566,7.07514898721145,7.29503358876249,7.10872160163421,7.30174976110022,7.03135984771997,6.42918059628087,7.27885915674791
"5234","evm.TU.chromosome_11.2338",6.77351404863045,5.23215747557053,7.17194608411879,6.32380593894929,7.59580810310607,5.93211638977082,6.46730175775008,6.30461708918996,7.65371373857297,6.67230625837609,7.21524254077367,6.77763828638696,6.43226847498441,7.50943324806823,7.39246537211379,7.10872160163421,7.29801508624892,7.39049771771987,6.29940151017966,6.45741299949077
"5235","evm.TU.chromosome_4.279",7.71336183758264,5.23215747557053,7.848486666648,6.66677728879839,6.38088214623469,7.48735259252809,7.45480538622539,7.51388181279614,6.73180755798194,7.56502960667281,7.48343034454611,7.35052918700842,7.35802934587984,7.92885560073986,7.57088728978002,6.97475357408526,7.51140004292841,7.71684243960532,6.61360757128304,6.95698925650702
"5236","evm.TU.chromosome_11.1824",8.49570202885452,5.23215747557053,8.37081567572749,7.27975174690187,6.66434413086986,7.89538032981394,8.44346384792105,7.40031785974284,8.52940758106376,8.33549546000713,8.16485355816964,8.49962822718029,7.68676756155468,8.27396380600406,7.98403351015108,8.0587072700058,7.97903040539885,7.9445506947994,6.57925106376794,6.84116475224317
"5237","evm.TU.chromosome_3.275",6.94247371074706,5.23215747557053,7.57789873487336,7.02921751360627,6.13103783846448,7.21071308660444,6.82784515535942,6.6153079950285,7.10724076457389,7.45598402408996,6.53342556538048,6.4483007709094,6.65908290910138,6.4514517054202,7.94457597666516,6.36432588572679,6.26260401939771,6.95832066919436,6.64689708036961,5.79318359812405
"5238","evm.TU.chromosome_11.1826",7.76631511637313,5.23215747557053,7.79050102931043,6.82829610572625,6.57818299930134,7.7067162321062,8.2636657544173,7.16777038421927,6.77997080758864,8.08306317285302,6.69322676695844,7.57214227054727,7.68413992083377,7.89227670289632,7.90166202617105,6.90177336821472,7.59451675950659,7.37977724132034,6.34467800586088,7.43893722169844
"5239","evm.TU.chromosome_11.769",7.2725839058293,5.23215747557053,7.8073213107177,7.63779553534911,8.08152794066399,7.98828894524021,7.48597382437011,7.91728484778018,8.32797949195135,7.36372066693321,7.38810269788179,7.59143521486224,7.5398940484636,7.21936228820338,7.07025758928682,7.2296365235533,7.17235203499775,6.99295406105832,7.62318042629682,6.19220522553105
"5240","evm.TU.chromosome_8.1823",8.87955102148782,5.23215747557053,7.97062233002454,7.02921751360627,5.23215747557053,8.21566408890477,8.16243244931585,7.65640208545691,8.00453110877876,7.72236109506366,7.75025113076827,7.47647496102776,7.71018907998948,9.46393480861104,7.93116830145555,8.00599300623909,7.77834199654232,8.00902083211193,6.54373942967256,7.80919788616343
"5241","evm.TU.chromosome_2.1487",7.8396105204853,5.23215747557053,8.49083975756596,7.04644204999101,7.18841883774335,7.71588429254512,7.55499178828735,8.24929580410492,7.96762547275767,7.62857117833668,7.73648084430833,8.14601262443042,8.14238474180123,8.0731605643208,7.60271979897855,7.4087353229628,7.74405655059585,7.65122295334783,6.61360757128304,7.62593693952945
"5242","evm.TU.chromosome_2.1484",13.4985254220637,5.23215747557053,13.8346830212445,13.0268030766291,12.3577509678512,13.3804320071965,13.1406997568013,13.901756448316,15.9108803056626,13.3247341786083,13.3255912958172,13.3928692264989,13.6318534824992,13.4586953659177,13.2233095193685,13.8134919560558,13.1106428247811,13.5458074764939,13.1084460161672,12.605241192256
"5243","evm.TU.chromosome_14.1081",8.36374749555879,5.23215747557053,9.01406481081638,6.37766599679409,7.01759817552418,8.81280366615914,8.5412631178284,8.37441028151258,7.07085987837609,7.90354472341516,8.75721932177419,7.93244008004399,8.5512049098845,8.72450109607106,7.72038229887459,8.12929514888142,8.2954987860573,8.0684645190698,7.72336912190099,8.09993607761229
"5244","evm.TU.chromosome_13.362",9.01794119101036,5.23215747557053,8.61087820822439,7.80706158663258,7.29063227116391,9.23502980346588,9.25103361089452,9.1099814752764,7.76658119428638,8.77943289255837,9.35060980696421,9.17883837664578,9.20001324832914,8.2290043947315,8.42957574171051,8.11942803674197,7.78094386525071,8.23864421016337,8.66641141429065,7.5121835050141
"5245","evm.TU.chromosome_13.367",7.90683392665628,5.23215747557053,8.20866664414406,6.09724013814166,7.13404272898376,7.96564263850287,7.71727710959899,7.8085961981833,7.76658119428638,7.50424418180358,7.59302380102197,7.84793991734333,8.42460803520564,8.08702689900855,7.71513132722877,7.15033250387242,7.75998818532705,7.39759607100059,5.88492268062072,7.19068143614949
"5246","evm.TU.chromosome_13.366",8.88656583080608,5.23215747557053,8.55213239339392,6.5932498842656,5.23215747557053,9.05711870672854,8.56539431504198,8.76223408049861,7.78806935167626,7.43430139097119,8.29080985748374,8.38329368406474,8.19597252782921,8.61989238033318,8.34710815141492,8.1680788378924,8.18361896512221,7.97255041616497,7.60823862369873,7.33444233040497
"5247","evm.TU.chromosome_11.1176",8.55142719906793,5.23215747557053,9.4054680165041,7.12912967649419,6.57818299930134,8.77482269759083,8.40772378226822,9.61964770118615,8.32797949195135,7.80534489200416,8.28151342702666,7.96556470493035,8.67386263452779,9.01796742465426,7.16182446844599,8.34732499917978,8.13623075730633,8.24245353534169,7.46564616752813,6.61766762330172
"5248","evm.TU.chromosome_11.1177",6.81262822727306,5.23215747557053,6.80825462855937,6.65884965617536,5.23215747557053,6.95881497874469,6.79072525191243,7.35776551434865,6.51477099010761,6.90854444246551,6.70378882487345,7.25510707518084,7.62499578868888,7.40712503332486,7.3129788631989,7.32228837294625,7.44962215546567,6.98315977969791,6.09035997380098,5.23215747557053
"5249","evm.TU.chromosome_11.1175",7.79458279409109,5.23215747557053,6.68264766190103,7.88740405978563,7.5155811440732,7.39765492047789,7.0932867018835,6.97351906020163,8.45225614007939,7.6040651394559,8.05226711968929,6.97154699856518,6.88657697581064,7.81885067261215,6.82708871840364,7.21027174877755,7.12610248716598,7.33598934302439,7.53091628880079,6.75701935853647
"5250","evm.TU.chromosome_11.1170",7.01870875098128,5.23215747557053,7.85253581934756,7.24130075366809,6.57818299930134,7.35038986528631,8.23370192786675,7.74814047550186,7.9103455419675,7.28208111441989,7.23226317847153,7.6104537367043,7.27467029739504,7.6714500444521,7.368784646207,7.90571905891281,7.54898281020605,7.35075001171938,7.1230422943698,7.06260745076599
"5251","evm.TU.chromosome_9.1322",7.27634852221581,5.23215747557053,8.33414693343684,6.03697731650216,7.07719244579053,7.6881914447063,7.86913238152176,7.43134619842869,7.94879570161481,6.44535377833152,7.50279356428592,7.41227772187642,7.25295827265938,7.96699714936324,7.47370403667988,7.79754200767871,7.27917726319585,7.39049771771987,7.03245192417253,6.84116475224317
"5252","evm.TU.chromosome_9.1321",6.89224143455598,5.23215747557053,6.98218312082364,6.57620184033758,5.23215747557053,6.90841673224728,7.01112797093799,7.08120613774582,7.1769626746604,6.94594206488985,6.64440212370726,6.89113578809178,7.06437854807591,6.54964481008935,6.48969480560424,6.40489014911767,6.68034672730847,6.65642020896553,6.46883077983507,6.33429605934483
"5253","evm.TU.chromosome_9.1320",6.91258997463411,5.23215747557053,7.62414638371872,6.2180280480419,5.23215747557053,7.50885439398847,6.5710421788421,7.39332156317701,7.69999723751985,7.02174479957278,7.01097333848204,6.77763828638696,7.0558669720798,7.11398705762958,6.7448213284129,6.95091815030099,7.24455549818476,6.66292972381546,5.23215747557053,6.84116475224317
"5254","evm.TU.chromosome_14.1553",8.56611842475824,5.23215747557053,8.18978556384513,6.13953072127853,7.18841883774335,7.88734698806376,8.01000751419902,7.74275413115637,7.80922365015309,8.50281241660152,7.72256925824231,7.94726056730484,8.01626482731185,8.56699430868933,8.28409605586002,7.66631725673432,8.41236027377928,7.67441091388021,6.74109442339834,8.00416696604085
"5255","evm.TU.chromosome_14.1551",7.64695349030607,5.23215747557053,8.16259235545764,7.57503703450919,7.70779848401682,8.06120409681636,7.76563920473524,7.91252696571943,8.46541120261043,7.45905256756036,7.7433834599475,7.62454249640568,7.91350727452168,7.57125606383771,7.43533641024944,7.50545545138971,7.55206726463151,7.45303830209687,6.61360757128304,7.68982336156901
"5256","evm.TU.chromosome_14.1556",6.18791519846761,5.23215747557053,6.45565317625507,6.40857290487296,5.23215747557053,7.25034158692118,6.28345770746233,6.83891068329021,6.57330045950381,6.60609899360179,6.25812755399581,7.15867485205177,6.32991968661771,7.25404901750441,5.86790331577907,6.51739640635041,6.85378148670632,5.78090640699273,5.23215747557053,6.9196254964108
"5257","evm.TU.chromosome_14.6028",6.39676725829079,5.23215747557053,7.04749086302305,6.57620184033758,6.4843507113857,7.25034158692118,6.47455576297698,7.10341765310271,5.23215747557053,6.10759775050599,6.24155877511091,6.96374482182889,6.90123058330088,6.61763470997633,6.28131976018116,6.68136310682055,6.48175954708226,6.18240435967049,5.23215747557053,6.3978197041221
"5258","evm.TU.chromosome_14.6029",7.42195182347258,5.23215747557053,7.16515895311672,5.79346448326158,6.26478103829107,7.40920825685011,6.80678058605867,6.93875220443429,6.82618177674736,7.37684072382349,6.77505650594943,7.32146137256811,7.37474013571984,7.41847537996386,7.32715744874802,6.68136310682055,7.12610248716598,6.56801603173841,6.02832379673808,6.02072375352532
"5259","evm.TU.chromosome_10.2429",8.27675588136397,5.23215747557053,8.9189776882425,7.65570865396918,8.74321468869787,9.64686392962239,8.66981991490264,9.38019813579218,10.5151399973651,8.34515337982101,7.77961618419135,8.38329368406474,8.92311070328942,9.04972431353701,7.60271979897855,8.26056893748985,7.93095944945637,8.49107055370189,8.36270818982322,7.8467706114478
"5260","evm.TU.chromosome_10.2424",8.16857282614914,5.23215747557053,7.64315159733775,6.48651582613457,6.66434413086986,6.94225073765207,7.04639339730734,6.74167095283439,7.36572771443452,6.47396192111668,7.126520635422,7.25510707518084,7.00796658133799,7.7113428394054,6.31652650257579,6.79686293500481,6.91136089003429,6.45577577803953,7.07857728286,7.36136241165817
"5261","evm.TU.chromosome_10.2423",7.69979362991844,5.23215747557053,8.20397025469367,6.13953072127853,6.38088214623469,7.50885439398847,8.16430608337745,6.82788876647245,8.73843418629247,7.27503850189152,7.10799717592221,6.9870015318304,7.15827747597834,8.04025631520872,6.7561397467214,7.50545545138971,7.25620052830427,7.60361133966753,7.51489792269661,6.61766762330172
"5262","evm.TU.chromosome_7.839",7.66106091281699,5.23215747557053,9.45246083347487,8.57976734219602,8.13503977966986,8.32565173941617,8.10501817612836,9.02283808580574,11.7036018635711,8.26765824197489,8.25799882001643,8.50705302938668,8.33231843669486,8.50864084536125,9.19217586964063,7.48982024332314,7.21696270973375,8.99869847407243,9.06157468715895,7.02840881996591
"5263","evm.TU.chromosome_7.838",7.21474180441691,5.23215747557053,6.68264766190103,6.77219425274112,5.23215747557053,6.21279849044588,6.81736092336717,7.15093060073934,8.56645858913115,7.98276024508837,7.18752532172654,6.47296888470159,7.1970033624746,6.99359068190115,6.78943271303066,7.2296365235533,6.75293440347866,6.79726349393668,7.4144818640237,6.02072375352532
"5264","evm.TU.chromosome_7.830",6.3118032042056,5.23215747557053,6.49912370584835,6.09724013814166,5.23215747557053,6.14245812017241,6.46730175775008,6.25762446341065,6.23820131466866,6.01751089861638,6.32910361537028,5.75166308700978,5.47723504108405,6.72221955960627,5.68350091679749,6.18132630985218,6.68658002347365,6.10409601342161,6.14775815760489,6.56694134080323
"5265","evm.TU.chromosome_7.837",6.48231343917374,5.23215747557053,6.54663336500612,5.83781224973867,5.23215747557053,6.44887786187372,6.36779158229067,7.14242519111496,7.03337318182113,6.60609899360179,6.31380369635645,6.22397285584829,6.87173881792245,6.8947443474773,6.47515741611667,6.87641545185681,6.79321209367373,6.08022218255813,5.23215747557053,6.71248935134727
"5266","evm.TU.chromosome_9.59",6.62802674148932,5.23215747557053,6.92561871893484,6.2054461007624,6.88882457104296,7.03839042285654,6.86886066024189,7.19670869406811,7.21042549148056,7.23559582592034,6.62762899001902,6.19154737714632,6.91089973567831,6.66067424799582,6.78395101588174,6.32194230358486,6.60932373587661,6.70744772058607,5.23215747557053,6.51364020457072
"5267","evm.TU.chromosome_9.51",6.53318356523032,5.23215747557053,6.89205014357714,6.08261853518623,5.23215747557053,7.40920825685011,6.93736399806235,7.18850809135198,8.55421581140602,6.50177810485122,7.68954173752111,5.94024088550136,6.84658331830389,6.59545230587608,6.64367296281679,6.74059470743497,6.39510101599473,6.3558969036053,6.02832379673808,6.45741299949077
"5268","evm.TU.chromosome_9.53",8.12723900696247,5.23215747557053,8.39701985365014,6.92039511181792,6.81877990307364,8.35473262929425,8.25140531221506,9.70955890445487,8.05810575970838,7.9848392672811,8.22924971497199,7.71049909937713,8.4700709773415,7.93143150672907,7.65047400724804,7.59558786765995,7.87630821675279,7.9445506947994,5.23215747557053,8.03683105342277
