gene_id,trimmed.AST-1065_R1_001.fastq.gz.bam.gtf,trimmed.AST-1105_R1_001.fastq.gz.bam.gtf,trimmed.AST-1147_R1_001.fastq.gz.bam.gtf,trimmed.AST-1412_R1_001.fastq.gz.bam.gtf,trimmed.AST-1560_R1_001.fastq.gz.bam.gtf,trimmed.AST-1567_R1_001.fastq.gz.bam.gtf,trimmed.AST-1617_R1_001.fastq.gz.bam.gtf,trimmed.AST-1722_R1_001.fastq.gz.bam.gtf,trimmed.AST-2000_R1_001.fastq.gz.bam.gtf,trimmed.AST-2007_R1_001.fastq.gz.bam.gtf,trimmed.AST-2302_R1_001.fastq.gz.bam.gtf,trimmed.AST-2360_R1_001.fastq.gz.bam.gtf,trimmed.AST-2398_R1_001.fastq.gz.bam.gtf,trimmed.AST-2404_R1_001.fastq.gz.bam.gtf,trimmed.AST-2412_R1_001.fastq.gz.bam.gtf,trimmed.AST-2512_R1_001.fastq.gz.bam.gtf,trimmed.AST-2523_R1_001.fastq.gz.bam.gtf,trimmed.AST-2563_R1_001.fastq.gz.bam.gtf,trimmed.AST-2729_R1_001.fastq.gz.bam.gtf,trimmed.AST-2755_R1_001.fastq.gz.bam.gtf
evm.TU.chromosome_8.1590,0,0,0,0,0,27,0,148,0,0,0,0,0,3,0,0,4,11,0,0
evm.TU.chromosome_8.1597,0,0,0,0,0,137,0,190,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_8.1596,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_8.1595,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_8.1594,4,0,22,0,0,0,9,82,27,0,0,0,24,11,10,0,4,2,7,0
evm.TU.chromosome_7.208,574,0,397,347,7,153,361,192,30,259,322,107,493,339,602,68,191,245,9,17
evm.TU.chromosome_5.88_evm.TU.chromosome_5.89,956,0,1536,372,55,303,1191,1160,174,1429,1201,835,1543,992,1050,155,1162,906,112,101
evm.TU.chromosome_14.39_evm.TU.chromosome_14.40,81,0,158,159,21,118,9,151,63,74,163,88,152,98,17,13,20,89,0,4
evm.TU.chromosome_7.44,0,0,0,9,0,9,17,0,0,0,21,0,0,10,3,0,0,0,0,0
evm.TU.chromosome_5.316,19,0,0,9,0,0,7,0,0,0,45,4,0,0,0,0,0,29,0,0
evm.TU.chromosome_7.209,876,0,1288,198,23,246,674,927,44,764,806,405,724,696,685,117,676,504,45,33
His_3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1826,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1827,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1824,6,0,19,0,0,16,75,3,0,89,43,3,13,79,9,0,19,63,0,3
evm.TU.chromosome_3.1825,18,0,23,0,0,0,48,1,0,70,24,0,22,107,32,0,11,50,0,0
evm.TU.chromosome_3.1822,3,0,2,0,0,2,2,2,0,0,0,2,2,0,1,0,2,5,0,0
evm.TU.chromosome_3.1823,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1820,0,0,3,1,1,4,4,3,0,7,1,3,1,2,4,2,0,3,0,0
evm.TU.chromosome_3.1821,10,0,14,0,0,21,5,0,0,0,0,0,61,0,0,0,12,0,0,0
evm.TU.chromosome_3.1828,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1829,3,0,0,10,0,0,4,9,0,0,3,0,0,5,4,4,0,0,0,0
evm.TU.chromosome_2.797,0,0,3,0,0,0,18,9,0,4,3,1,0,2,8,0,0,4,0,0
evm.TU.chromosome_2.796,0,0,0,0,0,0,21,10,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_2.795,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_2.794,0,0,42,0,0,5,13,78,0,38,21,0,7,0,13,0,0,13,0,0
evm.TU.chromosome_2.793,88,0,329,37,0,75,211,408,10,255,297,22,322,165,113,19,84,309,4,19
evm.TU.chromosome_2.792,68,0,84,31,6,13,69,58,19,39,71,46,77,32,50,13,53,54,14,9
evm.TU.chromosome_2.791,73,0,66,55,0,0,65,139,0,149,53,42,46,93,69,0,82,106,0,0
evm.TU.chromosome_2.790,111,0,196,133,7,42,68,311,10,189,141,66,223,89,47,12,74,50,0,22
evm.TU.chromosome_7.42,233,0,455,55,0,51,256,206,23,229,134,141,243,308,186,35,267,59,0,11
evm.TU.chromosome_2.799,390,0,202,193,6,22,222,288,41,311,397,137,68,134,145,48,230,226,34,0
evm.TU.chromosome_2.798,0,0,0,0,0,0,23,0,54,0,10,0,0,11,11,0,3,10,0,0
evm.TU.chromosome_9.1330,62,0,168,16,0,21,99,83,0,79,38,24,103,38,40,7,43,34,0,0
evm.TU.chromosome_13.1395,4,0,6,3,7,3,6,0,0,4,0,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_7.48,89,0,213,85,0,109,136,276,78,194,167,76,391,123,80,42,105,278,37,7
evm.TU.chromosome_2.421,263,0,82,41,0,143,149,156,0,192,24,149,287,754,239,24,271,88,0,28
evm.TU.chromosome_2.420,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,7,0,0
evm.TU.chromosome_2.423,122,0,145,19,0,21,171,115,19,190,36,90,114,87,104,15,117,115,0,20
evm.TU.chromosome_2.422,24,0,75,18,0,61,46,46,0,38,38,16,59,153,14,0,46,8,0,0
evm.TU.chromosome_2.425,15,0,25,27,0,33,97,35,6,115,20,36,20,47,29,10,40,12,5,4
evm.TU.chromosome_2.424,39,0,26,6,0,0,0,19,6,22,31,18,18,47,29,0,26,62,4,0
evm.TU.chromosome_2.427,99,0,72,12,0,24,137,98,0,100,44,94,30,72,99,0,70,47,0,16
evm.TU.chromosome_2.426,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_2.429,186,0,311,11,6,83,343,19,371,503,896,282,36,603,505,221,112,212,13,0
evm.TU.chromosome_2.428,17,0,31,0,0,13,31,6,20,45,52,19,5,42,39,3,4,25,3,0
evm.TU.chromosome_5.46,0,0,0,0,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0
Asp_4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2106,0,0,0,0,0,0,0,0,7,0,0,8,0,0,5,0,0,1,0,0
evm.TU.chromosome_5.2107,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
evm.TU.chromosome_5.2104,3,0,3,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0
evm.TU.chromosome_5.2105,11,0,27,4,0,18,14,10,2,35,3,4,2,1,2,0,4,4,1,1
evm.TU.chromosome_5.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2103,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
evm.TU.chromosome_5.2108,0,0,0,0,0,0,2,0,5,0,0,3,0,0,3,0,0,0,0,0
evm.TU.chromosome_5.2109,0,0,0,0,0,0,2,0,7,0,0,8,0,0,5,0,0,0,0,0
evm.TU.chromosome_13.2052,3,0,11,6,5,3,8,12,24,5,4,6,2,2,11,6,1,6,10,2
evm.TU.chromosome_13.2053,0,0,7,0,0,5,7,6,1,22,5,4,14,8,0,0,6,11,0,0
evm.TU.chromosome_13.2050,13,0,12,4,0,2,13,5,2,8,7,2,6,8,4,0,1,13,2,2
Val_4561,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.2098,112,0,612,27,0,16,67,146,0,250,198,86,61,94,124,14,94,75,18,0
evm.TU.chromosome_7.2099,9,0,12,11,0,15,22,17,0,1,6,14,14,8,11,0,9,19,2,4
evm.TU.chromosome_7.2092,72,0,116,13,12,50,119,95,10,31,104,39,65,23,70,18,76,69,0,8
evm.TU.chromosome_7.2093,0,0,3,0,0,0,11,0,0,6,6,16,0,6,2,0,8,13,0,0
evm.TU.chromosome_7.2090,21,0,27,3,0,9,3,4,0,31,36,8,0,17,23,0,9,26,0,0
evm.TU.chromosome_7.2091,0,0,2,0,0,0,0,0,0,1,3,3,0,0,0,0,0,2,0,0
evm.TU.chromosome_7.2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.2097,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.2094,2,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0
evm.TU.chromosome_7.2095,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0
evm.TU.chromosome_10.2998,114,0,93,0,0,23,32,40,25,28,56,31,72,94,38,0,94,42,0,6
evm.TU.chromosome_10.2999,215,0,165,51,15,0,45,167,20,114,72,46,65,162,51,12,98,68,0,0
evm.TU.chromosome_13.2054,8,0,8,1,6,5,9,7,5,27,7,8,25,27,10,1,12,28,0,0
evm.TU.chromosome_10.2992,39,0,19,21,0,5,34,18,0,44,7,14,22,51,10,8,20,18,0,0
evm.TU.chromosome_10.2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.2990,55,0,388,20,0,25,68,174,6,81,161,47,151,52,51,9,24,59,0,0
evm.TU.chromosome_10.2991,0,0,12,6,4,28,22,15,0,6,53,6,9,14,4,0,10,16,0,0
evm.TU.chromosome_6.659_evm.TU.chromosome_6.657,20,0,72,60,4,0,99,0,4,206,94,0,130,23,72,7,0,61,13,14
evm.TU.chromosome_10.2997,16,0,28,0,0,12,11,35,0,16,18,8,30,12,0,7,21,16,0,0
evm.TU.chromosome_10.2994,224,0,312,15,0,183,0,0,0,45,0,0,0,116,78,0,166,0,0,11
evm.TU.chromosome_10.2995,17,0,0,0,0,0,8,0,0,395,0,0,0,0,0,0,7,0,0,0
evm.TU.chromosome_12.2648,33,0,51,4,0,12,32,30,0,42,42,44,18,22,43,6,55,34,0,0
evm.TU.chromosome_12.2649,147,0,205,49,0,26,182,133,28,105,133,91,122,148,112,13,74,75,1,8
evm.TU.chromosome_13.2058,3,0,16,2,0,2,3,7,0,1,3,2,7,0,1,0,5,2,0,0
evm.TU.chromosome_7.1879,3,0,3,5,0,1,0,3,0,0,0,1,0,1,0,10,4,0,1,0
evm.TU.chromosome_3.1722_evm.TU.chromosome_3.1743,53,0,40,46,0,27,43,27,2,64,67,29,12,32,30,0,64,55,15,0
evm.TU.chromosome_14.1257,30,0,34,4,2,8,16,26,0,33,25,12,20,29,15,12,32,33,0,0
evm.TU.chromosome_7.1878,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.318,33,0,98,0,0,31,21,31,0,17,15,14,4,27,15,8,3,1,5,0
evm.TU.chromosome_7.1873,0,0,0,0,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0
evm.TU.chromosome_7.1872,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Trp_1970,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.552,153,0,337,36,7,60,168,347,115,110,108,77,220,80,67,30,148,77,19,20
evm.TU.chromosome_11.553,0,0,17,20,4,0,0,11,0,6,0,0,361,0,86,0,31,0,0,0
evm.TU.chromosome_11.550,157,0,196,56,0,27,166,170,21,121,188,52,239,365,243,12,169,119,0,8
evm.TU.chromosome_11.551,39,0,30,0,0,8,75,25,6,62,19,20,95,16,72,7,59,55,0,15
evm.TU.chromosome_11.556,1250,0,1985,438,14,292,1235,1373,126,1439,1261,829,1032,716,734,121,1265,667,30,103
evm.TU.chromosome_11.557,25,0,69,5,0,0,17,16,0,52,37,0,54,37,25,29,30,15,0,3
evm.TU.chromosome_11.554,4,0,34,11,0,0,0,8,0,15,0,0,64,0,41,0,15,0,0,12
evm.TU.chromosome_11.555,79,0,110,0,2,12,35,37,2,23,24,20,71,26,45,0,59,0,0,4
evm.TU.chromosome_7.1318,23,0,2,4,0,0,10,8,0,13,18,0,0,8,27,0,8,11,0,0
evm.TU.chromosome_11.558,43,0,32,12,0,4,15,8,6,19,24,20,34,10,4,0,31,17,0,0
evm.TU.chromosome_11.559,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1319,0,0,21,52,0,0,21,21,0,21,6,11,0,0,8,0,0,18,4,0
evm.TU.chromosome_7.369,22,0,36,3,0,20,23,23,0,15,22,0,18,60,34,0,0,30,0,0
Ser_3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2618_evm.TU.chromosome_5.2619,1916,0,416,672,92,102,809,554,236,1707,1223,577,581,1027,633,103,731,1804,327,309
evm.TU.chromosome_4.478,655,0,216,118,21,22,94,165,58,396,633,104,98,139,192,20,365,328,56,20
evm.TU.chromosome_9.1091_evm.TU.chromosome_9.1092,144,0,284,129,30,100,222,129,50,216,225,121,157,284,204,29,229,96,27,15
evm.TU.chromosome_4.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
evm.TU.chromosome_7.368,6,0,165,27,0,68,232,137,23,9,131,22,110,98,0,6,0,97,0,11
evm.TU.chromosome_12.4040,10,0,12,7,1,3,20,6,0,4,4,4,2,23,9,3,0,18,2,1
evm.TU.chromosome_12.4041,451,0,1081,1135,181,472,968,2311,1206,546,618,740,1301,507,430,160,495,495,248,65
evm.TU.chromosome_12.4042,347,0,681,15,4,77,316,407,6,520,376,161,371,161,324,51,281,231,9,24
evm.TU.chromosome_12.4043,253,0,571,63,6,59,297,211,49,304,276,226,394,637,221,41,285,250,0,0
evm.TU.chromosome_12.4044,101,0,144,94,0,19,147,117,75,121,124,96,117,73,82,6,134,56,6,4
evm.TU.chromosome_12.4045,79,0,401,21,0,32,241,360,39,101,74,50,254,169,68,12,93,65,23,0
evm.TU.chromosome_12.4046,392,0,899,32,0,231,391,479,44,495,308,201,302,590,444,69,441,390,0,10
evm.TU.chromosome_12.4047,4,0,0,7,0,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0
evm.TU.chromosome_12.4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.4049,13,0,9,6,0,2,3,3,0,3,1,1,9,3,2,1,1,4,0,1
evm.TU.chromosome_13.3402,267,0,142,10,10,29,55,68,6,152,162,20,70,148,74,0,110,175,0,14
evm.TU.chromosome_1.544,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
evm.TU.chromosome_13.3400,4,0,0,0,1,0,0,4,6,6,8,6,0,0,0,0,6,0,4,0
evm.TU.chromosome_13.3401,3,0,4,0,0,2,0,28,0,2,14,3,16,5,6,0,0,10,2,0
evm.TU.chromosome_13.3406,17,0,1,0,0,6,1,13,4,0,6,0,3,0,2,0,0,7,0,0
evm.TU.chromosome_13.3407,0,0,35,16,0,0,21,0,0,0,29,11,0,8,75,0,12,19,0,0
evm.TU.chromosome_13.3404,105,0,0,49,0,11,160,9,7,169,82,93,20,156,68,12,174,83,12,8
evm.TU.chromosome_1.542,48,0,100,0,0,32,54,125,3,53,19,11,21,53,49,0,24,13,0,0
evm.TU.chromosome_12.1278,450,0,516,272,10,152,504,337,36,363,579,304,303,462,447,51,365,418,62,69
evm.TU.chromosome_12.1279,77,0,68,10,2,36,85,63,6,44,86,40,93,95,42,6,42,61,0,5
evm.TU.chromosome_13.3408,0,0,0,14,0,0,30,0,0,0,20,15,2,7,14,0,41,23,0,0
evm.TU.chromosome_13.3409,0,0,0,0,0,0,18,0,0,12,15,11,0,0,7,0,18,0,0,0
evm.TU.chromosome_1.549,9,0,48,11,23,23,13,134,54,88,15,136,35,9,4749,38,27,54,11,15
evm.TU.chromosome_1.548,0,0,3,0,0,1,0,3,0,0,2,0,3,3,0,0,2,0,3,0
evm.TU.chromosome_10.3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.3118,602,0,1160,1388,279,637,662,1387,1362,690,704,637,1220,538,743,257,518,649,381,84
evm.TU.chromosome_10.3115,134,0,221,27,9,48,181,109,19,144,204,49,174,114,141,0,95,73,6,8
evm.TU.chromosome_10.3114,0,0,0,0,0,0,23,3,0,0,0,0,29,19,13,0,0,0,0,0
evm.TU.chromosome_10.3117,710,0,1873,589,43,385,1021,1536,524,816,1134,692,1298,871,552,154,698,672,118,92
evm.TU.chromosome_10.3116,3,0,21,0,0,0,63,20,59,0,3,0,0,8,0,0,6,0,0,0
evm.TU.chromosome_10.3111,96,0,13,75,0,26,54,76,0,116,0,37,34,61,68,20,0,125,20,4
evm.TU.chromosome_10.3110,1853,0,1508,1654,85,325,1035,569,156,1388,634,596,1418,881,1087,211,484,1592,140,173
evm.TU.chromosome_10.3113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
evm.TU.chromosome_10.3112,386,0,922,139,12,249,802,1660,168,529,351,505,913,753,415,115,435,360,65,28
evm.TU.chromosome_4.1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.1019,507,0,867,215,5,206,431,559,20,437,437,281,726,415,374,98,397,322,51,29
evm.TU.chromosome_4.1016,117,0,146,80,15,45,165,87,10,116,153,81,84,72,71,25,34,55,18,8
evm.TU.chromosome_4.1017,231,0,461,38,3,75,417,148,13,168,161,179,203,216,149,28,191,222,0,6
evm.TU.chromosome_4.1014,13,0,58,5,0,10,24,23,8,64,47,20,33,67,82,4,29,51,4,0
evm.TU.chromosome_4.1015,0,0,5,0,0,0,0,0,57,0,0,0,0,0,2,0,0,0,0,0
evm.TU.chromosome_4.1012,95,0,133,0,0,20,100,37,0,131,68,31,22,89,78,5,51,61,0,4
evm.TU.chromosome_7.1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.1010,136,0,222,93,5,46,170,210,28,129,142,45,145,143,98,17,143,113,35,8
evm.TU.chromosome_4.1011,108,0,353,167,0,65,153,157,22,122,253,191,89,115,183,54,70,341,12,0
evm.TU.chromosome_3.165,27,0,0,0,0,0,0,6,0,8,0,4,0,0,0,4,40,0,0,0
evm.TU.chromosome_3.164,24,0,8,0,0,0,17,0,0,13,0,0,0,0,0,0,12,20,0,0
evm.TU.chromosome_3.167,0,0,0,1,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.166,106,0,11,50,0,0,0,151,0,32,73,12,11,30,0,12,30,73,0,0
evm.TU.chromosome_3.161,18,0,22,4,0,21,39,85,0,91,55,8,34,85,9,9,92,68,0,0
evm.TU.chromosome_3.160,70,0,35,29,0,38,21,20,9,57,75,15,17,76,47,0,83,84,0,22
evm.TU.chromosome_3.163,7,0,0,0,0,0,9,20,0,27,17,0,0,0,3,0,11,0,0,0
evm.TU.chromosome_3.162,55,0,0,0,0,0,15,8,0,46,13,17,0,28,30,0,17,17,0,0
evm.TU.chromosome_11.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.1304,4,0,0,0,0,0,4,0,0,3,0,9,0,0,2,0,2,0,0,0
evm.TU.chromosome_11.1307,16,0,20,22,0,14,35,31,43,4,13,14,32,8,9,0,19,35,4,0
evm.TU.chromosome_11.1306,178,0,227,76,5,43,140,173,37,159,153,128,131,175,39,36,193,181,37,10
evm.TU.chromosome_11.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.168,0,0,0,0,0,5,13,0,10,11,11,0,0,0,4,0,0,0,0,0
evm.TU.chromosome_11.1303,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,0
Ile_1056,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.6032,3141,0,8658,1003,170,929,2638,10241,678,1189,4969,1721,2441,2036,3138,622,2353,1103,308,296
evm.TU.chromosome_14.6035,50,0,53,12,4,10,44,19,0,75,23,29,7,54,83,7,40,94,6,6
evm.TU.chromosome_14.6034,68,0,52,6,4,10,39,52,3,39,43,45,37,19,77,12,43,57,2,0
evm.TU.chromosome_14.6037,3,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,8,0,0,0
evm.TU.chromosome_14.6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.3099,11,0,0,2,0,0,9,29,0,0,0,0,4,0,8,3,0,5,0,8
evm.TU.chromosome_4.341,50,0,12,23,0,0,54,37,0,18,0,0,0,6,78,4,10,0,0,0
evm.TU.chromosome_1.1827,206,0,347,233,0,47,213,359,30,272,304,155,363,161,81,26,234,70,34,24
evm.TU.chromosome_9.1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.1660,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
evm.TU.chromosome_9.1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.1667,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.1664,20,0,0,8,0,0,27,0,0,41,63,10,0,25,18,0,38,14,0,0
evm.TU.chromosome_9.1665,24,0,4,37,0,7,116,12,4,32,92,43,26,41,25,0,72,25,16,0
evm.TU.chromosome_9.1668,119,0,31,260,16,0,208,38,0,89,358,98,16,101,125,11,106,79,59,13
evm.TU.chromosome_9.1669,445,0,1353,150,3,496,801,615,98,672,593,544,1242,544,293,118,511,380,29,62
evm.TU.chromosome_7.660,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
evm.TU.chromosome_13.745,160,0,495,462,33,81,299,400,70,175,363,116,130,201,120,93,208,169,23,29
evm.TU.chromosome_13.744,8,0,14,11,4,7,6,21,9,21,4,3,19,2,15,13,14,8,7,7
evm.TU.chromosome_13.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
evm.TU.chromosome_13.746,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,1,0,0
evm.TU.chromosome_13.741,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.740,43,0,98,192,41,154,41,163,35,35,87,307,49,186,173,28,34,86,9,10
evm.TU.chromosome_13.743,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
evm.TU.chromosome_13.742,0,0,0,3,16,0,8,3,0,15,4,4,0,0,31,4,4,3,0,0
evm.TU.chromosome_7.666,61,0,153,0,0,45,111,43,113,199,10,108,88,35,282,19,77,108,21,21
evm.TU.chromosome_13.749,0,0,10,24,0,0,36,31,4,9,22,19,27,46,72,3,11,0,0,0
evm.TU.chromosome_13.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.667,0,0,0,0,0,0,0,11,0,12,8,0,0,0,0,0,4,0,0,0
evm.TU.chromosome_13.2469,4,0,0,0,0,1,0,1,0,0,0,0,2,4,0,0,3,0,0,0
evm.TU.chromosome_13.2468,18,0,0,0,0,8,0,0,0,3,0,0,0,19,0,0,5,4,0,0
evm.TU.chromosome_7.664,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0
evm.TU.chromosome_13.2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2462,816,0,0,580,107,9,0,441,7,814,0,0,280,2,104,40,4,7,185,0
evm.TU.chromosome_13.2461,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2460,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2467,3,0,2,0,0,4,10,1,0,3,6,3,0,4,1,1,3,1,0,0
evm.TU.chromosome_13.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.61,168,0,249,156,24,82,189,289,121,178,333,94,231,234,146,67,127,202,19,28
evm.TU.chromosome_9.60,1509,0,1814,1040,79,392,1139,1544,697,1729,2134,1004,1504,1446,1485,217,1431,1089,248,106
evm.TU.chromosome_10.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1523,4,0,12,1,0,2,1,0,0,5,3,0,1,12,2,0,0,2,0,0
evm.TU.chromosome_7.1522,1,0,5,0,0,1,5,3,0,1,1,7,3,2,1,1,1,0,1,0
evm.TU.chromosome_7.1521,0,0,0,0,0,1,2,5,18,0,0,0,1,0,0,1,4,0,0,0
evm.TU.chromosome_7.1520,1,0,0,0,0,0,3,0,0,5,0,0,12,0,0,4,0,0,0,0
evm.TU.chromosome_7.1527,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1
evm.TU.chromosome_7.1526,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1525,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1524,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.221,65,0,172,38,0,31,130,153,11,90,108,148,170,113,137,32,149,114,22,21
evm.TU.chromosome_4.220,164,0,142,41,0,16,154,130,35,185,164,61,152,116,96,0,74,82,0,19
evm.TU.chromosome_7.1529,4,0,0,0,10,0,12,27,102,4,0,3,78,0,0,18,4,2,3,0
evm.TU.chromosome_7.1528,3,0,19,0,0,0,2,1,3,0,0,1,7,4,2,4,8,3,0,1
evm.TU.chromosome_4.225,0,0,0,0,0,0,4,7,0,0,0,199,0,0,0,0,244,2,0,0
evm.TU.chromosome_4.224,68,0,3,4,0,0,131,0,4,0,5,1110,0,0,0,0,569,192,8,4
evm.TU.chromosome_4.227,35,0,30,35,4,17,10,34,0,11,22,7,24,15,27,0,4,24,2,3
evm.TU.chromosome_9.64,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0
evm.TU.chromosome_10.1405,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,2,0
evm.TU.chromosome_10.1404,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
evm.TU.chromosome_10.1407,2,0,5,2,0,5,12,5,0,25,6,5,55,16,10,2,2,2,16,2
