DATAH,Record,Date,Time,INPUT2,CHK
DATA,1140,2/28/21,10:30:00,2.7626,52
DATA,1141,2/28/21,10:31:00,2.7625,47
DATA,1142,2/28/21,10:32:00,2.7622,49
DATA,1143,2/28/21,10:33:00,2.7622,44
DATA,1144,2/28/21,10:34:00,2.7624,51
DATA,1145,2/28/21,10:35:00,2.7632,55
DATA,1146,2/28/21,10:36:00,2.7629,66
DATA,1147,2/28/21,10:37:00,2.7625,49
DATA,1148,2/28/21,10:38:00,2.7623,52
DATA,1149,2/28/21,10:39:00,2.7629,63
DATA,1150,2/28/21,10:40:00,2.7628,49
DATA,1151,2/28/21,10:41:00,2.7626,42
DATA,1152,2/28/21,10:42:00,2.7627,48
DATA,1153,2/28/21,10:43:00,2.763,47
DATA,1154,2/28/21,10:44:00,2.7632,45
DATA,1155,2/28/21,10:45:00,2.7624,51
DATA,1156,2/28/21,10:46:00,2.7632,55
DATA,1157,2/28/21,10:47:00,2.7629,57
DATA,1158,2/28/21,10:48:00,2.7649,64
DATA,1159,2/28/21,10:49:00,2.7668,69
DATA,1160,2/28/21,10:50:00,2.7628,61
DATA,1161,2/28/21,10:51:00,2.7631,42
DATA,1162,2/28/21,10:52:00,2.7621,46
DATA,1163,2/28/21,10:53:00,2.7626,56
DATA,1164,2/28/21,10:54:00,2.7623,49
DATA,1165,2/28/21,10:55:00,2.7638,60
DATA,1166,2/28/21,10:56:00,2.7604,58
DATA,1167,2/28/21,10:57:00,2.763,61
DATA,1168,2/28/21,10:58:00,2.7628,64
DATA,1169,2/28/21,10:59:00,2.7626,67
DATA,1170,2/28/21,11:00:00,2.7627,64
DATA,1171,2/28/21,11:01:00,2.7625,44
DATA,1172,2/28/21,11:02:00,2.763,45
DATA,1173,2/28/21,11:03:00,2.7623,52
DATA,1174,2/28/21,11:04:00,2.7626,51
DATA,1175,2/28/21,11:05:00,2.7628,57
DATA,1176,2/28/21,11:06:00,2.7607,59
DATA,1177,2/28/21,11:07:00,2.7591,66
DATA,1178,2/28/21,11:08:00,2.7497,66
DATA,1179,2/28/21,11:09:00,2.7592,67
DATA,1180,2/28/21,11:10:00,2.759,61
DATA,1181,2/28/21,11:11:00,2.7594,43
DATA,1182,2/28/21,11:12:00,2.7595,49
DATA,1183,2/28/21,11:13:00,2.7588,55
DATA,1184,2/28/21,11:14:00,2.7591,54
DATA,1185,2/28/21,11:15:00,2.7583,51
DATA,1186,2/28/21,11:16:00,2.7596,60
DATA,1187,2/28/21,11:17:00,2.76,51
DATA,1188,2/28/21,11:18:00,2.7625,54
DATA,1189,2/28/21,11:19:00,2.7603,55
DATA,1190,2/28/21,11:20:00,2.7626,56
DATA,1191,2/28/21,11:21:00,2.763,46
DATA,1192,2/28/21,11:22:00,2.7617,47
DATA,1193,2/28/21,11:23:00,2.7624,50
DATA,1194,2/28/21,11:24:00,2.7626,57
DATA,1195,2/28/21,11:25:00,2.7622,49
DATA,1196,2/28/21,11:26:00,2.762,52
DATA,1197,2/28/21,11:27:00,2.7617,63
DATA,1198,2/28/21,11:28:00,2.7623,65
DATA,1199,2/28/21,11:29:00,2.7621,58
DATA,1200,2/28/21,11:30:00,2.7623,47
DATA,1201,2/28/21,11:31:00,2.7624,44
DATA,1202,2/28/21,11:32:00,2.7625,41
DATA,1203,2/28/21,11:33:00,2.7624,45
DATA,1204,2/28/21,11:34:00,2.7627,53
DATA,1205,2/28/21,11:35:00,2.7622,53
DATA,1206,2/28/21,11:36:00,2.7622,49
DATA,1207,2/28/21,11:37:00,2.762,51
DATA,1208,2/28/21,11:38:00,2.7625,61
DATA,1209,2/28/21,11:39:00,2.7622,54
DATA,1210,2/28/21,11:40:00,2.7622,50
DATA,1211,2/28/21,11:41:00,2.7622,46
DATA,1212,2/28/21,11:42:00,2.7618,56
DATA,1213,2/28/21,11:43:00,2.7618,52
DATA,1214,2/28/21,11:44:00,2.7622,52
DATA,1215,2/28/21,11:45:00,2.7619,62
DATA,1216,2/28/21,11:46:00,2.7616,46
DATA,1217,2/28/21,11:47:00,2.7621,47
DATA,1218,2/28/21,11:48:00,2.7624,55
DATA,1219,2/28/21,11:49:00,2.762,56
DATA,1220,2/28/21,11:50:00,2.7618,50
DATA,1221,2/28/21,11:51:00,2.762,39
DATA,1222,2/28/21,11:52:00,2.7639,54
DATA,1223,2/28/21,11:53:00,2.7603,40
DATA,1224,2/28/21,11:54:00,2.7594,54
DATA,1225,2/28/21,11:55:00,2.7621,50
DATA,1226,2/28/21,11:56:00,2.7626,60
DATA,1227,2/28/21,11:57:00,2.7614,53
DATA,1228,2/28/21,11:58:00,2.7621,56
DATA,1229,2/28/21,11:59:00,2.7618,67
DATA,1230,2/28/21,12:00:00,2.7619,55
DATA,1231,2/28/21,12:01:00,2.7621,39
DATA,1232,2/28/21,12:02:00,2.7614,45
DATA,1233,2/28/21,12:03:00,2.7615,51
DATA,1234,2/28/21,12:04:00,2.7615,47
DATA,1235,2/28/21,12:05:00,2.7614,51
DATA,1236,2/28/21,12:06:00,2.7617,59
DATA,1237,2/28/21,12:07:00,2.7614,52
DATA,1238,2/28/21,12:08:00,2.7616,59
DATA,1239,2/28/21,12:09:00,2.7613,61
DATA,1240,2/28/21,12:10:00,2.7613,56
DATA,1241,2/28/21,12:11:00,2.7614,44
DATA,1242,2/28/21,12:12:00,2.7616,51
DATA,1243,2/28/21,12:13:00,2.7615,55
DATA,1244,2/28/21,12:14:00,2.7613,49
DATA,1245,2/28/21,12:15:00,2.7616,57
DATA,1246,2/28/21,12:16:00,2.7615,61
DATA,1247,2/28/21,12:17:00,2.7615,57
DATA,1248,2/28/21,12:18:00,2.7617,63
DATA,1249,2/28/21,12:19:00,2.7607,67
DATA,1250,2/28/21,12:20:00,2.7611,58
DATA,1251,2/28/21,12:21:00,2.7599,51
DATA,1252,2/28/21,12:22:00,2.7604,43
DATA,1253,2/28/21,12:23:00,2.7608,52
DATA,1254,2/28/21,12:24:00,2.7601,41
DATA,1255,2/28/21,12:25:00,2.7607,52
DATA,1256,2/28/21,12:26:00,2.761,50
DATA,1257,2/28/21,12:27:00,2.7606,60
DATA,1258,2/28/21,12:28:00,2.7599,67
DATA,1259,2/28/21,12:29:00,2.7603,58
DATA,1260,2/28/21,12:30:00,2.7605,56
DATA,1261,2/28/21,12:31:00,2.7609,47
DATA,1262,2/28/21,12:32:00,2.7604,47
DATA,1263,2/28/21,12:33:00,2.7601,49
DATA,1264,2/28/21,12:34:00,2.7633,58
DATA,1265,2/28/21,12:35:00,2.7604,52
DATA,1266,2/28/21,12:36:00,2.7602,55
DATA,1267,2/28/21,12:37:00,2.76,58
DATA,1268,2/28/21,12:38:00,2.7603,57
DATA,1269,2/28/21,12:39:00,2.7603,61
DATA,1270,2/28/21,12:40:00,2.7604,58
DATA,1271,2/28/21,12:41:00,2.7597,65
DATA,1272,2/28/21,12:42:00,2.7604,49
DATA,1273,2/28/21,12:43:00,2.7596,64
DATA,1274,2/28/21,12:44:00,2.7602,57
DATA,1275,2/28/21,12:45:00,2.7602,53
DATA,1276,2/28/21,12:46:00,2.7416,61
DATA,1277,2/28/21,12:47:00,2.7599,78
DATA,1278,2/28/21,12:48:00,2.7596,80
DATA,1279,2/28/21,12:49:00,2.7597,77
DATA,1280,2/28/21,12:50:00,2.76,57
DATA,1281,2/28/21,12:51:00,2.7594,65
DATA,1282,2/28/21,12:52:00,2.7587,63
DATA,1283,2/28/21,12:53:00,2.7597,69
DATA,1284,2/28/21,12:54:00,2.7597,74
DATA,1285,2/28/21,12:55:00,2.7588,79
DATA,1286,2/28/21,12:56:00,2.7599,68
DATA,1287,2/28/21,12:57:00,2.7593,67
DATA,1288,2/28/21,12:58:00,2.7594,72
DATA,1289,2/28/21,12:59:00,2.7594,68
DATA,1290,2/28/21,13:00:00,2.7585,64
DATA,1291,2/28/21,13:01:00,2.7595,56
DATA,1292,2/28/21,13:02:00,2.7594,60
DATA,1293,2/28/21,13:03:00,2.7591,53
DATA,1294,2/28/21,13:04:00,2.7593,60
DATA,1295,2/28/21,13:05:00,2.7594,66
DATA,1296,2/28/21,13:06:00,2.7602,51
DATA,1297,2/28/21,13:07:00,2.7595,67
DATA,1298,2/28/21,13:08:00,2.7594,71
DATA,1299,2/28/21,13:09:00,2.7597,79
DATA,1300,2/28/21,13:10:00,2.7594,54
DATA,1301,2/28/21,13:11:00,2.7597,53
DATA,1302,2/28/21,13:12:00,2.7594,55
DATA,1303,2/28/21,13:13:00,2.7595,52
DATA,1304,2/28/21,13:14:00,2.7587,57
DATA,1305,2/28/21,13:15:00,2.7597,63
DATA,1306,2/28/21,13:16:00,2.7596,67
DATA,1307,2/28/21,13:17:00,2.76,49
DATA,1308,2/28/21,13:18:00,2.7597,69
DATA,1309,2/28/21,13:19:00,2.7596,73
DATA,1310,2/28/21,13:20:00,2.7593,57
DATA,1311,2/28/21,13:21:00,2.7594,54
DATA,1312,2/28/21,13:22:00,2.7591,55
DATA,1313,2/28/21,13:23:00,3.0771,54
DATA,1314,2/28/21,13:24:00,3.608,49
DATA,1315,2/28/21,13:25:00,4.005,46
DATA,1316,2/28/21,13:26:00,4.4884,70
DATA,1317,2/28/21,13:27:00,5.0041,48
DATA,1318,2/28/21,13:28:00,5.4025,59
DATA,1319,2/28/21,13:29:00,5.8321,67
DATA,1320,2/28/21,13:30:00,6.3893,72
DATA,1321,2/28/21,13:31:00,6.7831,46
DATA,1322,2/28/21,13:32:00,7.1507,46
DATA,1323,2/28/21,13:33:00,7.6349,60
DATA,1324,2/28/21,13:34:00,8.031,39
DATA,1325,2/28/21,13:35:00,8.4958,66
DATA,1326,2/28/21,13:36:00,8.9443,65
DATA,1327,2/28/21,13:37:00,9.455,56
DATA,1328,2/28/21,13:38:00,9.8939,76
DATA,1329,2/28/21,13:39:00,10.323,51
DATA,1330,2/28/21,13:40:00,10.823,52
DATA,1331,2/28/21,13:41:00,11.217,37
DATA,1332,2/28/21,13:42:00,11.653,46
DATA,1333,2/28/21,13:43:00,12.077,52
DATA,1334,2/28/21,13:44:00,12.513,43
DATA,1335,2/28/21,13:45:00,12.904,52
DATA,1336,2/28/21,13:46:00,13.386,62
DATA,1337,2/28/21,13:47:00,14.223,57
DATA,1338,2/28/21,13:48:00,15.43,54
DATA,1339,2/28/21,13:49:00,16.821,64
DATA,1340,2/28/21,13:50:00,17.561,62
DATA,1341,2/28/21,13:51:00,18.715,51
DATA,1342,2/28/21,13:52:00,20.407,47
DATA,1343,2/28/21,13:53:00,20.989,67
DATA,1344,2/28/21,13:54:00,22.242,56
DATA,1345,2/28/21,13:55:00,23.954,62
DATA,1346,2/28/21,13:56:00,24.379,69
DATA,1347,2/28/21,13:57:00,25.977,79
DATA,1348,2/28/21,13:58:00,27.056,65
DATA,1349,2/28/21,13:59:00,28.119,71
DATA,1350,2/28/21,14:00:00,29.658,76
DATA,1351,2/28/21,14:01:00,30.628,56
DATA,1352,2/28/21,14:02:00,31.782,54
DATA,1353,2/28/21,14:03:00,33.14,48
DATA,1354,2/28/21,14:04:00,34.445,62
DATA,1355,2/28/21,14:05:00,35.282,49
DATA,1356,2/28/21,14:06:00,36.581,57
DATA,1357,2/28/21,14:07:00,37.47,60
DATA,1358,2/28/21,14:08:00,38.812,66
DATA,1359,2/28/21,14:09:00,40.298,63
DATA,1360,2/28/21,14:10:00,41.189,58
DATA,1361,2/28/21,14:11:00,42.545,50
DATA,1362,2/28/21,14:12:00,43.63,42
DATA,1363,2/28/21,14:13:00,44.867,60
DATA,1364,2/28/21,14:14:00,46.156,58
DATA,1365,2/28/21,14:15:00,47.469,71
DATA,1366,2/28/21,14:16:00,48.836,66
DATA,1367,2/28/21,14:17:00,49.993,76
DATA,1368,2/28/21,14:18:00,50.972,70
DATA,1369,2/28/21,14:19:00,52.508,62
DATA,1370,2/28/21,14:20:00,53.715,59
DATA,1371,2/28/21,14:21:00,54.607,56
DATA,1372,2/28/21,14:22:00,55.798,73
DATA,1373,2/28/21,14:23:00,56.734,60
DATA,1374,2/28/21,14:24:00,57.956,72
DATA,1375,2/28/21,14:25:00,59.174,71
DATA,1376,2/28/21,14:26:00,60.394,63
DATA,1377,2/28/21,14:27:00,61.266,66
DATA,1378,2/28/21,14:28:00,62.631,68
DATA,1379,2/28/21,14:29:00,63.756,82
DATA,1380,2/28/21,14:30:00,64.636,67
DATA,1381,2/28/21,14:31:00,66.009,59
DATA,1382,2/28/21,14:32:00,66.885,76
DATA,1383,2/28/21,14:33:00,68.051,59
DATA,1384,2/28/21,14:34:00,69.248,73
DATA,1385,2/28/21,14:35:00,70.281,66
DATA,1386,2/28/21,14:36:00,71.51,67
DATA,1387,2/28/21,14:37:00,72.306,67
DATA,1388,2/28/21,14:38:00,73.333,73
DATA,1389,2/28/21,14:39:00,74.578,90
DATA,1390,2/28/21,14:40:00,75.561,52
DATA,1391,2/28/21,14:41:00,76.896,60
DATA,1392,2/28/21,14:42:00,77.788,66
DATA,1393,2/28/21,14:43:00,78.947,68
DATA,1394,2/28/21,14:44:00,80.066,49
DATA,1395,2/28/21,14:45:00,80.955,61
DATA,1396,2/28/21,14:46:00,82.118,59
DATA,1397,2/28/21,14:47:00,83.014,51
DATA,1398,2/28/21,14:48:00,83.778,73
DATA,1399,2/28/21,14:49:00,85.33,64
DATA,1400,2/28/21,14:50:00,86.032,42
DATA,1401,2/28/21,14:51:00,87.243,42
DATA,1402,2/28/21,14:52:00,88.256,52
DATA,1403,2/28/21,14:53:00,89.303,51
DATA,1404,2/28/21,14:54:00,90.216,42
DATA,1405,2/28/21,14:55:00,91.21,42
DATA,1406,2/28/21,14:56:00,92.175,58
DATA,1407,2/28/21,14:57:00,93.086,56
DATA,1408,2/28/21,14:58:00,94.009,57
DATA,1409,2/28/21,14:59:00,95.156,65
DATA,1410,2/28/21,15:00:00,96.34,57
DATA,1411,2/28/21,15:01:00,97.259,49
DATA,1412,2/28/21,15:02:00,99.263,51
DATA,1413,2/28/21,15:03:00,100.79,44
DATA,1414,2/28/21,15:04:00,102.34,33
DATA,1415,2/28/21,15:05:00,103.72,41
DATA,1416,2/28/21,15:06:00,104.5,43
DATA,1417,2/28/21,15:07:00,105.72,52
DATA,1418,2/28/21,15:08:00,107.04,45
DATA,1419,2/28/21,15:09:00,107.43,53
DATA,1420,2/28/21,15:10:00,109.33,50
DATA,1421,2/28/21,15:11:00,110.14,28
DATA,1422,2/28/21,15:12:00,111.03,32
DATA,1423,2/28/21,15:13:00,112.28,45
DATA,1424,2/28/21,15:14:00,113.12,44
DATA,1425,2/28/21,15:15:00,114.21,32
DATA,1426,2/28/21,15:16:00,115.34,41
DATA,1427,2/28/21,15:17:00,116.3,43
DATA,1428,2/28/21,15:18:00,117.12,40
DATA,1429,2/28/21,15:19:00,118.47,54
DATA,1430,2/28/21,15:20:00,119.54,49
DATA,1431,2/28/21,15:21:00,119.97,52
DATA,1432,2/28/21,15:22:00,121.39,37
DATA,1433,2/28/21,15:23:00,122.25,38
DATA,1434,2/28/21,15:24:00,123.05,41
DATA,1435,2/28/21,15:25:00,124.34,40
DATA,1436,2/28/21,15:26:00,125.3,42
DATA,1437,2/28/21,15:27:00,126.13,49
DATA,1438,2/28/21,15:28:00,127.16,58
DATA,1439,2/28/21,15:29:00,128.07,55
DATA,1440,2/28/21,15:30:00,129.02,47
DATA,1441,2/28/21,15:31:00,130.13,37
DATA,1442,2/28/21,15:32:00,131.06,35
DATA,1443,2/28/21,15:33:00,131.81,43
DATA,1444,2/28/21,15:34:00,132.91,50
DATA,1445,2/28/21,15:35:00,133.88,62
DATA,1446,2/28/21,15:36:00,134.79,59
DATA,1447,2/28/21,15:37:00,135.9,58
DATA,1448,2/28/21,15:38:00,136.91,65
DATA,1449,2/28/21,15:39:00,137.73,62
DATA,1450,2/28/21,15:40:00,138.87,62
DATA,1451,2/28/21,15:41:00,139.81,53
DATA,1452,2/28/21,15:42:00,140.64,51
DATA,1453,2/28/21,15:43:00,141.57,50
DATA,1454,2/28/21,15:44:00,142.29,55
DATA,1455,2/28/21,15:45:00,143.53,58
DATA,1456,2/28/21,15:46:00,144.46,57
DATA,1457,2/28/21,15:47:00,145.44,61
DATA,1458,2/28/21,15:48:00,146.34,65
DATA,1459,2/28/21,15:49:00,147.1,65
DATA,1460,2/28/21,15:50:00,148.15,49
DATA,1461,2/28/21,15:51:00,149.22,44
DATA,1462,2/28/21,15:52:00,149.83,56
DATA,1463,2/28/21,15:53:00,151.03,37
DATA,1464,2/28/21,15:54:00,151.65,50
DATA,1465,2/28/21,15:55:00,152.62,53
