Time,Value,Temp,Date,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
10:44:48,289.189,7.971,2/4/21,6,default,811383162,OXY-CH6,33.368,min,µmol/L,Humid,22.921,deg,38393,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393896.48,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:49,289.377,7.964,2/4/21,6,default,811383162,OXY-CH6,33.385,min,µmol/L,Humid,22.916,deg,38383,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393886.49,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:50,289.387,7.95,2/4/21,6,default,811383162,OXY-CH6,33.402,min,µmol/L,Humid,22.921,deg,38390,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393895.41,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:51,289.56,7.955,2/4/21,6,default,811383162,OXY-CH6,33.418,min,µmol/L,Humid,22.912,deg,38390,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393893.31,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:52,289.217,7.96,2/4/21,6,default,811383162,OXY-CH6,33.435,min,µmol/L,Humid,22.924,deg,38389,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393881.34,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:53,289.191,7.968,2/4/21,6,default,811383162,OXY-CH6,33.452,min,µmol/L,Humid,22.922,deg,38393,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393891.79,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:54,289.201,7.962,2/4/21,6,default,811383162,OXY-CH6,33.468,min,µmol/L,Humid,22.924,deg,38394,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393889.96,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:55,289.515,7.947,2/4/21,6,default,811383162,OXY-CH6,33.485,min,µmol/L,Humid,22.917,deg,38394,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393886.12,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:56,289.431,7.951,2/4/21,6,default,811383162,OXY-CH6,33.501,min,µmol/L,Humid,22.919,deg,38394,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393899.8,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:57,289.443,7.957,2/4/21,6,default,811383162,OXY-CH6,33.518,min,µmol/L,Humid,22.916,deg,38391,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393905.03,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:58,289.321,7.947,2/4/21,6,default,811383162,OXY-CH6,33.534,min,µmol/L,Humid,22.925,deg,38393,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393893.2,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:44:59,289.344,7.95,2/4/21,6,default,811383162,OXY-CH6,33.551,min,µmol/L,Humid,22.923,deg,38392,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393881.96,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:00,289.479,7.954,2/4/21,6,default,811383162,OXY-CH6,33.568,min,µmol/L,Humid,22.916,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393882.4,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:01,289.271,7.965,2/4/21,6,default,811383162,OXY-CH6,33.584,min,µmol/L,Humid,22.92,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393892.38,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:02,289.155,7.967,2/4/21,6,default,811383162,OXY-CH6,33.601,min,µmol/L,Humid,22.924,deg,38393,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393888.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:03,289.273,7.962,2/4/21,6,default,811383162,OXY-CH6,33.618,min,µmol/L,Humid,22.921,deg,38395,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393890.26,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:04,289.177,7.967,2/4/21,6,default,811383162,OXY-CH6,33.635,min,µmol/L,Humid,22.923,deg,38393,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393900.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:05,289.343,7.96,2/4/21,6,default,811383162,OXY-CH6,33.651,min,µmol/L,Humid,22.919,deg,38392,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393894.07,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:06,289.247,7.967,2/4/21,6,default,811383162,OXY-CH6,33.668,min,µmol/L,Humid,22.92,deg,38405,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393877.99,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:07,289.266,7.963,2/4/21,6,default,811383162,OXY-CH6,33.685,min,µmol/L,Humid,22.921,deg,38401,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393871.5,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:08,289.388,7.958,2/4/21,6,default,811383162,OXY-CH6,33.702,min,µmol/L,Humid,22.918,deg,38397,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393892.97,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:09,289.193,7.96,2/4/21,6,default,811383162,OXY-CH6,33.718,min,µmol/L,Humid,22.925,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.07,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:10,289.053,7.96,2/4/21,6,default,811383162,OXY-CH6,33.735,min,µmol/L,Humid,22.931,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.22,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:11,289.113,7.971,2/4/21,6,default,811383162,OXY-CH6,33.751,min,µmol/L,Humid,22.924,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393897.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:12,289.09,7.966,2/4/21,6,default,811383162,OXY-CH6,33.768,min,µmol/L,Humid,22.927,deg,38404,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393893.43,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:13,289.251,7.949,2/4/21,6,default,811383162,OXY-CH6,33.784,min,µmol/L,Humid,22.927,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.37,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:14,289.375,7.957,2/4/21,6,default,811383162,OXY-CH6,33.801,min,µmol/L,Humid,22.919,deg,38397,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393891.48,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:15,289.129,7.969,2/4/21,6,default,811383162,OXY-CH6,33.818,min,µmol/L,Humid,22.924,deg,38397,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393872.71,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:16,289.057,7.964,2/4/21,6,default,811383162,OXY-CH6,33.834,min,µmol/L,Humid,22.929,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393885.03,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:17,289.128,7.97,2/4/21,6,default,811383162,OXY-CH6,33.851,min,µmol/L,Humid,22.924,deg,38396,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393882.31,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:18,289.412,7.95,2/4/21,6,default,811383162,OXY-CH6,33.868,min,µmol/L,Humid,22.92,deg,38396,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393889.52,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:19,289.112,7.959,2/4/21,6,default,811383162,OXY-CH6,33.885,min,µmol/L,Humid,22.929,deg,38392,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393886.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:20,289.197,7.97,2/4/21,6,default,811383162,OXY-CH6,33.901,min,µmol/L,Humid,22.921,deg,38399,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393888.7,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:21,289.06,7.974,2/4/21,6,default,811383162,OXY-CH6,33.918,min,µmol/L,Humid,22.925,deg,38394,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393875.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:22,289.156,7.969,2/4/21,6,default,811383162,OXY-CH6,33.935,min,µmol/L,Humid,22.923,deg,38399,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393876.89,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:23,289.248,7.965,2/4/21,6,default,811383162,OXY-CH6,33.951,min,µmol/L,Humid,22.921,deg,38401,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393875.62,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:24,288.945,7.968,2/4/21,6,default,811383162,OXY-CH6,33.968,min,µmol/L,Humid,22.932,deg,38403,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393875,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:25,289.18,7.967,2/4/21,6,default,811383162,OXY-CH6,33.985,min,µmol/L,Humid,22.923,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393882.77,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:26,289.382,7.961,2/4/21,6,default,811383162,OXY-CH6,34.002,min,µmol/L,Humid,22.917,deg,38399,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393894.89,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:27,289.083,7.969,2/4/21,6,default,811383162,OXY-CH6,34.018,min,µmol/L,Humid,22.926,deg,38405,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.66,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:28,289.218,7.958,2/4/21,6,default,811383162,OXY-CH6,34.034,min,µmol/L,Humid,22.925,deg,38401,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393877.17,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:29,289.275,7.962,2/4/21,6,default,811383162,OXY-CH6,34.051,min,µmol/L,Humid,22.921,deg,38406,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.92,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:30,289.222,7.96,2/4/21,6,default,811383162,OXY-CH6,34.068,min,µmol/L,Humid,22.924,deg,38408,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393884.22,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:31,289.112,7.969,2/4/21,6,default,811383162,OXY-CH6,34.085,min,µmol/L,Humid,22.925,deg,38402,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393878.95,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:32,288.951,7.968,2/4/21,6,default,811383162,OXY-CH6,34.102,min,µmol/L,Humid,22.932,deg,38404,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.25,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:33,289.166,7.963,2/4/21,6,default,811383162,OXY-CH6,34.118,min,µmol/L,Humid,22.925,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.65,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:34,289.179,7.962,2/4/21,6,default,811383162,OXY-CH6,34.134,min,µmol/L,Humid,22.925,deg,38402,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393867.72,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:35,289.189,7.961,2/4/21,6,default,811383162,OXY-CH6,34.151,min,µmol/L,Humid,22.925,deg,38405,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393861.15,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:36,289.285,7.961,2/4/21,6,default,811383162,OXY-CH6,34.168,min,µmol/L,Humid,22.921,deg,38401,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393873.05,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:37,289.321,7.96,2/4/21,6,default,811383162,OXY-CH6,34.185,min,µmol/L,Humid,22.92,deg,38404,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393867.41,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:38,289.26,7.956,2/4/21,6,default,811383162,OXY-CH6,34.202,min,µmol/L,Humid,22.924,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393875.63,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:39,289.01,7.967,2/4/21,6,default,811383162,OXY-CH6,34.218,min,µmol/L,Humid,22.93,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393881.75,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:40,288.995,7.978,2/4/21,6,default,811383162,OXY-CH6,34.235,min,µmol/L,Humid,22.926,deg,38404,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393876.21,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:41,288.884,7.98,2/4/21,6,default,811383162,OXY-CH6,34.251,min,µmol/L,Humid,22.93,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393886.28,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:42,289.057,7.972,2/4/21,6,default,811383162,OXY-CH6,34.268,min,µmol/L,Humid,22.926,deg,38398,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393879.78,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:43,288.986,7.972,2/4/21,6,default,811383162,OXY-CH6,34.285,min,µmol/L,Humid,22.929,deg,38404,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393881.52,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:44,288.962,7.974,2/4/21,6,default,811383162,OXY-CH6,34.301,min,µmol/L,Humid,22.929,deg,38395,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393877.04,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:45,289.107,7.967,2/4/21,6,default,811383162,OXY-CH6,34.318,min,µmol/L,Humid,22.926,deg,38397,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393860.47,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:46,289.038,7.974,2/4/21,6,default,811383162,OXY-CH6,34.334,min,µmol/L,Humid,22.926,deg,38400,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393875.86,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:45:47,289.1,7.967,2/4/21,6,default,811383162,OXY-CH6,34.351,min,µmol/L,Humid,22.926,deg,38407,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,393889.34,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
