"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"2136","Cluster_2097_evm.TU.chromosome_4.2000","Cluster_2097","evm.TU.chromosome_4.2000","TP5",-0.2,-0.4,"3"
"2137","Cluster_2097_evm.TU.chromosome_4.2029","Cluster_2097","evm.TU.chromosome_4.2029","TP5",0,-0.2,"3"
"2138","Cluster_2097_evm.TU.chromosome_4.2142","Cluster_2097","evm.TU.chromosome_4.2142","TP5",0.2,-0.6,"2"
"2139","Cluster_2097_evm.TU.chromosome_4.2202","Cluster_2097","evm.TU.chromosome_4.2202","TP5",-0.2,0.4,"1"
"2140","Cluster_2097_evm.TU.chromosome_4.2347","Cluster_2097","evm.TU.chromosome_4.2347","TP5",-0.6,-0.4,"1"
"2141","Cluster_2097_evm.TU.chromosome_4.275","Cluster_2097","evm.TU.chromosome_4.275","TP5",-0.8,-0.8,"1"
"2142","Cluster_2097_evm.TU.chromosome_4.530","Cluster_2097","evm.TU.chromosome_4.530","TP5",-0.774596669241483,0.8,"1"
"2143","Cluster_2097_evm.TU.chromosome_4.620","Cluster_2097","evm.TU.chromosome_4.620","TP5",-0.4,-0.2,"3"
"2144","Cluster_2097_evm.TU.chromosome_4.731","Cluster_2097","evm.TU.chromosome_4.731","TP5",-0.4,0.8,"1"
"2145","Cluster_2097_evm.TU.chromosome_4.85","Cluster_2097","evm.TU.chromosome_4.85","TP5",0,-0.4,"3"
"2146","Cluster_2097_evm.TU.chromosome_4.852","Cluster_2097","evm.TU.chromosome_4.852","TP5",-0.4,-0.8,"3"
"2147","Cluster_2097_evm.TU.chromosome_5.1215","Cluster_2097","evm.TU.chromosome_5.1215","TP5",0.632455532033676,0.8,"3"
"2148","Cluster_2097_evm.TU.chromosome_5.1489","Cluster_2097","evm.TU.chromosome_5.1489","TP5",0.8,0.4,"2"
"2149","Cluster_2097_evm.TU.chromosome_5.1492","Cluster_2097","evm.TU.chromosome_5.1492","TP5",0,0.4,"3"
"2150","Cluster_2097_evm.TU.chromosome_5.1758","Cluster_2097","evm.TU.chromosome_5.1758","TP5",0.316227766016838,-0.4,"2"
"2151","Cluster_2097_evm.TU.chromosome_5.1862","Cluster_2097","evm.TU.chromosome_5.1862","TP5",0.2,-0.8,"2"
"2152","Cluster_2097_evm.TU.chromosome_5.203","Cluster_2097","evm.TU.chromosome_5.203","TP5",-0.4,0.8,"1"
"2153","Cluster_2097_evm.TU.chromosome_5.2263","Cluster_2097","evm.TU.chromosome_5.2263","TP5",-0.4,0.8,"1"
"2154","Cluster_2097_evm.TU.chromosome_5.2367","Cluster_2097","evm.TU.chromosome_5.2367","TP5",-0.6,0.4,"1"
"2155","Cluster_2097_evm.TU.chromosome_5.252","Cluster_2097","evm.TU.chromosome_5.252","TP5",0,-0.948683298050514,"3"
"2156","Cluster_2097_evm.TU.chromosome_5.2566","Cluster_2097","evm.TU.chromosome_5.2566","TP5",-0.210818510677892,0.774596669241483,"1"
"2157","Cluster_2097_evm.TU.chromosome_5.2651","Cluster_2097","evm.TU.chromosome_5.2651","TP5",0.6,0,"2"
"2158","Cluster_2097_evm.TU.chromosome_5.2654","Cluster_2097","evm.TU.chromosome_5.2654","TP5",-0.4,0.4,"1"
"2159","Cluster_2097_evm.TU.chromosome_5.277","Cluster_2097","evm.TU.chromosome_5.277","TP5",-0.8,0.2,"1"
"2160","Cluster_2097_evm.TU.chromosome_5.352","Cluster_2097","evm.TU.chromosome_5.352","TP5",0.4,-0.4,"2"
"2161","Cluster_2097_evm.TU.chromosome_5.549","Cluster_2097","evm.TU.chromosome_5.549","TP5",-0.6,0,"1"
"2162","Cluster_2097_evm.TU.chromosome_5.736","Cluster_2097","evm.TU.chromosome_5.736","TP5",0.8,-0.2,"2"
"2163","Cluster_2097_evm.TU.chromosome_5.815","Cluster_2097","evm.TU.chromosome_5.815","TP5",-0.774596669241483,-0.4,"1"
"2164","Cluster_2097_evm.TU.chromosome_5.817","Cluster_2097","evm.TU.chromosome_5.817","TP5",0.4,0.4,"3"
"2165","Cluster_2097_evm.TU.chromosome_5.912","Cluster_2097","evm.TU.chromosome_5.912","TP5",-0.4,-0.2,"3"
"2166","Cluster_2097_evm.TU.chromosome_5.968","Cluster_2097","evm.TU.chromosome_5.968","TP5",0.4,0.2,"3"
"2167","Cluster_2097_evm.TU.chromosome_6.1059","Cluster_2097","evm.TU.chromosome_6.1059","TP5",-0.774596669241483,-0.4,"1"
"2168","Cluster_2097_evm.TU.chromosome_6.12","Cluster_2097","evm.TU.chromosome_6.12","TP5",0.4,-0.6,"2"
"2169","Cluster_2097_evm.TU.chromosome_6.1326","Cluster_2097","evm.TU.chromosome_6.1326","TP5",-0.2,0.8,"1"
"2170","Cluster_2097_evm.TU.chromosome_6.145","Cluster_2097","evm.TU.chromosome_6.145","TP5",-0.8,-0.8,"1"
"2171","Cluster_2097_evm.TU.chromosome_6.1567","Cluster_2097","evm.TU.chromosome_6.1567","TP5",-0.2,-0.8,"3"
"2172","Cluster_2097_evm.TU.chromosome_6.1709","Cluster_2097","evm.TU.chromosome_6.1709","TP5",-0.737864787372622,0.105409255338946,"1"
"2173","Cluster_2097_evm.TU.chromosome_6.2357","Cluster_2097","evm.TU.chromosome_6.2357","TP5",0.2,-0.2,"3"
"2174","Cluster_2097_evm.TU.chromosome_6.238","Cluster_2097","evm.TU.chromosome_6.238","TP5",-0.210818510677892,0.2,"3"
"2175","Cluster_2097_evm.TU.chromosome_6.2453","Cluster_2097","evm.TU.chromosome_6.2453","TP5",-0.210818510677892,0.105409255338946,"3"
"2176","Cluster_2097_evm.TU.chromosome_6.252","Cluster_2097","evm.TU.chromosome_6.252","TP5",-0.210818510677892,-0.8,"3"
"2177","Cluster_2097_evm.TU.chromosome_6.2625","Cluster_2097","evm.TU.chromosome_6.2625","TP5",0.4,-0.4,"2"
"2178","Cluster_2097_evm.TU.chromosome_6.2759","Cluster_2097","evm.TU.chromosome_6.2759","TP5",0.4,-0.6,"2"
"2179","Cluster_2097_evm.TU.chromosome_6.2784","Cluster_2097","evm.TU.chromosome_6.2784","TP5",0.6,0.4,"2"
"2180","Cluster_2097_evm.TU.chromosome_6.2867","Cluster_2097","evm.TU.chromosome_6.2867","TP5",0,-0.8,"3"
"2181","Cluster_2097_evm.TU.chromosome_6.2935","Cluster_2097","evm.TU.chromosome_6.2935","TP5",-0.6,0.8,"1"
"2182","Cluster_2097_evm.TU.chromosome_6.507","Cluster_2097","evm.TU.chromosome_6.507","TP5",-0.948683298050514,-1,"1"
"2183","Cluster_2097_evm.TU.chromosome_6.601","Cluster_2097","evm.TU.chromosome_6.601","TP5",-0.6,0.8,"1"
"2184","Cluster_2097_evm.TU.chromosome_6.829","Cluster_2097","evm.TU.chromosome_6.829","TP5",0.2,-0.4,"3"
"2185","Cluster_2097_evm.TU.chromosome_6.859","Cluster_2097","evm.TU.chromosome_6.859","TP5",-0.4,-0.2,"3"
"2186","Cluster_2097_evm.TU.chromosome_7.1100","Cluster_2097","evm.TU.chromosome_7.1100","TP5",-0.4,0,"1"
"2187","Cluster_2097_evm.TU.chromosome_7.1149","Cluster_2097","evm.TU.chromosome_7.1149","TP5",0.4,-0.4,"2"
"2188","Cluster_2097_evm.TU.chromosome_7.1294","Cluster_2097","evm.TU.chromosome_7.1294","TP5",0.6,0.2,"2"
"2189","Cluster_2097_evm.TU.chromosome_7.1324","Cluster_2097","evm.TU.chromosome_7.1324","TP5",0.2,-0.4,"3"
"2190","Cluster_2097_evm.TU.chromosome_7.171","Cluster_2097","evm.TU.chromosome_7.171","TP5",-0.4,0.4,"1"
"2191","Cluster_2097_evm.TU.chromosome_7.1733","Cluster_2097","evm.TU.chromosome_7.1733","TP5",0,0.8,"3"
"2192","Cluster_2097_evm.TU.chromosome_7.1755","Cluster_2097","evm.TU.chromosome_7.1755","TP5",0.2,-0.4,"3"
"2193","Cluster_2097_evm.TU.chromosome_7.183","Cluster_2097","evm.TU.chromosome_7.183","TP5",-0.4,0.8,"1"
"2194","Cluster_2097_evm.TU.chromosome_7.1909","Cluster_2097","evm.TU.chromosome_7.1909","TP5",0.2,-0.4,"3"
"2195","Cluster_2097_evm.TU.chromosome_7.1937","Cluster_2097","evm.TU.chromosome_7.1937","TP5",-0.8,-0.2,"1"
"2196","Cluster_2097_evm.TU.chromosome_7.1940","Cluster_2097","evm.TU.chromosome_7.1940","TP5",-0.774596669241483,0.8,"1"
"2197","Cluster_2097_evm.TU.chromosome_7.196","Cluster_2097","evm.TU.chromosome_7.196","TP5",-0.2,1,"1"
"2198","Cluster_2097_evm.TU.chromosome_7.1972","Cluster_2097","evm.TU.chromosome_7.1972","TP5",-0.4,-0.258198889747161,"3"
"2199","Cluster_2097_evm.TU.chromosome_7.219","Cluster_2097","evm.TU.chromosome_7.219","TP5",0.6,0.8,"3"
"2200","Cluster_2097_evm.TU.chromosome_7.2482","Cluster_2097","evm.TU.chromosome_7.2482","TP5",-0.4,-0.6,"3"
"2201","Cluster_2097_evm.TU.chromosome_7.2501","Cluster_2097","evm.TU.chromosome_7.2501","TP5",0,1,"1"
"2202","Cluster_2097_evm.TU.chromosome_7.2507","Cluster_2097","evm.TU.chromosome_7.2507","TP5",-0.2,0.4,"1"
"2203","Cluster_2097_evm.TU.chromosome_7.2608","Cluster_2097","evm.TU.chromosome_7.2608","TP5",-0.4,-0.6,"3"
"2204","Cluster_2097_evm.TU.chromosome_7.2698","Cluster_2097","evm.TU.chromosome_7.2698","TP5",0,0.8,"3"
"2205","Cluster_2097_evm.TU.chromosome_7.2839","Cluster_2097","evm.TU.chromosome_7.2839","TP5",-0.774596669241483,-0.632455532033676,"1"
"2206","Cluster_2097_evm.TU.chromosome_7.467","Cluster_2097","evm.TU.chromosome_7.467","TP5",-0.4,-0.8,"3"
"2207","Cluster_2097_evm.TU.chromosome_7.493","Cluster_2097","evm.TU.chromosome_7.493","TP5",0.6,0.2,"2"
"2208","Cluster_2097_evm.TU.chromosome_7.62","Cluster_2097","evm.TU.chromosome_7.62","TP5",-0.8,-0.8,"1"
"2209","Cluster_2097_evm.TU.chromosome_7.685","Cluster_2097","evm.TU.chromosome_7.685","TP5",0.2,0.4,"3"
"2210","Cluster_2097_evm.TU.chromosome_7.769","Cluster_2097","evm.TU.chromosome_7.769","TP5",-0.4,0.4,"1"
"2211","Cluster_2097_evm.TU.chromosome_7.776","Cluster_2097","evm.TU.chromosome_7.776","TP5",-0.4,-1,"3"
"2212","Cluster_2097_evm.TU.chromosome_7.778","Cluster_2097","evm.TU.chromosome_7.778","TP5",-0.4,-0.2,"3"
"2213","Cluster_2097_evm.TU.chromosome_7.797","Cluster_2097","evm.TU.chromosome_7.797","TP5",0.316227766016838,0,"3"
"2214","Cluster_2097_evm.TU.chromosome_7.81","Cluster_2097","evm.TU.chromosome_7.81","TP5",0.8,-0.6,"2"
"2215","Cluster_2097_evm.TU.chromosome_7.819","Cluster_2097","evm.TU.chromosome_7.819","TP5",-0.2,-0.4,"3"
"2216","Cluster_2097_evm.TU.chromosome_7.910","Cluster_2097","evm.TU.chromosome_7.910","TP5",0.316227766016838,-0.632455532033676,"2"
"2217","Cluster_2097_evm.TU.chromosome_8.1073","Cluster_2097","evm.TU.chromosome_8.1073","TP5",-0.4,-0.4,"3"
"2218","Cluster_2097_evm.TU.chromosome_8.1116","Cluster_2097","evm.TU.chromosome_8.1116","TP5",-0.4,-0.4,"3"
"2219","Cluster_2097_evm.TU.chromosome_8.1239","Cluster_2097","evm.TU.chromosome_8.1239","TP5",-0.948683298050514,0.4,"1"
"2220","Cluster_2097_evm.TU.chromosome_8.1322","Cluster_2097","evm.TU.chromosome_8.1322","TP5",-0.6,-0.8,"3"
"2221","Cluster_2097_evm.TU.chromosome_8.1476","Cluster_2097","evm.TU.chromosome_8.1476","TP5",0.316227766016838,-0.210818510677892,"2"
"2222","Cluster_2097_evm.TU.chromosome_8.1530","Cluster_2097","evm.TU.chromosome_8.1530","TP5",0.316227766016838,-0.105409255338946,"3"
"2223","Cluster_2097_evm.TU.chromosome_8.1533","Cluster_2097","evm.TU.chromosome_8.1533","TP5",0.316227766016838,-0.258198889747161,"2"
"2224","Cluster_2097_evm.TU.chromosome_8.1540","Cluster_2097","evm.TU.chromosome_8.1540","TP5",0.2,-0.8,"2"
"2225","Cluster_2097_evm.TU.chromosome_8.1541","Cluster_2097","evm.TU.chromosome_8.1541","TP5",0.8,-0.4,"2"
"2226","Cluster_2097_evm.TU.chromosome_8.1543","Cluster_2097","evm.TU.chromosome_8.1543","TP5",-0.774596669241483,0.105409255338946,"1"
"2227","Cluster_2097_evm.TU.chromosome_8.1551","Cluster_2097","evm.TU.chromosome_8.1551","TP5",0.2,-0.6,"2"
"2228","Cluster_2097_evm.TU.chromosome_8.1584","Cluster_2097","evm.TU.chromosome_8.1584","TP5",-0.8,0.258198889747161,"1"
"2229","Cluster_2097_evm.TU.chromosome_8.170","Cluster_2097","evm.TU.chromosome_8.170","TP5",0.2,-0.4,"3"
"2230","Cluster_2097_evm.TU.chromosome_8.1703","Cluster_2097","evm.TU.chromosome_8.1703","TP5",0.4,-0.948683298050514,"2"
"2231","Cluster_2097_evm.TU.chromosome_8.1763","Cluster_2097","evm.TU.chromosome_8.1763","TP5",-0.948683298050514,0.4,"1"
"2232","Cluster_2097_evm.TU.chromosome_8.1766","Cluster_2097","evm.TU.chromosome_8.1766","TP5",-0.774596669241483,-0.948683298050514,"1"
"2233","Cluster_2097_evm.TU.chromosome_8.1771","Cluster_2097","evm.TU.chromosome_8.1771","TP5",0.4,-0.4,"2"
"2234","Cluster_2097_evm.TU.chromosome_8.1802","Cluster_2097","evm.TU.chromosome_8.1802","TP5",0.316227766016838,-0.8,"2"
"2235","Cluster_2097_evm.TU.chromosome_8.2042","Cluster_2097","evm.TU.chromosome_8.2042","TP5",-0.4,0,"1"
"2236","Cluster_2097_evm.TU.chromosome_8.2128","Cluster_2097","evm.TU.chromosome_8.2128","TP5",0.210818510677892,1,"3"
"2237","Cluster_2097_evm.TU.chromosome_8.2157","Cluster_2097","evm.TU.chromosome_8.2157","TP5",-0.2,-0.4,"3"
"2238","Cluster_2097_evm.TU.chromosome_8.2510","Cluster_2097","evm.TU.chromosome_8.2510","TP5",0,0.4,"3"
"2239","Cluster_2097_evm.TU.chromosome_8.2531","Cluster_2097","evm.TU.chromosome_8.2531","TP5",0,0.8,"3"
"2240","Cluster_2097_evm.TU.chromosome_8.2532","Cluster_2097","evm.TU.chromosome_8.2532","TP5",-0.4,0.8,"1"
"2241","Cluster_2097_evm.TU.chromosome_8.2624","Cluster_2097","evm.TU.chromosome_8.2624","TP5",-0.4,0.4,"1"
"2242","Cluster_2097_evm.TU.chromosome_8.2636","Cluster_2097","evm.TU.chromosome_8.2636","TP5",0,-0.2,"3"
"2243","Cluster_2097_evm.TU.chromosome_8.2772","Cluster_2097","evm.TU.chromosome_8.2772","TP5",0.8,-0.737864787372622,"2"
"2244","Cluster_2097_evm.TU.chromosome_8.569","Cluster_2097","evm.TU.chromosome_8.569","TP5",-0.4,-1,"3"
"2245","Cluster_2097_evm.TU.chromosome_8.728","Cluster_2097","evm.TU.chromosome_8.728","TP5",0.6,0.4,"2"
"2246","Cluster_2097_evm.TU.chromosome_8.760","Cluster_2097","evm.TU.chromosome_8.760","TP5",0.316227766016838,-0.105409255338946,"3"
"2247","Cluster_2097_evm.TU.chromosome_9.1042","Cluster_2097","evm.TU.chromosome_9.1042","TP5",0.4,0.8,"3"
"2248","Cluster_2097_evm.TU.chromosome_9.1170","Cluster_2097","evm.TU.chromosome_9.1170","TP5",-0.6,0.2,"1"
"2249","Cluster_2097_evm.TU.chromosome_9.1262","Cluster_2097","evm.TU.chromosome_9.1262","TP5",-0.8,0.2,"1"
"2250","Cluster_2097_evm.TU.chromosome_9.1390","Cluster_2097","evm.TU.chromosome_9.1390","TP5",0.316227766016838,-0.948683298050514,"2"
"2251","Cluster_2097_evm.TU.chromosome_9.1528","Cluster_2097","evm.TU.chromosome_9.1528","TP5",0.8,-0.2,"2"
"2252","Cluster_2097_evm.TU.chromosome_9.1543","Cluster_2097","evm.TU.chromosome_9.1543","TP5",0.316227766016838,-0.948683298050514,"2"
"2253","Cluster_2097_evm.TU.chromosome_9.1569","Cluster_2097","evm.TU.chromosome_9.1569","TP5",0.4,-0.8,"2"
"2254","Cluster_2097_evm.TU.chromosome_9.165","Cluster_2097","evm.TU.chromosome_9.165","TP5",-0.2,0.4,"1"
"2255","Cluster_2097_evm.TU.chromosome_9.172","Cluster_2097","evm.TU.chromosome_9.172","TP5",-0.8,0.8,"1"
"2256","Cluster_2097_evm.TU.chromosome_9.1770","Cluster_2097","evm.TU.chromosome_9.1770","TP5",-0.4,-0.4,"3"
"2257","Cluster_2097_evm.TU.chromosome_9.1771","Cluster_2097","evm.TU.chromosome_9.1771","TP5",-0.2,-0.4,"3"
"2258","Cluster_2097_evm.TU.chromosome_9.18","Cluster_2097","evm.TU.chromosome_9.18","TP5",-0.2,0.8,"1"
"2259","Cluster_2097_evm.TU.chromosome_9.1988","Cluster_2097","evm.TU.chromosome_9.1988","TP5",-1,0.4,"1"
"2260","Cluster_2097_evm.TU.chromosome_9.225","Cluster_2097","evm.TU.chromosome_9.225","TP5",-0.4,-1,"3"
"2261","Cluster_2097_evm.TU.chromosome_9.2289","Cluster_2097","evm.TU.chromosome_9.2289","TP5",-0.316227766016838,0.105409255338946,"1"
"2262","Cluster_2097_evm.TU.chromosome_9.2555","Cluster_2097","evm.TU.chromosome_9.2555","TP5",-0.4,0.4,"1"
"2263","Cluster_2097_evm.TU.chromosome_9.2704","Cluster_2097","evm.TU.chromosome_9.2704","TP5",-0.4,-0.8,"3"
"2264","Cluster_2097_evm.TU.chromosome_9.2759","Cluster_2097","evm.TU.chromosome_9.2759","TP5",-0.4,-0.8,"3"
"2265","Cluster_2097_evm.TU.chromosome_9.359","Cluster_2097","evm.TU.chromosome_9.359","TP5",0.4,0,"2"
"2266","Cluster_2097_evm.TU.chromosome_9.987","Cluster_2097","evm.TU.chromosome_9.987","TP5",0.4,-0.8,"2"
"2267","Cluster_2151_evm.TU.chromosome_11.1780","Cluster_2151","evm.TU.chromosome_11.1780","TP5",0.774596669241483,0.2,"2"
"2268","Cluster_2151_evm.TU.chromosome_11.885","Cluster_2151","evm.TU.chromosome_11.885","TP5",0.8,-0.4,"2"
"2269","Cluster_2151_evm.TU.chromosome_12.115","Cluster_2151","evm.TU.chromosome_12.115","TP5",-0.4,-0.4,"3"
"2270","Cluster_2151_evm.TU.chromosome_12.2928","Cluster_2151","evm.TU.chromosome_12.2928","TP5",0.2,-1,"2"
"2271","Cluster_2151_evm.TU.chromosome_12.3898","Cluster_2151","evm.TU.chromosome_12.3898","TP5",-0.8,-0.737864787372622,"1"
"2272","Cluster_2151_evm.TU.chromosome_13.2534","Cluster_2151","evm.TU.chromosome_13.2534","TP5",-0.948683298050514,-0.8,"1"
"2273","Cluster_2151_evm.TU.chromosome_13.285","Cluster_2151","evm.TU.chromosome_13.285","TP5",0.316227766016838,0.2,"3"
"2274","Cluster_2151_evm.TU.chromosome_13.3988","Cluster_2151","evm.TU.chromosome_13.3988","TP5",-0.737864787372622,-0.948683298050514,"1"
"2275","Cluster_2151_evm.TU.chromosome_14.115","Cluster_2151","evm.TU.chromosome_14.115","TP5",0.6,0.2,"2"
"2276","Cluster_2151_evm.TU.chromosome_14.116","Cluster_2151","evm.TU.chromosome_14.116","TP5",0.6,-0.8,"2"
"2277","Cluster_2151_evm.TU.chromosome_2.518","Cluster_2151","evm.TU.chromosome_2.518","TP5",-0.774596669241483,-0.4,"1"
"2278","Cluster_2151_evm.TU.chromosome_3.511","Cluster_2151","evm.TU.chromosome_3.511","TP5",0.774596669241483,-0.8,"2"
"2279","Cluster_2151_evm.TU.chromosome_5.1499","Cluster_2151","evm.TU.chromosome_5.1499","TP5",-0.8,-1,"1"
"2280","Cluster_2151_evm.TU.chromosome_5.2566","Cluster_2151","evm.TU.chromosome_5.2566","TP5",-0.210818510677892,0.774596669241483,"1"
"2281","Cluster_2151_evm.TU.chromosome_5.419","Cluster_2151","evm.TU.chromosome_5.419","TP5",-0.4,0.2,"1"
"2282","Cluster_2151_evm.TU.chromosome_7.1475","Cluster_2151","evm.TU.chromosome_7.1475","TP5",0.2,-0.4,"3"
"2283","Cluster_2151_evm.TU.chromosome_8.818","Cluster_2151","evm.TU.chromosome_8.818","TP5",-0.737864787372622,0.4,"1"
"2284","Cluster_2151_evm.TU.chromosome_9.2333","Cluster_2151","evm.TU.chromosome_9.2333","TP5",0,0.8,"3"
"2285","Cluster_247_evm.TU.chromosome_1.1246","Cluster_247","evm.TU.chromosome_1.1246","TP5",0.8,0.4,"2"
"2286","Cluster_247_evm.TU.chromosome_1.1376","Cluster_247","evm.TU.chromosome_1.1376","TP5",0.632455532033676,0.2,"2"
"2287","Cluster_247_evm.TU.chromosome_1.542","Cluster_247","evm.TU.chromosome_1.542","TP5",-0.4,0.8,"1"
"2288","Cluster_247_evm.TU.chromosome_10.2661","Cluster_247","evm.TU.chromosome_10.2661","TP5",-1,-0.4,"1"
"2289","Cluster_247_evm.TU.chromosome_11.1658","Cluster_247","evm.TU.chromosome_11.1658","TP5",-0.210818510677892,0.2,"3"
"2290","Cluster_247_evm.TU.chromosome_11.273","Cluster_247","evm.TU.chromosome_11.273","TP5",0.4,0.4,"3"
"2291","Cluster_247_evm.TU.chromosome_12.2435","Cluster_247","evm.TU.chromosome_12.2435","TP5",0.2,0,"3"
"2292","Cluster_247_evm.TU.chromosome_12.2858","Cluster_247","evm.TU.chromosome_12.2858","TP5",0.8,0,"2"
"2293","Cluster_247_evm.TU.chromosome_12.2869","Cluster_247","evm.TU.chromosome_12.2869","TP5",0.8,0.2,"2"
"2294","Cluster_247_evm.TU.chromosome_12.3796","Cluster_247","evm.TU.chromosome_12.3796","TP5",0.4,1,"3"
"2295","Cluster_247_evm.TU.chromosome_13.1819","Cluster_247","evm.TU.chromosome_13.1819","TP5",0.8,-0.6,"2"
"2296","Cluster_247_evm.TU.chromosome_13.28","Cluster_247","evm.TU.chromosome_13.28","TP5",0.4,-0.6,"2"
"2297","Cluster_247_evm.TU.chromosome_14.1309","Cluster_247","evm.TU.chromosome_14.1309","TP5",-0.6,-0.2,"1"
"2298","Cluster_247_evm.TU.chromosome_14.5679","Cluster_247","evm.TU.chromosome_14.5679","TP5",0.4,-1,"2"
"2299","Cluster_247_evm.TU.chromosome_14.5759","Cluster_247","evm.TU.chromosome_14.5759","TP5",0.2,-0.4,"3"
"2300","Cluster_247_evm.TU.chromosome_14.6204","Cluster_247","evm.TU.chromosome_14.6204","TP5",-0.774596669241483,-0.4,"1"
"2301","Cluster_247_evm.TU.chromosome_2.345","Cluster_247","evm.TU.chromosome_2.345","TP5",0,-1,"2"
"2302","Cluster_247_evm.TU.chromosome_3.1258","Cluster_247","evm.TU.chromosome_3.1258","TP5",0.2,-0.8,"2"
"2303","Cluster_247_evm.TU.chromosome_3.796","Cluster_247","evm.TU.chromosome_3.796","TP5",-0.8,0.2,"1"
"2304","Cluster_247_evm.TU.chromosome_4.2264","Cluster_247","evm.TU.chromosome_4.2264","TP5",-0.948683298050514,-0.4,"1"
"2305","Cluster_247_evm.TU.chromosome_4.954","Cluster_247","evm.TU.chromosome_4.954","TP5",0.8,-0.6,"2"
"2306","Cluster_247_evm.TU.chromosome_5.160","Cluster_247","evm.TU.chromosome_5.160","TP5",-0.737864787372622,0.4,"1"
"2307","Cluster_247_evm.TU.chromosome_5.1943","Cluster_247","evm.TU.chromosome_5.1943","TP5",0.2,-0.4,"3"
"2308","Cluster_247_evm.TU.chromosome_5.2766","Cluster_247","evm.TU.chromosome_5.2766","TP5",-0.2,0.8,"1"
"2309","Cluster_247_evm.TU.chromosome_5.701","Cluster_247","evm.TU.chromosome_5.701","TP5",0.4,-0.4,"2"
"2310","Cluster_247_evm.TU.chromosome_7.1201","Cluster_247","evm.TU.chromosome_7.1201","TP5",0.4,0.4,"3"
"2311","Cluster_247_evm.TU.chromosome_7.1202","Cluster_247","evm.TU.chromosome_7.1202","TP5",-0.737864787372622,1,"1"
"2312","Cluster_247_evm.TU.chromosome_7.1570","Cluster_247","evm.TU.chromosome_7.1570","TP5",0,1,"1"
"2313","Cluster_247_evm.TU.chromosome_7.190","Cluster_247","evm.TU.chromosome_7.190","TP5",0.4,-0.2,"2"
"2314","Cluster_247_evm.TU.chromosome_7.1916","Cluster_247","evm.TU.chromosome_7.1916","TP5",0.737864787372622,0.258198889747161,"2"
"2315","Cluster_247_evm.TU.chromosome_8.1436","Cluster_247","evm.TU.chromosome_8.1436","TP5",-0.737864787372622,-0.8,"1"
"2316","Cluster_247_evm.TU.chromosome_8.1666","Cluster_247","evm.TU.chromosome_8.1666","TP5",0.2,-0.4,"3"
"2317","Cluster_247_evm.TU.chromosome_8.331","Cluster_247","evm.TU.chromosome_8.331","TP5",0.258198889747161,-0.8,"2"
"2318","Cluster_247_evm.TU.chromosome_9.1168","Cluster_247","evm.TU.chromosome_9.1168","TP5",-0.737864787372622,0,"1"
"2319","Cluster_247_evm.TU.chromosome_9.1617","Cluster_247","evm.TU.chromosome_9.1617","TP5",-0.6,0.8,"1"
"2320","Cluster_247_evm.TU.chromosome_9.1735","Cluster_247","evm.TU.chromosome_9.1735","TP5",0.948683298050514,-0.258198889747161,"2"
"2321","Cluster_2972_evm.TU.chromosome_1.1542","Cluster_2972","evm.TU.chromosome_1.1542","TP5",0.948683298050514,-0.4,"2"
"2322","Cluster_2972_evm.TU.chromosome_1.69","Cluster_2972","evm.TU.chromosome_1.69","TP5",-0.316227766016838,-0.258198889747161,"3"
"2323","Cluster_2972_evm.TU.chromosome_1.729","Cluster_2972","evm.TU.chromosome_1.729","TP5",0.774596669241483,-0.4,"2"
"2324","Cluster_2972_evm.TU.chromosome_10.1198","Cluster_2972","evm.TU.chromosome_10.1198","TP5",0.4,-0.8,"2"
"2325","Cluster_2972_evm.TU.chromosome_10.2038","Cluster_2972","evm.TU.chromosome_10.2038","TP5",0.2,0.105409255338946,"3"
"2326","Cluster_2972_evm.TU.chromosome_10.2222","Cluster_2972","evm.TU.chromosome_10.2222","TP5",0.2,-0.4,"3"
"2327","Cluster_2972_evm.TU.chromosome_10.514","Cluster_2972","evm.TU.chromosome_10.514","TP5",0.774596669241483,-0.105409255338946,"2"
"2328","Cluster_2972_evm.TU.chromosome_11.1764","Cluster_2972","evm.TU.chromosome_11.1764","TP5",0.632455532033676,0.4,"2"
"2329","Cluster_2972_evm.TU.chromosome_11.2903","Cluster_2972","evm.TU.chromosome_11.2903","TP5",0.632455532033676,-0.2,"2"
"2330","Cluster_2972_evm.TU.chromosome_11.3134","Cluster_2972","evm.TU.chromosome_11.3134","TP5",-0.8,-0.2,"1"
"2331","Cluster_2972_evm.TU.chromosome_12.15","Cluster_2972","evm.TU.chromosome_12.15","TP5",0.737864787372622,-0.4,"2"
"2332","Cluster_2972_evm.TU.chromosome_12.2410","Cluster_2972","evm.TU.chromosome_12.2410","TP5",0.774596669241483,-0.774596669241483,"2"
"2333","Cluster_2972_evm.TU.chromosome_13.1888","Cluster_2972","evm.TU.chromosome_13.1888","TP5",-0.774596669241483,-0.258198889747161,"1"
