"","pair_id","miRNA","mRNA","TP0","TP5","TP7","cluster.x","cluster.y","raw_cluster","cluster"
"758","Cluster_1453_evm.TU.chromosome_12.466","Cluster_1453","evm.TU.chromosome_12.466",-0.737864787372622,0.105409255338946,0.5,"5","5","5","2"
"759","Cluster_1453_evm.TU.chromosome_12.487","Cluster_1453","evm.TU.chromosome_12.487",-0.4,-0.2,0.866025403784439,"5","5","5","2"
"760","Cluster_1453_evm.TU.chromosome_12.594","Cluster_1453","evm.TU.chromosome_12.594",-0.8,0.8,-0.5,"4","4","4","1"
"761","Cluster_1453_evm.TU.chromosome_12.632","Cluster_1453","evm.TU.chromosome_12.632",0.4,0.105409255338946,0.866025403784439,"1","1","1","4"
"762","Cluster_1453_evm.TU.chromosome_12.665","Cluster_1453","evm.TU.chromosome_12.665",0.4,0.8,0.866025403784439,"3","3","3","5"
"763","Cluster_1453_evm.TU.chromosome_12.77","Cluster_1453","evm.TU.chromosome_12.77",0.4,0.4,0.5,"3","3","3","5"
"764","Cluster_1453_evm.TU.chromosome_12.781","Cluster_1453","evm.TU.chromosome_12.781",-0.4,0.4,0.5,"5","5","5","2"
"765","Cluster_1453_evm.TU.chromosome_12.807","Cluster_1453","evm.TU.chromosome_12.807",-0.4,-0.8,-0.5,"3","3","3","5"
"766","Cluster_1453_evm.TU.chromosome_12.808","Cluster_1453","evm.TU.chromosome_12.808",0.258198889747161,-0.8,0.5,"1","1","1","4"
"767","Cluster_1453_evm.TU.chromosome_13.1036","Cluster_1453","evm.TU.chromosome_13.1036",-0.737864787372622,-0.4,-0.5,"3","3","3","5"
"768","Cluster_1453_evm.TU.chromosome_13.1068","Cluster_1453","evm.TU.chromosome_13.1068",-0.8,-1,-0.5,"3","3","3","5"
"769","Cluster_1453_evm.TU.chromosome_13.1300","Cluster_1453","evm.TU.chromosome_13.1300",0.8,-0.4,-0.5,"2","2","2","3"
"770","Cluster_1453_evm.TU.chromosome_13.1436","Cluster_1453","evm.TU.chromosome_13.1436",-0.8,0.210818510677892,0.5,"5","5","5","2"
"771","Cluster_1453_evm.TU.chromosome_13.145","Cluster_1453","evm.TU.chromosome_13.145",0,0.774596669241483,0.5,"3","3","3","5"
"772","Cluster_1453_evm.TU.chromosome_13.1665","Cluster_1453","evm.TU.chromosome_13.1665",-0.8,-0.258198889747161,0.5,"5","5","5","2"
"773","Cluster_1453_evm.TU.chromosome_13.1666","Cluster_1453","evm.TU.chromosome_13.1666",-0.4,1,-0.5,"4","4","4","1"
"774","Cluster_1453_evm.TU.chromosome_13.1672","Cluster_1453","evm.TU.chromosome_13.1672",0.8,0.948683298050514,-0.5,"4","4","4","1"
"775","Cluster_1453_evm.TU.chromosome_13.1707","Cluster_1453","evm.TU.chromosome_13.1707",-1,-0.4,-0.5,"3","3","3","5"
"776","Cluster_1453_evm.TU.chromosome_13.1896","Cluster_1453","evm.TU.chromosome_13.1896",-0.258198889747161,0.632455532033676,0.5,"5","5","5","2"
"777","Cluster_1453_evm.TU.chromosome_13.2083","Cluster_1453","evm.TU.chromosome_13.2083",-0.774596669241483,0.774596669241483,0,"5","5","5","2"
"778","Cluster_1453_evm.TU.chromosome_13.2125","Cluster_1453","evm.TU.chromosome_13.2125",-0.258198889747161,0.105409255338946,0.866025403784439,"5","5","5","2"
"779","Cluster_1453_evm.TU.chromosome_13.2308","Cluster_1453","evm.TU.chromosome_13.2308",-0.948683298050514,-0.774596669241483,0.866025403784439,"5","5","5","2"
"780","Cluster_1453_evm.TU.chromosome_13.2468","Cluster_1453","evm.TU.chromosome_13.2468",0.8,0.258198889747161,-0.5,"2","2","2","3"
"781","Cluster_1453_evm.TU.chromosome_13.2740","Cluster_1453","evm.TU.chromosome_13.2740",0.8,0.4,-0.5,"2","2","2","3"
"782","Cluster_1453_evm.TU.chromosome_13.2769","Cluster_1453","evm.TU.chromosome_13.2769",-0.774596669241483,-0.774596669241483,-0.5,"3","3","3","5"
"783","Cluster_1453_evm.TU.chromosome_13.2801","Cluster_1453","evm.TU.chromosome_13.2801",0.8,-0.8,0.5,"1","1","1","4"
"784","Cluster_1453_evm.TU.chromosome_13.2802","Cluster_1453","evm.TU.chromosome_13.2802",0.8,-0.8,-0.5,"2","2","2","3"
"785","Cluster_1453_evm.TU.chromosome_13.2822","Cluster_1453","evm.TU.chromosome_13.2822",-0.258198889747161,-0.105409255338946,-0.866025403784439,"4","4","4","1"
"786","Cluster_1453_evm.TU.chromosome_13.2907","Cluster_1453","evm.TU.chromosome_13.2907",0.8,-0.105409255338946,0.866025403784439,"1","1","1","4"
"787","Cluster_1453_evm.TU.chromosome_13.2959","Cluster_1453","evm.TU.chromosome_13.2959",-0.737864787372622,0.2,0.5,"5","5","5","2"
"788","Cluster_1453_evm.TU.chromosome_13.3229","Cluster_1453","evm.TU.chromosome_13.3229",-0.4,1,-0.5,"4","4","4","1"
"789","Cluster_1453_evm.TU.chromosome_13.3578","Cluster_1453","evm.TU.chromosome_13.3578",1,0.8,-0.866025403784439,"2","2","2","3"
"790","Cluster_1453_evm.TU.chromosome_13.3625","Cluster_1453","evm.TU.chromosome_13.3625",-0.4,0.4,-0.866025403784439,"4","4","4","1"
"791","Cluster_1453_evm.TU.chromosome_13.3634","Cluster_1453","evm.TU.chromosome_13.3634",1,-0.4,0.5,"1","1","1","4"
"792","Cluster_1453_evm.TU.chromosome_13.370","Cluster_1453","evm.TU.chromosome_13.370",0.4,-0.8,0.5,"1","1","1","4"
"793","Cluster_1453_evm.TU.chromosome_13.3721","Cluster_1453","evm.TU.chromosome_13.3721",1,0.632455532033676,-0.866025403784439,"2","2","2","3"
"794","Cluster_1453_evm.TU.chromosome_13.374","Cluster_1453","evm.TU.chromosome_13.374",-0.737864787372622,0.632455532033676,0.866025403784439,"5","5","5","2"
"795","Cluster_1453_evm.TU.chromosome_13.3752","Cluster_1453","evm.TU.chromosome_13.3752",0.258198889747161,-0.737864787372622,-0.5,"2","2","2","3"
"796","Cluster_1453_evm.TU.chromosome_13.3866","Cluster_1453","evm.TU.chromosome_13.3866",-0.8,0.2,-0.5,"4","4","4","1"
"797","Cluster_1453_evm.TU.chromosome_13.388","Cluster_1453","evm.TU.chromosome_13.388",0.8,-0.258198889747161,-0.866025403784439,"2","2","2","3"
"798","Cluster_1453_evm.TU.chromosome_13.395","Cluster_1453","evm.TU.chromosome_13.395",-0.2,-0.8,0.5,"1","1","1","4"
"799","Cluster_1453_evm.TU.chromosome_13.406","Cluster_1453","evm.TU.chromosome_13.406",-0.948683298050514,-0.105409255338946,0.5,"5","5","5","2"
"800","Cluster_1453_evm.TU.chromosome_13.4078","Cluster_1453","evm.TU.chromosome_13.4078",-0.948683298050514,-0.2,0.5,"5","5","5","2"
"801","Cluster_1453_evm.TU.chromosome_13.4161","Cluster_1453","evm.TU.chromosome_13.4161",1,-0.4,0.5,"1","1","1","4"
"802","Cluster_1453_evm.TU.chromosome_13.569","Cluster_1453","evm.TU.chromosome_13.569",-0.4,0.4,0.5,"5","5","5","2"
"803","Cluster_1453_evm.TU.chromosome_13.650","Cluster_1453","evm.TU.chromosome_13.650",-0.6,-0.6,-0.5,"3","3","3","5"
"804","Cluster_1453_evm.TU.chromosome_13.685","Cluster_1453","evm.TU.chromosome_13.685",0.8,-0.105409255338946,-0.5,"2","2","2","3"
"805","Cluster_1453_evm.TU.chromosome_13.732","Cluster_1453","evm.TU.chromosome_13.732",-0.4,-0.8,-0.5,"3","3","3","5"
"806","Cluster_1453_evm.TU.chromosome_13.836","Cluster_1453","evm.TU.chromosome_13.836",0.632455532033676,-0.737864787372622,1,"1","1","1","4"
"807","Cluster_1453_evm.TU.chromosome_13.920","Cluster_1453","evm.TU.chromosome_13.920",-0.2,0.105409255338946,-0.5,"3","3","3","5"
"808","Cluster_1453_evm.TU.chromosome_14.142","Cluster_1453","evm.TU.chromosome_14.142",1,-0.4,-0.5,"2","2","2","3"
"809","Cluster_1453_evm.TU.chromosome_14.1518","Cluster_1453","evm.TU.chromosome_14.1518",-0.4,-0.105409255338946,0.5,"5","5","5","2"
"810","Cluster_1453_evm.TU.chromosome_14.1543","Cluster_1453","evm.TU.chromosome_14.1543",0.6,-0.774596669241483,0.866025403784439,"1","1","1","4"
"811","Cluster_1453_evm.TU.chromosome_14.1581","Cluster_1453","evm.TU.chromosome_14.1581",0.632455532033676,0.105409255338946,-0.5,"2","2","2","3"
"812","Cluster_1453_evm.TU.chromosome_14.1662","Cluster_1453","evm.TU.chromosome_14.1662",0.2,-0.4,0.866025403784439,"1","1","1","4"
"813","Cluster_1453_evm.TU.chromosome_14.1673","Cluster_1453","evm.TU.chromosome_14.1673",-0.105409255338946,-0.210818510677892,0.5,"1","1","1","4"
"814","Cluster_1453_evm.TU.chromosome_14.171","Cluster_1453","evm.TU.chromosome_14.171",-0.8,0.8,0.5,"5","5","5","2"
"815","Cluster_1453_evm.TU.chromosome_14.1718","Cluster_1453","evm.TU.chromosome_14.1718",-0.8,-0.632455532033676,-0.866025403784439,"3","3","3","5"
"816","Cluster_1453_evm.TU.chromosome_14.1749","Cluster_1453","evm.TU.chromosome_14.1749",0.737864787372622,-0.948683298050514,-0.5,"2","2","2","3"
"817","Cluster_1453_evm.TU.chromosome_14.2122","Cluster_1453","evm.TU.chromosome_14.2122",0.632455532033676,0.4,0.5,"3","3","3","5"
"818","Cluster_1453_evm.TU.chromosome_14.2943","Cluster_1453","evm.TU.chromosome_14.2943",-0.4,0.8,-0.5,"4","4","4","1"
"819","Cluster_1453_evm.TU.chromosome_14.3053","Cluster_1453","evm.TU.chromosome_14.3053",-1,-0.258198889747161,0.5,"5","5","5","2"
"820","Cluster_1453_evm.TU.chromosome_14.3089","Cluster_1453","evm.TU.chromosome_14.3089",-0.4,-0.2,-0.5,"3","3","3","5"
"821","Cluster_1453_evm.TU.chromosome_14.3193","Cluster_1453","evm.TU.chromosome_14.3193",0.6,0.8,-0.866025403784439,"4","4","4","1"
"822","Cluster_1453_evm.TU.chromosome_14.3573","Cluster_1453","evm.TU.chromosome_14.3573",0.8,0.2,-0.866025403784439,"2","2","2","3"
"823","Cluster_1453_evm.TU.chromosome_14.3801","Cluster_1453","evm.TU.chromosome_14.3801",-0.8,-0.105409255338946,-0.5,"3","3","3","5"
"824","Cluster_1453_evm.TU.chromosome_14.393","Cluster_1453","evm.TU.chromosome_14.393",0.4,1,0.5,"3","3","3","5"
"825","Cluster_1453_evm.TU.chromosome_14.3965","Cluster_1453","evm.TU.chromosome_14.3965",1,-1,-0.866025403784439,"2","2","2","3"
"826","Cluster_1453_evm.TU.chromosome_14.402","Cluster_1453","evm.TU.chromosome_14.402",0.4,0.316227766016838,0.5,"3","3","3","5"
"827","Cluster_1453_evm.TU.chromosome_14.4402","Cluster_1453","evm.TU.chromosome_14.4402",0.258198889747161,-0.948683298050514,0.5,"1","1","1","4"
"828","Cluster_1453_evm.TU.chromosome_14.4485","Cluster_1453","evm.TU.chromosome_14.4485",0.948683298050514,-0.105409255338946,0.5,"1","1","1","4"
"829","Cluster_1453_evm.TU.chromosome_14.4553","Cluster_1453","evm.TU.chromosome_14.4553",-0.105409255338946,-0.105409255338946,0.866025403784439,"1","1","1","4"
"830","Cluster_1453_evm.TU.chromosome_14.4748","Cluster_1453","evm.TU.chromosome_14.4748",0.774596669241483,0,0.5,"1","1","1","4"
"831","Cluster_1453_evm.TU.chromosome_14.477","Cluster_1453","evm.TU.chromosome_14.477",0.2,-0.4,-0.5,"2","2","2","3"
"832","Cluster_1453_evm.TU.chromosome_14.4956","Cluster_1453","evm.TU.chromosome_14.4956",-0.4,0.4,-0.5,"4","4","4","1"
"833","Cluster_1453_evm.TU.chromosome_14.5023","Cluster_1453","evm.TU.chromosome_14.5023",0.2,-0.258198889747161,-0.5,"2","2","2","3"
"834","Cluster_1453_evm.TU.chromosome_14.5232","Cluster_1453","evm.TU.chromosome_14.5232",0.2,-0.4,0.5,"1","1","1","4"
"835","Cluster_1453_evm.TU.chromosome_14.5269","Cluster_1453","evm.TU.chromosome_14.5269",1,0.2,-0.866025403784439,"2","2","2","3"
"836","Cluster_1453_evm.TU.chromosome_14.5295","Cluster_1453","evm.TU.chromosome_14.5295",0.8,0.8,0.5,"3","3","3","5"
"837","Cluster_1453_evm.TU.chromosome_14.5367","Cluster_1453","evm.TU.chromosome_14.5367",0.8,-0.8,-0.5,"2","2","2","3"
"838","Cluster_1453_evm.TU.chromosome_14.5375","Cluster_1453","evm.TU.chromosome_14.5375",-0.8,-0.2,-0.5,"3","3","3","5"
"839","Cluster_1453_evm.TU.chromosome_14.5459","Cluster_1453","evm.TU.chromosome_14.5459",-0.8,-1,0.5,"1","1","1","4"
"840","Cluster_1453_evm.TU.chromosome_14.5538","Cluster_1453","evm.TU.chromosome_14.5538",-1,0.2,0.5,"5","5","5","2"
"841","Cluster_1453_evm.TU.chromosome_14.554","Cluster_1453","evm.TU.chromosome_14.554",0.2,0.8,-0.5,"4","4","4","1"
"842","Cluster_1453_evm.TU.chromosome_14.5620","Cluster_1453","evm.TU.chromosome_14.5620",0.4,0,0.866025403784439,"1","1","1","4"
"843","Cluster_1453_evm.TU.chromosome_14.5793","Cluster_1453","evm.TU.chromosome_14.5793",-0.8,1,0.5,"5","5","5","2"
"844","Cluster_1453_evm.TU.chromosome_14.6067","Cluster_1453","evm.TU.chromosome_14.6067",-0.8,-0.2,-0.5,"3","3","3","5"
"845","Cluster_1453_evm.TU.chromosome_14.6215","Cluster_1453","evm.TU.chromosome_14.6215",-0.258198889747161,0.4,0.5,"5","5","5","2"
"846","Cluster_1453_evm.TU.chromosome_14.6292","Cluster_1453","evm.TU.chromosome_14.6292",-0.8,-0.4,0.5,"5","5","5","2"
"847","Cluster_1453_evm.TU.chromosome_14.6339","Cluster_1453","evm.TU.chromosome_14.6339",-0.8,-0.8,-0.5,"3","3","3","5"
"848","Cluster_1453_evm.TU.chromosome_14.6363","Cluster_1453","evm.TU.chromosome_14.6363",-0.4,-0.774596669241483,-0.866025403784439,"3","3","3","5"
"849","Cluster_1453_evm.TU.chromosome_14.6425","Cluster_1453","evm.TU.chromosome_14.6425",1,0.8,0.5,"3","3","3","5"
"850","Cluster_1453_evm.TU.chromosome_14.643","Cluster_1453","evm.TU.chromosome_14.643",-0.2,0.4,-0.5,"4","4","4","1"
"851","Cluster_1453_evm.TU.chromosome_14.661","Cluster_1453","evm.TU.chromosome_14.661",0,-0.948683298050514,-0.5,"2","2","2","3"
"852","Cluster_1453_evm.TU.chromosome_14.6765","Cluster_1453","evm.TU.chromosome_14.6765",-0.737864787372622,0.258198889747161,0.866025403784439,"5","5","5","2"
"853","Cluster_1453_evm.TU.chromosome_14.6930","Cluster_1453","evm.TU.chromosome_14.6930",-1,-0.632455532033676,0.5,"5","5","5","2"
"854","Cluster_1453_evm.TU.chromosome_14.701","Cluster_1453","evm.TU.chromosome_14.701",-0.4,-0.8,0.866025403784439,"1","1","1","4"
"855","Cluster_1453_evm.TU.chromosome_14.716","Cluster_1453","evm.TU.chromosome_14.716",0,-0.105409255338946,-0.5,"3","3","3","5"
"856","Cluster_1453_evm.TU.chromosome_14.724","Cluster_1453","evm.TU.chromosome_14.724",0.4,-0.105409255338946,0.5,"1","1","1","4"
"857","Cluster_1453_evm.TU.chromosome_14.796","Cluster_1453","evm.TU.chromosome_14.796",0.4,0.632455532033676,0.866025403784439,"3","3","3","5"
"858","Cluster_1453_evm.TU.chromosome_14.801","Cluster_1453","evm.TU.chromosome_14.801",-1,-0.8,0.5,"5","5","5","2"
"859","Cluster_1453_evm.TU.chromosome_14.892","Cluster_1453","evm.TU.chromosome_14.892",0.8,-0.105409255338946,-0.866025403784439,"2","2","2","3"
"860","Cluster_1453_evm.TU.chromosome_2.1026","Cluster_1453","evm.TU.chromosome_2.1026",0.4,-0.105409255338946,0.5,"1","1","1","4"
"861","Cluster_1453_evm.TU.chromosome_2.1126","Cluster_1453","evm.TU.chromosome_2.1126",-0.632455532033676,1,0.5,"5","5","5","2"
"862","Cluster_1453_evm.TU.chromosome_2.1361","Cluster_1453","evm.TU.chromosome_2.1361",0.4,-0.8,0.5,"1","1","1","4"
"863","Cluster_1453_evm.TU.chromosome_2.1519","Cluster_1453","evm.TU.chromosome_2.1519",0.6,1,-0.5,"4","4","4","1"
"864","Cluster_1453_evm.TU.chromosome_2.1635","Cluster_1453","evm.TU.chromosome_2.1635",0.258198889747161,0.632455532033676,0.5,"3","3","3","5"
"865","Cluster_1453_evm.TU.chromosome_2.1644","Cluster_1453","evm.TU.chromosome_2.1644",-0.2,-0.4,-0.5,"3","3","3","5"
"866","Cluster_1453_evm.TU.chromosome_2.1700","Cluster_1453","evm.TU.chromosome_2.1700",0.632455532033676,-0.2,0.5,"1","1","1","4"
"867","Cluster_1453_evm.TU.chromosome_2.180","Cluster_1453","evm.TU.chromosome_2.180",-0.4,0.258198889747161,-0.5,"4","4","4","1"
"868","Cluster_1453_evm.TU.chromosome_2.1806","Cluster_1453","evm.TU.chromosome_2.1806",-0.774596669241483,-0.258198889747161,-0.866025403784439,"3","3","3","5"
"869","Cluster_1453_evm.TU.chromosome_2.1844","Cluster_1453","evm.TU.chromosome_2.1844",-0.4,0.4,0,"3","3","3","5"
"870","Cluster_1453_evm.TU.chromosome_2.2073","Cluster_1453","evm.TU.chromosome_2.2073",-0.948683298050514,0.948683298050514,-0.5,"4","4","4","1"
"871","Cluster_1453_evm.TU.chromosome_2.2078","Cluster_1453","evm.TU.chromosome_2.2078",1,-1,1,"1","1","1","4"
"872","Cluster_1453_evm.TU.chromosome_2.317","Cluster_1453","evm.TU.chromosome_2.317",-0.105409255338946,0.2,-0.5,"4","4","4","1"
"873","Cluster_1453_evm.TU.chromosome_2.368","Cluster_1453","evm.TU.chromosome_2.368",0.316227766016838,-0.258198889747161,1,"1","1","1","4"
"874","Cluster_1453_evm.TU.chromosome_2.537","Cluster_1453","evm.TU.chromosome_2.537",-0.4,0.4,0.5,"5","5","5","2"
"875","Cluster_1453_evm.TU.chromosome_2.611","Cluster_1453","evm.TU.chromosome_2.611",-0.8,-0.105409255338946,0.866025403784439,"5","5","5","2"
"876","Cluster_1453_evm.TU.chromosome_2.625","Cluster_1453","evm.TU.chromosome_2.625",-1,0.2,0.5,"5","5","5","2"
"877","Cluster_1453_evm.TU.chromosome_2.671","Cluster_1453","evm.TU.chromosome_2.671",0.8,0.105409255338946,-0.5,"2","2","2","3"
"878","Cluster_1453_evm.TU.chromosome_2.828","Cluster_1453","evm.TU.chromosome_2.828",0.8,0.2,-0.5,"2","2","2","3"
"879","Cluster_1453_evm.TU.chromosome_3.1101","Cluster_1453","evm.TU.chromosome_3.1101",0.774596669241483,0.2,0.866025403784439,"1","1","1","4"
"880","Cluster_1453_evm.TU.chromosome_3.1358","Cluster_1453","evm.TU.chromosome_3.1358",0.2,-0.737864787372622,-0.5,"2","2","2","3"
"881","Cluster_1453_evm.TU.chromosome_3.1486","Cluster_1453","evm.TU.chromosome_3.1486",-0.8,0.4,0.5,"5","5","5","2"
"882","Cluster_1453_evm.TU.chromosome_3.1541","Cluster_1453","evm.TU.chromosome_3.1541",0.4,-0.774596669241483,-0.5,"2","2","2","3"
"883","Cluster_1453_evm.TU.chromosome_3.1542","Cluster_1453","evm.TU.chromosome_3.1542",-0.737864787372622,-0.774596669241483,-0.866025403784439,"3","3","3","5"
"884","Cluster_1453_evm.TU.chromosome_3.162","Cluster_1453","evm.TU.chromosome_3.162",-0.737864787372622,0.8,-0.5,"4","4","4","1"
"885","Cluster_1453_evm.TU.chromosome_3.1624","Cluster_1453","evm.TU.chromosome_3.1624",-0.4,0.4,-0.5,"4","4","4","1"
"886","Cluster_1453_evm.TU.chromosome_3.1693","Cluster_1453","evm.TU.chromosome_3.1693",-0.4,0.4,-0.866025403784439,"4","4","4","1"
"887","Cluster_1453_evm.TU.chromosome_3.1826","Cluster_1453","evm.TU.chromosome_3.1826",0.632455532033676,-0.258198889747161,0.5,"1","1","1","4"
"888","Cluster_1453_evm.TU.chromosome_3.1831","Cluster_1453","evm.TU.chromosome_3.1831",0.316227766016838,-0.2,-0.5,"2","2","2","3"
"889","Cluster_1453_evm.TU.chromosome_3.1896","Cluster_1453","evm.TU.chromosome_3.1896",1,-0.105409255338946,0.5,"1","1","1","4"
"890","Cluster_1453_evm.TU.chromosome_3.2004","Cluster_1453","evm.TU.chromosome_3.2004",-1,-1,0.5,"1","1","1","4"
"891","Cluster_1453_evm.TU.chromosome_3.2065","Cluster_1453","evm.TU.chromosome_3.2065",1,0.8,-0.5,"2","2","2","3"
"892","Cluster_1453_evm.TU.chromosome_3.299","Cluster_1453","evm.TU.chromosome_3.299",0.632455532033676,-0.8,-0.5,"2","2","2","3"
"893","Cluster_1453_evm.TU.chromosome_3.544","Cluster_1453","evm.TU.chromosome_3.544",0.8,0.258198889747161,-0.866025403784439,"2","2","2","3"
"894","Cluster_1453_evm.TU.chromosome_3.624","Cluster_1453","evm.TU.chromosome_3.624",-1,-0.258198889747161,-0.866025403784439,"3","3","3","5"
"895","Cluster_1453_evm.TU.chromosome_3.720","Cluster_1453","evm.TU.chromosome_3.720",-0.4,-1,-0.5,"1","1","1","4"
"896","Cluster_1453_evm.TU.chromosome_3.767","Cluster_1453","evm.TU.chromosome_3.767",0.8,-0.105409255338946,0.5,"1","1","1","4"
"897","Cluster_1453_evm.TU.chromosome_3.848","Cluster_1453","evm.TU.chromosome_3.848",1,-0.258198889747161,-0.5,"2","2","2","3"
"898","Cluster_1453_evm.TU.chromosome_3.937","Cluster_1453","evm.TU.chromosome_3.937",-0.4,0.4,0.5,"5","5","5","2"
"899","Cluster_1453_evm.TU.chromosome_4.1068","Cluster_1453","evm.TU.chromosome_4.1068",-0.2,-0.4,-0.5,"3","3","3","5"
"900","Cluster_1453_evm.TU.chromosome_4.1280","Cluster_1453","evm.TU.chromosome_4.1280",0.2,-0.948683298050514,0.5,"1","1","1","4"
"901","Cluster_1453_evm.TU.chromosome_4.1340","Cluster_1453","evm.TU.chromosome_4.1340",-0.4,-0.4,0.5,"1","1","1","4"
"902","Cluster_1453_evm.TU.chromosome_4.1862","Cluster_1453","evm.TU.chromosome_4.1862",0.8,1,0.5,"3","3","3","5"
"903","Cluster_1453_evm.TU.chromosome_4.212","Cluster_1453","evm.TU.chromosome_4.212",-0.8,0.4,1,"5","5","5","2"
"904","Cluster_1453_evm.TU.chromosome_4.2273","Cluster_1453","evm.TU.chromosome_4.2273",-0.774596669241483,-0.210818510677892,-0.5,"3","3","3","5"
"905","Cluster_1453_evm.TU.chromosome_4.2347","Cluster_1453","evm.TU.chromosome_4.2347",1,-1,-0.866025403784439,"2","2","2","3"
"906","Cluster_1453_evm.TU.chromosome_4.527","Cluster_1453","evm.TU.chromosome_4.527",-0.632455532033676,0.632455532033676,-0.866025403784439,"4","4","4","1"
"907","Cluster_1453_evm.TU.chromosome_4.598","Cluster_1453","evm.TU.chromosome_4.598",-0.4,-0.2,-0.5,"3","3","3","5"
"908","Cluster_1453_evm.TU.chromosome_4.722","Cluster_1453","evm.TU.chromosome_4.722",-1,-0.258198889747161,-0.5,"3","3","3","5"
"909","Cluster_1453_evm.TU.chromosome_4.770","Cluster_1453","evm.TU.chromosome_4.770",-0.4,0.105409255338946,0.5,"5","5","5","2"
"910","Cluster_1453_evm.TU.chromosome_5.1013","Cluster_1453","evm.TU.chromosome_5.1013",0.8,0.2,-0.5,"2","2","2","3"
"911","Cluster_1453_evm.TU.chromosome_5.1031","Cluster_1453","evm.TU.chromosome_5.1031",-0.632455532033676,0.8,-0.5,"4","4","4","1"
"912","Cluster_1453_evm.TU.chromosome_5.1032","Cluster_1453","evm.TU.chromosome_5.1032",-1,0.8,-0.5,"4","4","4","1"
"913","Cluster_1453_evm.TU.chromosome_5.1091","Cluster_1453","evm.TU.chromosome_5.1091",-1,0,-0.5,"3","3","3","5"
"914","Cluster_1453_evm.TU.chromosome_5.120","Cluster_1453","evm.TU.chromosome_5.120",0.4,0.8,-0.866025403784439,"4","4","4","1"
"915","Cluster_1453_evm.TU.chromosome_5.1275","Cluster_1453","evm.TU.chromosome_5.1275",0.4,0.737864787372622,0.866025403784439,"3","3","3","5"
"916","Cluster_1453_evm.TU.chromosome_5.1534","Cluster_1453","evm.TU.chromosome_5.1534",-0.2,-0.2,0.5,"1","1","1","4"
"917","Cluster_1453_evm.TU.chromosome_5.1990","Cluster_1453","evm.TU.chromosome_5.1990",0.8,-1,0.866025403784439,"1","1","1","4"
"918","Cluster_1453_evm.TU.chromosome_5.2037","Cluster_1453","evm.TU.chromosome_5.2037",-0.2,0.4,-0.5,"4","4","4","1"
"919","Cluster_1453_evm.TU.chromosome_5.2079","Cluster_1453","evm.TU.chromosome_5.2079",0.948683298050514,-0.2,-0.866025403784439,"2","2","2","3"
"920","Cluster_1453_evm.TU.chromosome_5.2233","Cluster_1453","evm.TU.chromosome_5.2233",-0.2,0.4,-0.5,"4","4","4","1"
"921","Cluster_1453_evm.TU.chromosome_5.2303","Cluster_1453","evm.TU.chromosome_5.2303",-0.8,0.2,0.5,"5","5","5","2"
"922","Cluster_1453_evm.TU.chromosome_5.2402","Cluster_1453","evm.TU.chromosome_5.2402",-0.2,-1,0.5,"1","1","1","4"
"923","Cluster_1453_evm.TU.chromosome_5.2496","Cluster_1453","evm.TU.chromosome_5.2496",-0.948683298050514,0.105409255338946,0.5,"5","5","5","2"
"924","Cluster_1453_evm.TU.chromosome_5.2632","Cluster_1453","evm.TU.chromosome_5.2632",0.8,-0.8,-0.5,"2","2","2","3"
"925","Cluster_1453_evm.TU.chromosome_5.312","Cluster_1453","evm.TU.chromosome_5.312",-0.8,-1,0.5,"1","1","1","4"
"926","Cluster_1453_evm.TU.chromosome_5.411","Cluster_1453","evm.TU.chromosome_5.411",0.4,-0.2,-0.5,"2","2","2","3"
