"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"5831","Cluster_492_evm.TU.chromosome_5.2668","Cluster_492","evm.TU.chromosome_5.2668","TP7",0.5,0.737864787372622,"2"
"5832","Cluster_492_evm.TU.chromosome_5.2735","Cluster_492","evm.TU.chromosome_5.2735","TP7",1,1,"2"
"5833","Cluster_492_evm.TU.chromosome_5.279","Cluster_492","evm.TU.chromosome_5.279","TP7",0.5,0.210818510677892,"2"
"5834","Cluster_492_evm.TU.chromosome_5.37","Cluster_492","evm.TU.chromosome_5.37","TP7",0.5,0.4,"2"
"5835","Cluster_492_evm.TU.chromosome_5.372","Cluster_492","evm.TU.chromosome_5.372","TP7",0.5,-0.4,"2"
"5836","Cluster_492_evm.TU.chromosome_5.456","Cluster_492","evm.TU.chromosome_5.456","TP7",-0.5,0.8,"3"
"5837","Cluster_492_evm.TU.chromosome_5.466","Cluster_492","evm.TU.chromosome_5.466","TP7",-0.5,-0.8,"1"
"5838","Cluster_492_evm.TU.chromosome_5.513","Cluster_492","evm.TU.chromosome_5.513","TP7",-0.5,0.8,"3"
"5839","Cluster_492_evm.TU.chromosome_5.851","Cluster_492","evm.TU.chromosome_5.851","TP7",1,0.4,"2"
"5840","Cluster_492_evm.TU.chromosome_6.1010","Cluster_492","evm.TU.chromosome_6.1010","TP7",-1,-0.8,"1"
"5841","Cluster_492_evm.TU.chromosome_6.1317","Cluster_492","evm.TU.chromosome_6.1317","TP7",1,0.632455532033676,"2"
"5842","Cluster_492_evm.TU.chromosome_6.1324","Cluster_492","evm.TU.chromosome_6.1324","TP7",1,0.8,"2"
"5843","Cluster_492_evm.TU.chromosome_6.1813","Cluster_492","evm.TU.chromosome_6.1813","TP7",-0.5,0.4,"3"
"5844","Cluster_492_evm.TU.chromosome_6.1883","Cluster_492","evm.TU.chromosome_6.1883","TP7",1,0.210818510677892,"2"
"5845","Cluster_492_evm.TU.chromosome_6.2031","Cluster_492","evm.TU.chromosome_6.2031","TP7",0,0.4,"1"
"5846","Cluster_492_evm.TU.chromosome_6.2105","Cluster_492","evm.TU.chromosome_6.2105","TP7",1,0.4,"2"
"5847","Cluster_492_evm.TU.chromosome_6.2166","Cluster_492","evm.TU.chromosome_6.2166","TP7",1,0.4,"2"
"5848","Cluster_492_evm.TU.chromosome_6.2205","Cluster_492","evm.TU.chromosome_6.2205","TP7",0.5,-0.8,"2"
"5849","Cluster_492_evm.TU.chromosome_6.2250","Cluster_492","evm.TU.chromosome_6.2250","TP7",0.5,-0.4,"2"
"5850","Cluster_492_evm.TU.chromosome_6.2518","Cluster_492","evm.TU.chromosome_6.2518","TP7",1,0.8,"2"
"5851","Cluster_492_evm.TU.chromosome_6.2523","Cluster_492","evm.TU.chromosome_6.2523","TP7",-0.5,0.4,"3"
"5852","Cluster_492_evm.TU.chromosome_6.2530","Cluster_492","evm.TU.chromosome_6.2530","TP7",-1,0,"3"
"5853","Cluster_492_evm.TU.chromosome_6.2541","Cluster_492","evm.TU.chromosome_6.2541","TP7",1,0.4,"2"
"5854","Cluster_492_evm.TU.chromosome_6.2594","Cluster_492","evm.TU.chromosome_6.2594","TP7",1,0.632455532033676,"2"
"5855","Cluster_492_evm.TU.chromosome_6.2629","Cluster_492","evm.TU.chromosome_6.2629","TP7",1,0.8,"2"
"5856","Cluster_492_evm.TU.chromosome_6.2668","Cluster_492","evm.TU.chromosome_6.2668","TP7",1,0.8,"2"
"5857","Cluster_492_evm.TU.chromosome_6.2728","Cluster_492","evm.TU.chromosome_6.2728","TP7",1,0.2,"2"
"5858","Cluster_492_evm.TU.chromosome_6.2803","Cluster_492","evm.TU.chromosome_6.2803","TP7",1,1,"2"
"5859","Cluster_492_evm.TU.chromosome_6.2923","Cluster_492","evm.TU.chromosome_6.2923","TP7",1,-0.4,"2"
"5860","Cluster_492_evm.TU.chromosome_6.389","Cluster_492","evm.TU.chromosome_6.389","TP7",1,0.632455532033676,"2"
"5861","Cluster_492_evm.TU.chromosome_6.499","Cluster_492","evm.TU.chromosome_6.499","TP7",-0.5,-0.2,"1"
"5862","Cluster_492_evm.TU.chromosome_6.527","Cluster_492","evm.TU.chromosome_6.527","TP7",1,0.8,"2"
"5863","Cluster_492_evm.TU.chromosome_6.574","Cluster_492","evm.TU.chromosome_6.574","TP7",1,0.210818510677892,"2"
"5864","Cluster_492_evm.TU.chromosome_6.621","Cluster_492","evm.TU.chromosome_6.621","TP7",1,-0.4,"2"
"5865","Cluster_492_evm.TU.chromosome_6.635","Cluster_492","evm.TU.chromosome_6.635","TP7",1,0.8,"2"
"5866","Cluster_492_evm.TU.chromosome_6.709","Cluster_492","evm.TU.chromosome_6.709","TP7",1,0.8,"2"
"5867","Cluster_492_evm.TU.chromosome_6.776","Cluster_492","evm.TU.chromosome_6.776","TP7",0.5,0.4,"2"
"5868","Cluster_492_evm.TU.chromosome_6.792","Cluster_492","evm.TU.chromosome_6.792","TP7",0.5,-0.2,"2"
"5869","Cluster_492_evm.TU.chromosome_6.931","Cluster_492","evm.TU.chromosome_6.931","TP7",-1,-0.4,"1"
"5870","Cluster_492_evm.TU.chromosome_6.94","Cluster_492","evm.TU.chromosome_6.94","TP7",0.5,0.8,"2"
"5871","Cluster_492_evm.TU.chromosome_6.944","Cluster_492","evm.TU.chromosome_6.944","TP7",0.5,-0.258198889747161,"2"
"5872","Cluster_492_evm.TU.chromosome_7.1023","Cluster_492","evm.TU.chromosome_7.1023","TP7",0.5,0.632455532033676,"2"
"5873","Cluster_492_evm.TU.chromosome_7.1164","Cluster_492","evm.TU.chromosome_7.1164","TP7",0.5,0.632455532033676,"2"
"5874","Cluster_492_evm.TU.chromosome_7.1273","Cluster_492","evm.TU.chromosome_7.1273","TP7",1,-0.4,"2"
"5875","Cluster_492_evm.TU.chromosome_7.1446","Cluster_492","evm.TU.chromosome_7.1446","TP7",0,0.632455532033676,"1"
"5876","Cluster_492_evm.TU.chromosome_7.1688","Cluster_492","evm.TU.chromosome_7.1688","TP7",1,0.2,"2"
"5877","Cluster_492_evm.TU.chromosome_7.173","Cluster_492","evm.TU.chromosome_7.173","TP7",0.5,0.2,"2"
"5878","Cluster_492_evm.TU.chromosome_7.1774","Cluster_492","evm.TU.chromosome_7.1774","TP7",0,-0.258198889747161,"1"
"5879","Cluster_492_evm.TU.chromosome_7.1844","Cluster_492","evm.TU.chromosome_7.1844","TP7",1,-0.8,"2"
"5880","Cluster_492_evm.TU.chromosome_7.1955","Cluster_492","evm.TU.chromosome_7.1955","TP7",1,0.4,"2"
"5881","Cluster_492_evm.TU.chromosome_7.2061","Cluster_492","evm.TU.chromosome_7.2061","TP7",0.866025403784439,-0.258198889747161,"2"
"5882","Cluster_492_evm.TU.chromosome_7.2106","Cluster_492","evm.TU.chromosome_7.2106","TP7",0.5,0.210818510677892,"2"
"5883","Cluster_492_evm.TU.chromosome_7.2137","Cluster_492","evm.TU.chromosome_7.2137","TP7",1,0.210818510677892,"2"
"5884","Cluster_492_evm.TU.chromosome_7.2341","Cluster_492","evm.TU.chromosome_7.2341","TP7",-1,-0.4,"1"
"5885","Cluster_492_evm.TU.chromosome_7.236","Cluster_492","evm.TU.chromosome_7.236","TP7",-1,-0.2,"3"
"5886","Cluster_492_evm.TU.chromosome_7.2364","Cluster_492","evm.TU.chromosome_7.2364","TP7",0.5,0.632455532033676,"2"
"5887","Cluster_492_evm.TU.chromosome_7.2575","Cluster_492","evm.TU.chromosome_7.2575","TP7",0.5,-0.8,"2"
"5888","Cluster_492_evm.TU.chromosome_7.2582","Cluster_492","evm.TU.chromosome_7.2582","TP7",1,1,"2"
"5889","Cluster_492_evm.TU.chromosome_7.2689","Cluster_492","evm.TU.chromosome_7.2689","TP7",-1,0.632455532033676,"3"
"5890","Cluster_492_evm.TU.chromosome_7.415","Cluster_492","evm.TU.chromosome_7.415","TP7",1,0.4,"2"
"5891","Cluster_492_evm.TU.chromosome_7.419","Cluster_492","evm.TU.chromosome_7.419","TP7",0.5,-1,"2"
"5892","Cluster_492_evm.TU.chromosome_7.447","Cluster_492","evm.TU.chromosome_7.447","TP7",1,0.8,"2"
"5893","Cluster_492_evm.TU.chromosome_7.450","Cluster_492","evm.TU.chromosome_7.450","TP7",-1,0.2,"3"
"5894","Cluster_492_evm.TU.chromosome_7.484","Cluster_492","evm.TU.chromosome_7.484","TP7",0.5,1,"2"
"5895","Cluster_492_evm.TU.chromosome_7.500","Cluster_492","evm.TU.chromosome_7.500","TP7",-0.5,-0.4,"1"
"5896","Cluster_492_evm.TU.chromosome_7.564","Cluster_492","evm.TU.chromosome_7.564","TP7",0.5,-0.4,"2"
"5897","Cluster_492_evm.TU.chromosome_7.568","Cluster_492","evm.TU.chromosome_7.568","TP7",0.5,0.2,"2"
"5898","Cluster_492_evm.TU.chromosome_7.619","Cluster_492","evm.TU.chromosome_7.619","TP7",-0.5,0.4,"3"
"5899","Cluster_492_evm.TU.chromosome_7.649","Cluster_492","evm.TU.chromosome_7.649","TP7",-1,-0.4,"1"
"5900","Cluster_492_evm.TU.chromosome_7.736","Cluster_492","evm.TU.chromosome_7.736","TP7",1,0.210818510677892,"2"
"5901","Cluster_492_evm.TU.chromosome_7.788","Cluster_492","evm.TU.chromosome_7.788","TP7",1,1,"2"
"5902","Cluster_492_evm.TU.chromosome_8.1016","Cluster_492","evm.TU.chromosome_8.1016","TP7",-0.5,-0.2,"1"
"5903","Cluster_492_evm.TU.chromosome_8.1073","Cluster_492","evm.TU.chromosome_8.1073","TP7",0.5,0.8,"2"
"5904","Cluster_492_evm.TU.chromosome_8.122","Cluster_492","evm.TU.chromosome_8.122","TP7",0.5,0.8,"2"
"5905","Cluster_492_evm.TU.chromosome_8.1243","Cluster_492","evm.TU.chromosome_8.1243","TP7",1,-0.6,"2"
"5906","Cluster_492_evm.TU.chromosome_8.1532","Cluster_492","evm.TU.chromosome_8.1532","TP7",1,0.4,"2"
"5907","Cluster_492_evm.TU.chromosome_8.1539","Cluster_492","evm.TU.chromosome_8.1539","TP7",0.5,0.2,"2"
"5908","Cluster_492_evm.TU.chromosome_8.1638","Cluster_492","evm.TU.chromosome_8.1638","TP7",0.5,0.4,"2"
"5909","Cluster_492_evm.TU.chromosome_8.1979","Cluster_492","evm.TU.chromosome_8.1979","TP7",0.5,-0.8,"2"
"5910","Cluster_492_evm.TU.chromosome_8.2108","Cluster_492","evm.TU.chromosome_8.2108","TP7",1,-0.4,"2"
"5911","Cluster_492_evm.TU.chromosome_8.2128","Cluster_492","evm.TU.chromosome_8.2128","TP7",0.5,-0.737864787372622,"2"
"5912","Cluster_492_evm.TU.chromosome_8.2157","Cluster_492","evm.TU.chromosome_8.2157","TP7",1,0.8,"2"
"5913","Cluster_492_evm.TU.chromosome_8.2193","Cluster_492","evm.TU.chromosome_8.2193","TP7",0.5,0.4,"2"
"5914","Cluster_492_evm.TU.chromosome_8.2616","Cluster_492","evm.TU.chromosome_8.2616","TP7",-0.5,-0.4,"1"
"5915","Cluster_492_evm.TU.chromosome_8.2651","Cluster_492","evm.TU.chromosome_8.2651","TP7",0.5,0.4,"2"
"5916","Cluster_492_evm.TU.chromosome_8.2677","Cluster_492","evm.TU.chromosome_8.2677","TP7",1,0.210818510677892,"2"
"5917","Cluster_492_evm.TU.chromosome_8.305","Cluster_492","evm.TU.chromosome_8.305","TP7",1,0.210818510677892,"2"
"5918","Cluster_492_evm.TU.chromosome_8.384","Cluster_492","evm.TU.chromosome_8.384","TP7",-0.5,-0.6,"1"
"5919","Cluster_492_evm.TU.chromosome_8.502","Cluster_492","evm.TU.chromosome_8.502","TP7",1,0.4,"2"
"5920","Cluster_492_evm.TU.chromosome_9.1045","Cluster_492","evm.TU.chromosome_9.1045","TP7",-0.5,1,"3"
"5921","Cluster_492_evm.TU.chromosome_9.1222","Cluster_492","evm.TU.chromosome_9.1222","TP7",0.5,-0.6,"2"
"5922","Cluster_492_evm.TU.chromosome_9.1269","Cluster_492","evm.TU.chromosome_9.1269","TP7",1,-0.2,"2"
"5923","Cluster_492_evm.TU.chromosome_9.1309","Cluster_492","evm.TU.chromosome_9.1309","TP7",-1,-0.2,"3"
"5924","Cluster_492_evm.TU.chromosome_9.154","Cluster_492","evm.TU.chromosome_9.154","TP7",0.5,0.105409255338946,"2"
"5925","Cluster_492_evm.TU.chromosome_9.1563","Cluster_492","evm.TU.chromosome_9.1563","TP7",0.5,-0.2,"2"
"5926","Cluster_492_evm.TU.chromosome_9.1653","Cluster_492","evm.TU.chromosome_9.1653","TP7",0.5,-0.6,"2"
"5927","Cluster_492_evm.TU.chromosome_9.1771","Cluster_492","evm.TU.chromosome_9.1771","TP7",1,0.8,"2"
"5928","Cluster_492_evm.TU.chromosome_9.2232","Cluster_492","evm.TU.chromosome_9.2232","TP7",-1,-0.8,"1"
"5929","Cluster_492_evm.TU.chromosome_9.2233","Cluster_492","evm.TU.chromosome_9.2233","TP7",0.5,0.210818510677892,"2"
"5930","Cluster_492_evm.TU.chromosome_9.2337","Cluster_492","evm.TU.chromosome_9.2337","TP7",-0.5,-0.8,"1"
"5931","Cluster_492_evm.TU.chromosome_9.2623","Cluster_492","evm.TU.chromosome_9.2623","TP7",1,0.8,"2"
"5932","Cluster_492_evm.TU.chromosome_9.2637","Cluster_492","evm.TU.chromosome_9.2637","TP7",-0.5,0,"1"
"5933","Cluster_492_evm.TU.chromosome_9.2686","Cluster_492","evm.TU.chromosome_9.2686","TP7",-0.5,-0.8,"1"
"5934","Cluster_492_evm.TU.chromosome_9.2711","Cluster_492","evm.TU.chromosome_9.2711","TP7",-0.5,0.4,"3"
"5935","Cluster_492_evm.TU.chromosome_9.279","Cluster_492","evm.TU.chromosome_9.279","TP7",1,-0.4,"2"
"5936","Cluster_492_evm.TU.chromosome_9.2917","Cluster_492","evm.TU.chromosome_9.2917","TP7",1,0.2,"2"
"5937","Cluster_492_evm.TU.chromosome_9.459","Cluster_492","evm.TU.chromosome_9.459","TP7",1,0.632455532033676,"2"
"5938","Cluster_492_evm.TU.chromosome_9.461","Cluster_492","evm.TU.chromosome_9.461","TP7",0.5,0.4,"2"
"5939","Cluster_492_evm.TU.chromosome_9.51","Cluster_492","evm.TU.chromosome_9.51","TP7",0.5,-0.4,"2"
"5940","Cluster_492_evm.TU.chromosome_9.708","Cluster_492","evm.TU.chromosome_9.708","TP7",-0.5,0.4,"3"
"5941","Cluster_492_evm.TU.chromosome_9.782","Cluster_492","evm.TU.chromosome_9.782","TP7",0.5,0.4,"2"
"5942","Cluster_492_evm.TU.chromosome_9.943","Cluster_492","evm.TU.chromosome_9.943","TP7",1,0.2,"2"
"5943","Cluster_5061_evm.TU.chromosome_1.1635","Cluster_5061","evm.TU.chromosome_1.1635","TP7",1,0,"2"
"5944","Cluster_5061_evm.TU.chromosome_1.1845","Cluster_5061","evm.TU.chromosome_1.1845","TP7",1,0.4,"2"
"5945","Cluster_5061_evm.TU.chromosome_1.330","Cluster_5061","evm.TU.chromosome_1.330","TP7",0,0.316227766016838,"1"
"5946","Cluster_5061_evm.TU.chromosome_1.956","Cluster_5061","evm.TU.chromosome_1.956","TP7",1,0.4,"2"
"5947","Cluster_5061_evm.TU.chromosome_10.1001","Cluster_5061","evm.TU.chromosome_10.1001","TP7",1,-0.948683298050514,"2"
"5948","Cluster_5061_evm.TU.chromosome_10.1253","Cluster_5061","evm.TU.chromosome_10.1253","TP7",1,-0.4,"2"
"5949","Cluster_5061_evm.TU.chromosome_10.2203","Cluster_5061","evm.TU.chromosome_10.2203","TP7",0.866025403784439,-0.774596669241483,"2"
"5950","Cluster_5061_evm.TU.chromosome_10.2296","Cluster_5061","evm.TU.chromosome_10.2296","TP7",0.866025403784439,-0.258198889747161,"2"
"5951","Cluster_5061_evm.TU.chromosome_10.2414","Cluster_5061","evm.TU.chromosome_10.2414","TP7",0,-0.948683298050514,"2"
"5952","Cluster_5061_evm.TU.chromosome_11.1313","Cluster_5061","evm.TU.chromosome_11.1313","TP7",0.5,-0.8,"2"
"5953","Cluster_5061_evm.TU.chromosome_11.1899","Cluster_5061","evm.TU.chromosome_11.1899","TP7",0,-0.737864787372622,"2"
"5954","Cluster_5061_evm.TU.chromosome_11.2032","Cluster_5061","evm.TU.chromosome_11.2032","TP7",1,-0.774596669241483,"2"
"5955","Cluster_5061_evm.TU.chromosome_11.3004","Cluster_5061","evm.TU.chromosome_11.3004","TP7",-0.5,-0.774596669241483,"1"
"5956","Cluster_5061_evm.TU.chromosome_11.591","Cluster_5061","evm.TU.chromosome_11.591","TP7",0,-0.774596669241483,"2"
"5957","Cluster_5061_evm.TU.chromosome_12.1925","Cluster_5061","evm.TU.chromosome_12.1925","TP7",0.5,-0.4,"2"
"5958","Cluster_5061_evm.TU.chromosome_12.2966","Cluster_5061","evm.TU.chromosome_12.2966","TP7",1,-0.948683298050514,"2"
"5959","Cluster_5061_evm.TU.chromosome_12.2974","Cluster_5061","evm.TU.chromosome_12.2974","TP7",0.5,-0.737864787372622,"2"
"5960","Cluster_5061_evm.TU.chromosome_12.2984","Cluster_5061","evm.TU.chromosome_12.2984","TP7",1,-0.948683298050514,"2"
"5961","Cluster_5061_evm.TU.chromosome_12.3262","Cluster_5061","evm.TU.chromosome_12.3262","TP7",0,0.4,"1"
"5962","Cluster_5061_evm.TU.chromosome_12.3672","Cluster_5061","evm.TU.chromosome_12.3672","TP7",0.866025403784439,-0.258198889747161,"2"
"5963","Cluster_5061_evm.TU.chromosome_12.3968","Cluster_5061","evm.TU.chromosome_12.3968","TP7",1,-0.4,"2"
"5964","Cluster_5061_evm.TU.chromosome_13.1645","Cluster_5061","evm.TU.chromosome_13.1645","TP7",0,-0.948683298050514,"2"
"5965","Cluster_5061_evm.TU.chromosome_13.1943","Cluster_5061","evm.TU.chromosome_13.1943","TP7",1,1,"2"
"5966","Cluster_5061_evm.TU.chromosome_13.2373","Cluster_5061","evm.TU.chromosome_13.2373","TP7",0.5,-0.2,"2"
"5967","Cluster_5061_evm.TU.chromosome_13.2383","Cluster_5061","evm.TU.chromosome_13.2383","TP7",0.5,0.8,"2"
"5968","Cluster_5061_evm.TU.chromosome_13.2428","Cluster_5061","evm.TU.chromosome_13.2428","TP7",-0.5,1,"3"
"5969","Cluster_5061_evm.TU.chromosome_13.2441","Cluster_5061","evm.TU.chromosome_13.2441","TP7",0.866025403784439,-0.6,"2"
"5970","Cluster_5061_evm.TU.chromosome_13.2582","Cluster_5061","evm.TU.chromosome_13.2582","TP7",0.5,0.4,"2"
"5971","Cluster_5061_evm.TU.chromosome_13.2718","Cluster_5061","evm.TU.chromosome_13.2718","TP7",0.866025403784439,-0.258198889747161,"2"
"5972","Cluster_5061_evm.TU.chromosome_13.3556","Cluster_5061","evm.TU.chromosome_13.3556","TP7",0.5,-0.774596669241483,"2"
"5973","Cluster_5061_evm.TU.chromosome_13.3625","Cluster_5061","evm.TU.chromosome_13.3625","TP7",0.866025403784439,-0.948683298050514,"2"
"5974","Cluster_5061_evm.TU.chromosome_13.728","Cluster_5061","evm.TU.chromosome_13.728","TP7",0.5,0,"2"
"5975","Cluster_5061_evm.TU.chromosome_13.90","Cluster_5061","evm.TU.chromosome_13.90","TP7",0.5,1,"2"
"5976","Cluster_5061_evm.TU.chromosome_13.96","Cluster_5061","evm.TU.chromosome_13.96","TP7",0,-0.737864787372622,"2"
"5977","Cluster_5061_evm.TU.chromosome_14.2122","Cluster_5061","evm.TU.chromosome_14.2122","TP7",0.5,0.774596669241483,"2"
"5978","Cluster_5061_evm.TU.chromosome_14.3565","Cluster_5061","evm.TU.chromosome_14.3565","TP7",1,-0.948683298050514,"2"
"5979","Cluster_5061_evm.TU.chromosome_14.5239","Cluster_5061","evm.TU.chromosome_14.5239","TP7",0.866025403784439,-0.737864787372622,"2"
"5980","Cluster_5061_evm.TU.chromosome_14.553","Cluster_5061","evm.TU.chromosome_14.553","TP7",1,0.774596669241483,"2"
"5981","Cluster_5061_evm.TU.chromosome_14.6094","Cluster_5061","evm.TU.chromosome_14.6094","TP7",0,-0.258198889747161,"1"
"5982","Cluster_5061_evm.TU.chromosome_14.6416","Cluster_5061","evm.TU.chromosome_14.6416","TP7",0.866025403784439,-0.258198889747161,"2"
"5983","Cluster_5061_evm.TU.chromosome_14.6775","Cluster_5061","evm.TU.chromosome_14.6775","TP7",1,-0.258198889747161,"2"
"5984","Cluster_5061_evm.TU.chromosome_14.731","Cluster_5061","evm.TU.chromosome_14.731","TP7",1,-0.948683298050514,"2"
"5985","Cluster_5061_evm.TU.chromosome_14.7332","Cluster_5061","evm.TU.chromosome_14.7332","TP7",1,0.2,"2"
"5986","Cluster_5061_evm.TU.chromosome_2.1151","Cluster_5061","evm.TU.chromosome_2.1151","TP7",0,0.4,"1"
"5987","Cluster_5061_evm.TU.chromosome_2.1698","Cluster_5061","evm.TU.chromosome_2.1698","TP7",0.5,0,"2"
"5988","Cluster_5061_evm.TU.chromosome_2.2023","Cluster_5061","evm.TU.chromosome_2.2023","TP7",1,-0.4,"2"
"5989","Cluster_5061_evm.TU.chromosome_2.381","Cluster_5061","evm.TU.chromosome_2.381","TP7",0.5,0,"2"
"5990","Cluster_5061_evm.TU.chromosome_2.515","Cluster_5061","evm.TU.chromosome_2.515","TP7",0.5,-0.4,"2"
"5991","Cluster_5061_evm.TU.chromosome_2.763","Cluster_5061","evm.TU.chromosome_2.763","TP7",0.866025403784439,-0.258198889747161,"2"
"5992","Cluster_5061_evm.TU.chromosome_3.1098","Cluster_5061","evm.TU.chromosome_3.1098","TP7",0.5,-0.737864787372622,"2"
"5993","Cluster_5061_evm.TU.chromosome_3.1493","Cluster_5061","evm.TU.chromosome_3.1493","TP7",0.866025403784439,-0.948683298050514,"2"
"5994","Cluster_5061_evm.TU.chromosome_3.152","Cluster_5061","evm.TU.chromosome_3.152","TP7",1,-0.258198889747161,"2"
"5995","Cluster_5061_evm.TU.chromosome_3.1805","Cluster_5061","evm.TU.chromosome_3.1805","TP7",0,-0.737864787372622,"2"
"5996","Cluster_5061_evm.TU.chromosome_3.1901","Cluster_5061","evm.TU.chromosome_3.1901","TP7",0.5,0,"2"
"5997","Cluster_5061_evm.TU.chromosome_3.2056","Cluster_5061","evm.TU.chromosome_3.2056","TP7",0.866025403784439,-0.210818510677892,"2"
"5998","Cluster_5061_evm.TU.chromosome_3.534","Cluster_5061","evm.TU.chromosome_3.534","TP7",0,-0.4,"2"
"5999","Cluster_5061_evm.TU.chromosome_4.1272","Cluster_5061","evm.TU.chromosome_4.1272","TP7",1,0.4,"2"
"6000","Cluster_5061_evm.TU.chromosome_4.1668","Cluster_5061","evm.TU.chromosome_4.1668","TP7",1,-0.6,"2"
"6001","Cluster_5061_evm.TU.chromosome_4.1810","Cluster_5061","evm.TU.chromosome_4.1810","TP7",0.5,-0.4,"2"
"6002","Cluster_5061_evm.TU.chromosome_4.2132","Cluster_5061","evm.TU.chromosome_4.2132","TP7",1,1,"2"
"6003","Cluster_5061_evm.TU.chromosome_4.270","Cluster_5061","evm.TU.chromosome_4.270","TP7",0.5,0.4,"2"
"6004","Cluster_5061_evm.TU.chromosome_4.958","Cluster_5061","evm.TU.chromosome_4.958","TP7",1,-0.4,"2"
"6005","Cluster_5061_evm.TU.chromosome_5.113","Cluster_5061","evm.TU.chromosome_5.113","TP7",0.5,0,"2"
"6006","Cluster_5061_evm.TU.chromosome_5.220","Cluster_5061","evm.TU.chromosome_5.220","TP7",0,0.4,"1"
"6007","Cluster_5061_evm.TU.chromosome_5.2350","Cluster_5061","evm.TU.chromosome_5.2350","TP7",1,0.4,"2"
"6008","Cluster_5061_evm.TU.chromosome_5.2503","Cluster_5061","evm.TU.chromosome_5.2503","TP7",0.5,-0.8,"2"
"6009","Cluster_5061_evm.TU.chromosome_5.890","Cluster_5061","evm.TU.chromosome_5.890","TP7",1,-0.737864787372622,"2"
"6010","Cluster_5061_evm.TU.chromosome_6.1015","Cluster_5061","evm.TU.chromosome_6.1015","TP7",0.5,1,"2"
"6011","Cluster_5061_evm.TU.chromosome_6.1325","Cluster_5061","evm.TU.chromosome_6.1325","TP7",1,-0.948683298050514,"2"
"6012","Cluster_5061_evm.TU.chromosome_6.1538","Cluster_5061","evm.TU.chromosome_6.1538","TP7",1,-0.737864787372622,"2"
"6013","Cluster_5061_evm.TU.chromosome_6.159","Cluster_5061","evm.TU.chromosome_6.159","TP7",0.5,-0.6,"2"
"6014","Cluster_5061_evm.TU.chromosome_6.2626","Cluster_5061","evm.TU.chromosome_6.2626","TP7",0,0.105409255338946,"1"
"6015","Cluster_5061_evm.TU.chromosome_6.290","Cluster_5061","evm.TU.chromosome_6.290","TP7",0.5,0,"2"
"6016","Cluster_5061_evm.TU.chromosome_6.564","Cluster_5061","evm.TU.chromosome_6.564","TP7",1,-0.2,"2"
"6017","Cluster_5061_evm.TU.chromosome_7.129","Cluster_5061","evm.TU.chromosome_7.129","TP7",0.5,-0.258198889747161,"2"
"6018","Cluster_5061_evm.TU.chromosome_7.1395","Cluster_5061","evm.TU.chromosome_7.1395","TP7",0.866025403784439,-0.105409255338946,"2"
"6019","Cluster_5061_evm.TU.chromosome_7.1403","Cluster_5061","evm.TU.chromosome_7.1403","TP7",1,-0.737864787372622,"2"
"6020","Cluster_5061_evm.TU.chromosome_7.1516","Cluster_5061","evm.TU.chromosome_7.1516","TP7",0.866025403784439,0.774596669241483,"2"
"6021","Cluster_5061_evm.TU.chromosome_7.2283","Cluster_5061","evm.TU.chromosome_7.2283","TP7",0,-0.948683298050514,"2"
"6022","Cluster_5061_evm.TU.chromosome_7.2819","Cluster_5061","evm.TU.chromosome_7.2819","TP7",0.5,-0.948683298050514,"2"
"6023","Cluster_5061_evm.TU.chromosome_7.2820","Cluster_5061","evm.TU.chromosome_7.2820","TP7",0.5,-0.774596669241483,"2"
"6024","Cluster_5061_evm.TU.chromosome_7.568","Cluster_5061","evm.TU.chromosome_7.568","TP7",0.5,-0.4,"2"
"6025","Cluster_5061_evm.TU.chromosome_7.854","Cluster_5061","evm.TU.chromosome_7.854","TP7",0,-0.258198889747161,"1"
"6026","Cluster_5061_evm.TU.chromosome_7.911","Cluster_5061","evm.TU.chromosome_7.911","TP7",1,0.4,"2"
"6027","Cluster_5061_evm.TU.chromosome_7.958","Cluster_5061","evm.TU.chromosome_7.958","TP7",0,-0.258198889747161,"1"
"6028","Cluster_5061_evm.TU.chromosome_8.1121","Cluster_5061","evm.TU.chromosome_8.1121","TP7",1,-0.774596669241483,"2"
"6029","Cluster_5061_evm.TU.chromosome_8.126","Cluster_5061","evm.TU.chromosome_8.126","TP7",0,-0.4,"2"
"6030","Cluster_5061_evm.TU.chromosome_8.1313","Cluster_5061","evm.TU.chromosome_8.1313","TP7",-1,0.2,"3"
"6031","Cluster_5061_evm.TU.chromosome_8.1352","Cluster_5061","evm.TU.chromosome_8.1352","TP7",1,-0.2,"2"
"6032","Cluster_5061_evm.TU.chromosome_8.1386","Cluster_5061","evm.TU.chromosome_8.1386","TP7",0.5,-0.948683298050514,"2"
"6033","Cluster_5061_evm.TU.chromosome_8.1433","Cluster_5061","evm.TU.chromosome_8.1433","TP7",0.5,-0.737864787372622,"2"
"6034","Cluster_5061_evm.TU.chromosome_8.1583","Cluster_5061","evm.TU.chromosome_8.1583","TP7",0.5,-0.2,"2"
"6035","Cluster_5061_evm.TU.chromosome_8.1764","Cluster_5061","evm.TU.chromosome_8.1764","TP7",0,-0.258198889747161,"1"
"6036","Cluster_5061_evm.TU.chromosome_8.1976","Cluster_5061","evm.TU.chromosome_8.1976","TP7",0.5,-0.948683298050514,"2"
"6037","Cluster_5061_evm.TU.chromosome_8.1989","Cluster_5061","evm.TU.chromosome_8.1989","TP7",0.866025403784439,-0.2,"2"
