"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_14:19106064-19109715",10.8886509240589,-3.84914264617565,1.18388966528979,-3.25126805227535,0.0011489147971121,0.0331968372062764,8,3,20,0,0,3,3,55,43,29,4,12,9,8,4,11,3,0,1
"::chromosome_3:16015581-16025527",65.8970939969255,-2.11703393839901,0.615495047409873,-3.4395629133133,0.000582654343993604,0.0217032893194405,137,53,95,11,14,114,80,126,92,132,63,56,66,71,78,68,87,9,3
"::chromosome_13:37507731-37518056",57.6960003761028,-2.04684982863601,0.636086631765284,-3.21787902216329,0.00129142275267658,0.0358085083141264,161,66,92,7,21,144,62,61,71,17,142,38,140,63,68,22,56,17,1
"::chromosome_1:18394547-18406252",257.592446686854,1.20371859249113,0.273745001358854,4.39722583614656,1.09643246981489e-05,0.0012554828589547,356,1302,189,11,370,434,988,73,529,505,299,985,324,245,81,490,299,65,34
"::chromosome_5:19080052-19097736",88.995899509322,-2.08720594318806,0.618028823845714,-3.37719838081389,0.000732282154213247,0.0246083948562604,149,91,111,14,27,126,88,255,144,256,73,120,110,102,7,141,197,5,11
"::chromosome_8:25784449-25786394",1105.21160381349,-1.67782336378736,0.31255059994224,-5.36816555174563,7.95415253759506e-08,2.58858823811208e-05,1892,1688,1945,122,275,3217,1388,1209,2853,2461,1285,1254,1004,1555,237,1443,1639,346,318
"::chromosome_12:42285272-42289704",360.616098958666,1.57784060988798,0.46798506931759,3.37156185813528,0.000747432515957297,0.0249368222500141,543,1810,256,41,340,223,1186,123,335,1649,100,947,416,129,100,1550,234,67,101
"::chromosome_9:30842324-30843778",18.067363147331,-3.10751354514332,1.01563149551409,-3.05968607597223,0.00221569101196064,0.0498799372231431,2,22,61,0,6,40,3,36,37,37,13,5,55,16,11,1,7,2,8
"::chromosome_6:9334719-9338589",84.0992946619036,2.02439376388763,0.491711182885078,4.11703828253337,3.83772345185012e-05,0.00312235833472894,94,665,25,5,129,109,518,6,139,166,107,250,156,85,42,85,68,9,10
"::chromosome_8:15428567-15434086",100.942325172257,1.31554491632769,0.376372806682992,3.49532403236489,0.000473486549083513,0.018888549431181,258,490,46,3,66,131,364,36,187,299,72,367,138,245,28,215,178,17,16
"::chromosome_7:27444501-27451705",810.393180907147,-1.76144936812117,0.522640103604571,-3.3702912500834,0.000750887739905665,0.024991619100403,1418,947,1877,134,163,844,646,895,1544,1333,876,1187,815,2569,132,851,1522,208,223
"::chromosome_13:42544867-42551191",71.9777528436869,-3.33787137936395,0.628636709724737,-5.30969847565141,1.0980674675281e-07,3.33920516764692e-05,49,20,224,12,8,160,30,31,124,218,104,30,127,65,58,93,112,38,3
"::chromosome_14:6968562-6983837",39.8475576646239,-3.53821571798821,1.13872283931978,-3.10717902180814,0.00188881977781135,0.0450881260168314,10,7,26,11,7,28,19,163,9,4,6,19,13,52,15,22,251,7,0
"::chromosome_14:19235842-19238157",15.1899773898962,-7.18480076387195,1.71136082125733,-4.19829686097014,2.68929942235257e-05,0.00243331452044131,3,1,1,0,1,199,1,79,2,5,0,0,57,0,1,0,3,1,0
"::chromosome_14:1164762-1173504",315.394985652475,-2.79152295532834,0.753623626379506,-3.70413407650067,0.000212114053197555,0.0109297657967073,402,194,619,116,94,174,118,318,313,225,522,23,531,1290,81,193,389,130,53
"::chromosome_2:11183434-11186912",10.6212303236011,-4.20060274013674,1.34457673892116,-3.12410784638976,0.00178345075860716,0.0438185583737256,1,0,13,3,1,72,3,0,39,81,2,1,38,9,1,37,2,2,0
"::chromosome_5:21751656-21771615",127.287399013392,-1.98482504044504,0.61558633326083,-3.22428379774319,0.0012628817677325,0.035334022309861,89,105,372,35,39,161,113,161,47,71,137,172,319,124,62,195,324,22,15
"::chromosome_9:13492739-13503050",22.9217520419404,-2.75306084048915,0.894358773735653,-3.07825105688836,0.0020821941666204,0.0478620840034801,12,13,23,15,2,43,7,43,15,18,9,18,8,41,1,51,52,6,1
"::chromosome_9:29612019-29637653",282.181379589312,1.62672343176648,0.368310172428295,4.41672143085643,1.00209239728966e-05,0.0011618008731077,689,2328,87,21,335,535,1001,62,362,463,248,918,570,395,85,444,348,32,47
"::chromosome_14:46024592-46027449",36.9636371120565,1.41888222262696,0.461484164770364,3.07460652161923,0.00210780435926384,0.048271322054746,99,129,18,1,48,19,154,18,66,73,29,90,123,51,19,60,55,11,2
"::chromosome_4:1430872-1433260",829.889495515951,-1.03917893092243,0.321278161052036,-3.23451468820539,0.00121849652986729,0.0345473135849769,1382,1366,1039,152,285,1381,1051,647,1651,1707,899,1017,1258,1342,222,1128,1028,361,286
"::chromosome_13:13890006-13894960",1263.3924385072,-1.00201594089122,0.292758769778907,-3.42266754860305,0.000620098681287796,0.022422671613818,3238,1756,1093,281,342,1601,1255,897,2771,3181,1249,1433,1536,1848,503,2475,1640,598,294
"::chromosome_10:13114232-13121919",157.353540755212,2.22540284856673,0.62249019898504,3.57500062201013,0.000350227063476745,0.0150735777900084,95,2163,30,13,285,253,252,42,206,468,63,309,129,214,87,72,394,14,15
"::chromosome_14:55784914-55791960",60.7063535894221,-1.16291881300542,0.358053155219073,-3.24789433092384,0.00116262439129949,0.0334886373580831,103,133,84,2,18,194,97,61,170,96,106,117,67,101,11,98,89,13,19
"::chromosome_6:16063707-16067332",426.878329692979,-5.65907529532151,0.641559104146346,-8.82081675522544,1.13627835743673e-18,7.0259878434838e-15,120,41,893,136,15,1126,60,754,435,343,1093,29,564,1559,62,644,1189,9,9
"::chromosome_6:26789240-26801341",77.3677153248628,1.45281253927256,0.469762407251639,3.09265389662039,0.00198375345405961,0.0466987646863017,166,405,30,1,120,133,210,14,191,137,81,296,207,104,16,126,72,8,23
"::chromosome_12:31433747-31441059",242.657841968328,-2.4737862867329,0.559704099030887,-4.41981091618981,9.8787298624043e-06,0.00115251848394717,886,121,540,9,37,797,240,42,604,850,318,77,482,571,92,634,478,39,27
"::chromosome_8:3060464-3064484",484.896268758639,-0.822948193839596,0.197160239761437,-4.17400686282061,2.99288733851529e-05,0.0025770382501925,1054,1071,607,38,261,1047,636,395,1345,1062,580,710,805,732,205,800,835,134,89
"::chromosome_10:20288330-20289511",27.7363499166489,-2.19366261124506,0.571496519969077,-3.83845313942376,0.000123811836838185,0.00738491824227758,92,31,56,0,6,40,32,49,87,43,31,17,73,43,4,20,71,6,5
"::chromosome_12:20321986-20327371",86.1696636073034,1.37494912272722,0.30529607041534,4.50365810754352,6.67936326645271e-06,0.000837176949950661,246,423,44,11,76,133,276,19,184,209,58,311,144,158,23,141,125,13,11
"::chromosome_2:4147982-4149575",175.636389395157,1.8458020006953,0.546251888980723,3.37903087921484,0.000727418371658981,0.0244893117863414,209,2252,98,9,258,192,214,23,161,250,175,446,174,565,62,258,418,12,22
"::chromosome_14:17024374-17031453",31.4134810383382,-5.68480263538247,1.32309943791783,-4.29658003961415,1.7345335714752e-05,0.00179751942742262,1,5,2,0,3,44,10,264,10,21,12,0,5,52,3,26,1,1,0
"::chromosome_1:20063826-20068251",211.106204966725,1.13270282588494,0.355130928050231,3.18953584838077,0.00142501463856861,0.0384774694984682,375,1377,96,12,202,450,850,59,396,485,227,546,351,451,56,415,334,22,26
"::chromosome_4:16224469-16226389",5.95563737729205,-7.6144433254386,2.32296365601078,-3.27790032604938,0.00104582317516907,0.0309904471236203,61,0,3,0,0,28,0,35,3,1,0,0,0,0,0,0,0,0,0
"::chromosome_10:29301411-29305664",28.0934528711174,-2.83249180915491,0.91970757509432,-3.07977436074115,0.00207157472242135,0.0478620840034801,27,17,4,11,12,101,16,13,8,25,218,17,13,16,15,21,36,0,3
"::chromosome_8:12936672-12947032",46.1888113941407,-3.65723827246954,0.671138262689427,-5.44930676104508,5.05665306961367e-08,1.73705397113581e-05,178,5,60,7,7,132,12,8,105,122,102,7,111,100,17,103,77,0,16
"::chromosome_13:37179997-37180631",552.460154049028,-1.96921267394691,0.575054239007168,-3.42439467509493,0.000616170637012718,0.0224099231906728,902,1338,2343,48,179,703,1037,809,596,575,1273,435,149,1093,48,637,565,76,80
"::chromosome_4:26795206-26830986",615.420472146973,1.29987606500801,0.361361188901927,3.59716567503543,0.000321703590156744,0.0145197119158336,1450,3525,235,42,813,1096,1660,124,1050,1007,614,1635,1425,1172,166,1441,999,76,106
"::chromosome_7:26093121-26106710",12.7189047980927,-3.45107302235636,1.01124133190013,-3.41270962082986,0.000643204383094344,0.0230504363655739,29,2,7,0,0,106,14,35,5,7,15,10,6,14,0,18,22,2,5
"::chromosome_2:21260942-21265058",23.0975749900938,-3.2490452757359,0.649702172984498,-5.0008225473696,5.7086237214761e-07,0.000124582317686331,45,9,67,3,6,51,6,8,54,69,32,5,67,77,3,55,55,5,0
"::chromosome_4:9661209-9663150",30.0987569710844,-3.80084813024909,0.725386357186435,-5.23975684487848,1.60788315384234e-07,4.38455229569015e-05,48,8,77,10,2,36,9,18,43,44,42,5,24,116,12,39,134,1,2
"::chromosome_2:8191590-8194022",29.6148555985674,-3.56652685759332,0.869826401873567,-4.1002743190034,4.12660690174958e-05,0.00329950681152822,57,5,82,10,0,17,22,23,48,84,29,2,24,66,10,49,133,2,1
"::chromosome_5:7401577-7408123",645.130740347371,-1.46595104423205,0.305129321324375,-4.80435979691915,1.55247440386055e-06,0.000287711803777644,1272,1118,868,87,138,1156,522,586,1130,1304,850,797,1308,1004,219,1032,943,283,165
"::chromosome_12:20178832-20200521",437.3409867892,-3.19137289330104,0.522829611096961,-6.10404006499392,1.03420343615509e-09,7.99353072528204e-07,694,126,774,137,65,538,159,751,614,787,442,222,634,335,86,850,429,230,69
"::chromosome_5:9358192-9360361",11180.2350030576,-1.6583890135947,0.364286104698611,-4.55243555053178,5.30284086116658e-06,0.000683109013712779,22584,8456,16218,2414,2304,19033,6100,5307,20905,18719,11373,12071,33162,18915,5375,20592,14900,3723,3354
"::chromosome_12:21403574-21426253",436.057997967298,1.08583395859603,0.307212455258199,3.53447244736033,0.000408590031736805,0.0169181810016021,540,2029,208,29,659,690,1494,218,781,500,403,1085,814,563,272,717,1048,70,43
"::chromosome_12:40809033-40828854",206.699227453354,-2.08511674904872,0.376317540070317,-5.54084390714051,3.01017448557748e-08,1.18805822781835e-05,405,172,315,34,25,323,242,213,536,512,297,126,409,204,90,377,395,72,29
"::chromosome_9:20711253-20714957",23.7854173209656,-1.56407619228233,0.464259987365639,-3.36896617164318,0.000754506883845531,0.0249930405273832,56,36,24,0,4,46,18,21,69,28,40,27,56,64,9,48,36,13,4
"::chromosome_13:35378409-35378929",64.1996544589611,-5.44143461078567,1.58953951902205,-3.42327733640336,0.000618709173367016,0.022416123371012,17,0,38,89,2,19,2,35,5,7,49,1,6,10,29,11,54,22,0
"::chromosome_11:2909395-2914537",158.411816421576,-3.85773255916704,0.601064626295834,-6.4181660180886,1.37925799461337e-10,1.59907723750488e-07,92,34,263,65,18,443,17,61,468,860,101,15,418,131,19,297,308,33,19
"::chromosome_8:13040189-13045289",11.9842975619267,-2.77705738075833,0.659597645640225,-4.21022937106278,2.5511155117166e-05,0.00235438769862403,43,9,36,1,2,39,13,20,19,26,19,8,19,15,1,14,24,0,1
"::chromosome_1:3257798-3259755",46.6369440516747,-2.49180966794154,0.795146571615288,-3.13377401964972,0.0017257370364471,0.042797355649858,61,0,157,5,15,118,17,18,60,70,93,67,112,46,12,37,51,24,14
"::chromosome_10:20680214-20694881",88.8058104911947,3.88828262097427,1.12768738414247,3.44801464985001,0.000564723406197122,0.0211628670403164,405,830,10,4,6,19,467,4,293,191,8,22,6,618,3,200,7,12,21
"::chromosome_7:987017-987500",111.870399246993,-6.17574406961003,1.17562050460607,-5.2531782538783,1.49496721669764e-07,4.13905102533451e-05,3,18,20,0,5,1437,23,694,12,5,13,10,1,31,3,0,1,3,7
"::chromosome_12:34212727-34218406",12.1096609578851,-3.60594188377812,0.944872588711352,-3.81632606010512,0.000135453483972641,0.00792637895171135,28,8,24,0,0,85,5,4,47,82,18,4,28,4,3,42,9,0,0
"::chromosome_10:23694768-23705148",252.468059558485,-1.31569970418672,0.280077580265544,-4.69762593256944,2.63202903497376e-06,0.000410286878981203,421,427,455,22,141,656,227,181,601,304,341,295,612,589,85,384,362,57,64
"::chromosome_10:24654784-24659856",52.9443724861803,2.07826701344759,0.657179930522042,3.16240182775618,0.00156473485119146,0.0406040228893912,74,346,3,3,52,92,288,1,118,97,54,213,59,92,29,70,73,4,10
"::chromosome_14:56235929-56236334",302.239850359102,2.1037825960933,0.569785644753349,3.69223516855008,0.000222291768784676,0.0112407457785241,270,2272,159,59,211,356,1538,41,204,443,126,1109,215,97,59,591,271,200,48
"::chromosome_12:32950317-32953708",137.121642607108,-2.90501683577045,0.654689211589714,-4.43724561875168,9.11173030149146e-06,0.00108347818649145,363,52,461,8,19,492,148,14,239,460,170,21,213,228,46,324,278,43,13
"::chromosome_9:12643762-12645483",66.3874739506624,-5.30660470306312,0.927085692740144,-5.72396353931278,1.04067093269361e-08,4.82611145036663e-06,52,19,668,1,6,234,22,78,74,192,55,3,3,1,2,2,2,6,5
"::chromosome_6:32765-36645",112.35692989621,1.8270982355815,0.575633294622346,3.17406628951196,0.00150319355704416,0.0396671987388302,204,728,30,2,248,229,390,21,128,200,129,615,184,184,21,192,96,1,15
"::chromosome_13:16601056-16603804",8.9800858128959,-4.30107516734475,1.04517569093227,-4.11516954006873,3.86894930735136e-05,0.00313401788870601,16,3,33,2,1,24,1,3,15,4,21,2,6,18,10,2,5,4,0
"::chromosome_6:3204619-3205672",488.875657583929,-1.45369440703945,0.457112516051791,-3.18016758673645,0.00147189902394468,0.0393425459570227,2081,797,636,35,93,667,335,88,1128,1575,756,236,892,733,124,1562,1225,119,128
"::chromosome_7:14044990-14056488",347.469661976254,2.1093108060992,0.631993720403498,3.33755026039263,0.000845204340090142,0.0270130818009277,471,2453,34,5,1052,688,1260,32,553,426,466,1645,413,308,120,457,256,18,42
"::chromosome_12:14089927-14107320",99.9107661907993,-2.42547655779947,0.712764453770106,-3.40291458836103,0.000666711190340563,0.0235114328453534,117,152,539,9,18,342,158,44,230,321,67,34,156,67,24,34,245,10,9
"::chromosome_4:19010565-19011147",12.3329270192959,-3.80021448519343,0.91000949145547,-4.17601631727529,2.96658548906911e-05,0.00257150284216037,21,5,50,0,1,85,10,3,12,5,24,2,32,10,6,47,24,0,1
"::chromosome_4:27119145-27126006",938.47750937882,0.745373813164066,0.234755124914956,3.17511199567673,0.00149778680451487,0.0396671987388302,1278,4380,607,51,1211,2192,3166,469,1592,1528,1380,3661,1459,1193,336,1314,1285,123,136
"::chromosome_14:11160171-11165397",97.9097823468021,1.32299291187698,0.372725226454996,3.54951266502676,0.000385944899834305,0.0162710861180145,276,744,53,9,87,154,281,17,184,150,108,318,176,184,33,114,150,10,16
"::chromosome_9:3203496-3208484",89.4533770223256,1.90482222063342,0.400287486882092,4.75863543842054,1.94906092890454e-06,0.000331653829814692,81,844,37,3,128,120,512,19,162,97,128,463,65,126,20,95,104,9,8
"::chromosome_11:19343466-19351471",67.8237204556349,0.924773671845052,0.278627923547636,3.31902725351556,0.000903316128172861,0.0282672467738137,112,302,37,7,71,122,229,45,114,109,59,274,107,87,17,108,116,17,7
"::chromosome_3:12361134-12372651",163.116658905683,-1.5626555353968,0.487424983980349,-3.2059405790734,0.00134621784713737,0.0368867667125528,282,219,333,31,56,162,170,139,395,346,95,70,461,469,38,221,284,57,22
"::chromosome_9:22898857-22899409",91.9520771953577,-1.75935040888747,0.565016130362276,-3.11380563199039,0.00184691114121265,0.0444156624924003,397,95,230,13,27,192,105,13,117,261,105,38,93,125,41,152,208,33,12
"::chromosome_10:6100273-6100609",91.6261581771366,-3.50674633957145,1.04991589980441,-3.34002593943449,0.000837705650766496,0.0268848439822119,50,9,73,124,2,47,11,19,20,8,73,13,25,43,31,28,91,28,4
"::chromosome_3:20391418-20404518",106.078383465303,-1.29098751013139,0.390648031330903,-3.30473317818373,0.000950668582248685,0.0291485986788646,213,136,146,35,35,142,78,49,168,304,90,67,105,97,33,225,127,46,34
"::chromosome_4:13587858-13591246",33.6266882801147,1.59406042816737,0.403325327640406,3.95229438600641,7.74054318684061e-05,0.00524293772428121,60,248,27,0,71,44,115,8,68,47,38,143,48,56,8,40,41,5,2
"::chromosome_2:14770659-14771928",3.79182686391134,-3.95672847283813,1.20480505074494,-3.28412341099637,0.00102300115199202,0.0306569812107464,16,1,9,0,0,11,1,4,6,12,2,1,7,5,0,2,13,2,1
"::chromosome_14:55300600-55306549",369.516538895928,1.01732483985128,0.330615544111143,3.07706294507825,0.00209051151458322,0.0479344729240033,790,2387,196,22,393,850,1456,111,704,688,452,1006,641,647,104,611,551,40,39
"::chromosome_9:25556712-25557247",44.3701994300668,-5.49767617510324,0.998466240765323,-5.50612123940143,3.66825949849015e-08,1.33423948425475e-05,19,17,13,0,2,451,9,266,18,7,1,7,39,23,2,2,19,5,2
"::chromosome_7:23249513-23255954",32.9938336360314,-2.57245021348544,0.669006538861833,-3.84517947741123,0.000120464234217242,0.00727886496654671,44,13,76,5,4,158,36,10,43,107,29,16,31,48,39,55,45,8,1
"::chromosome_12:24362913-24368020",341.338428891216,1.08873164967606,0.322675154410082,3.37407958064353,0.00074062953024886,0.024843901964044,493,2170,243,16,441,807,1159,83,353,425,441,1425,750,515,133,570,518,29,36
"::chromosome_8:12160368-12185642",2552.69486861215,-1.28493006369646,0.326514390011902,-3.93529382778389,8.30949717414418e-05,0.00556144395446545,4162,3370,2798,509,502,5387,3075,1948,4749,7947,2868,3223,3849,2227,1088,5223,3826,999,565
"::chromosome_8:617645-617957",103.828422826103,-5.06751432634417,1.4130629917969,-3.58619138407988,0.000335542741973,0.0146797092962453,53,5,28,129,3,9,7,180,8,8,117,10,142,129,3,3,24,20,2
"::chromosome_12:34242009-34278033",131.002921834981,-1.56321431065721,0.397302723503026,-3.93456731651451,8.33467072421238e-05,0.00556144395446545,198,254,207,25,32,528,151,88,145,276,145,129,151,289,54,195,314,41,10
"::chromosome_6:16421082-16422011",36.5252122529331,-5.34376582699125,1.37173165665116,-3.89563498158022,9.79417978957161e-05,0.00626489776195012,22,9,29,18,1,0,3,0,75,56,248,0,87,114,2,10,29,13,3
"::chromosome_12:37006048-37015038",176.349910093175,1.52005480427742,0.419023370686838,3.62761342353253,0.000286053124010751,0.01329896102857,166,1655,48,5,253,249,563,94,207,406,174,548,214,266,58,272,409,22,19
"::chromosome_7:18570257-18631662",827.638381604339,-1.49677601781639,0.4674726665339,-3.20184713453797,0.0013654943960024,0.037249883890948,1007,976,1158,141,369,1767,1173,1307,1555,959,1040,1122,941,895,294,784,1160,461,97
"::chromosome_6:11019064-11024253",624.358847697725,-1.57936859596589,0.384389139752747,-4.10877528168927,3.97762880032197e-05,0.00320804409765098,991,818,876,90,241,718,451,808,1146,1358,741,678,1119,1166,268,780,872,274,120
"::chromosome_11:33107751-33108429",16.9944070111664,-5.75894748467519,1.66963146564998,-3.44923272180501,0.000562181965356142,0.02113132267197,0,1,1,0,1,24,8,151,0,0,1,0,3,42,0,1,8,0,0
"::chromosome_13:12541012-12545086",19.7624699389169,-2.79439480059755,0.642618268188831,-4.34845216659236,1.37101712446919e-05,0.00145675986738577,32,5,37,6,1,56,20,18,19,17,37,12,46,18,6,33,27,4,6
"::chromosome_12:31407604-31410210",34.3293495143785,-2.89736516594063,0.914257734448886,-3.16909013374348,0.00152916965369453,0.0400651088644541,37,15,82,21,1,66,9,0,39,166,14,14,26,16,7,26,41,21,3
"::chromosome_9:8076068-8079898",31.3156646854777,1.81378494503093,0.577592185584368,3.14025187718887,0.00168802632815409,0.0422576091595929,59,123,5,2,22,33,130,11,65,37,27,195,47,59,12,83,38,0,8
"::chromosome_11:7199868-7216841",102.089018571726,2.50421417528484,0.739859522791375,3.38471574419537,0.000712520001687188,0.0242074103137314,44,1678,26,9,171,42,236,12,137,33,133,284,279,48,19,340,103,13,3
"::chromosome_3:19386018-19393451",62.2577940024338,1.29427632127496,0.361574688589421,3.57955454881037,0.000344180400461226,0.0148823926073561,87,228,49,3,128,79,242,24,162,107,59,203,73,63,8,113,96,14,11
"::chromosome_4:2130979-2139538",3747.93358260111,-1.37727561322252,0.281611721525925,-4.89068993918184,1.00483142483828e-06,0.000202604597073371,6443,6066,4828,548,1127,6446,3275,4069,6244,7666,3948,4777,9100,8212,1519,7829,5947,1106,575
"::chromosome_4:21365743-21366670",7.07996628476243,2.81975804701011,0.856852563364274,3.29083224766097,0.000998914624904032,0.030185517576354,23,38,3,1,7,4,14,0,9,28,0,25,17,9,4,8,17,1,1
"::chromosome_7:1341449-1342732",378.11907877341,-2.49121568252902,0.643004924796349,-3.87433375151524,0.000106916802124756,0.00661102226471409,856,96,209,33,32,625,105,216,1735,803,174,141,218,310,143,1071,2533,206,35
"::chromosome_6:7098633-7114451",532.465180488714,-0.891627145828569,0.260813134866044,-3.41864356749716,0.000629341072672716,0.0227126009690251,1194,773,518,94,243,930,521,371,860,1189,637,779,1486,925,209,977,1082,179,65
"::chromosome_12:8676127-8677270",12.0742631068566,-5.25272173478889,1.61999412252775,-3.24243258771386,0.00118513982107699,0.03403149176622,86,1,56,1,1,1,1,0,107,8,5,0,1,2,5,0,0,8,1
"::chromosome_1:20965480-20979739",77.2185109238626,1.73050107019664,0.468700988879797,3.69212165379161,0.000222391035079155,0.0112407457785241,107,446,18,9,219,117,269,40,101,84,66,249,162,93,13,96,37,17,6
"::chromosome_10:26616652-26620566",44.8634102112203,-2.34657129288127,0.690709822037434,-3.39733303047498,0.000680460994813012,0.023637736804834,78,36,87,5,11,38,58,119,77,79,26,30,56,61,6,36,146,16,3
"::chromosome_1:2887237-2890200",21.9304074594368,-6.81819593951669,1.4197010135218,-4.80255763331679,1.56651709873542e-06,0.000287711803777644,2,6,0,5,0,61,1,148,13,10,23,0,2,20,2,4,10,3,0
"::chromosome_6:11774019-11778563",671.378332125173,-0.741596845354805,0.233564267835712,-3.17512970723946,0.00149769538258307,0.0396671987388302,1613,1520,794,97,308,1081,894,530,1469,1622,734,910,1412,1322,325,1160,1107,109,108
"::chromosome_10:19915798-19917271",39.938941236337,-3.99644718032542,0.846847778803389,-4.7192037109343,2.36769626993459e-06,0.000378627291442126,12,5,100,13,2,159,11,4,140,225,31,9,94,8,5,61,62,9,7
"::chromosome_11:27566527-27572067",17.3352111560802,-5.10319915243122,1.28122413955146,-3.98306509758534,6.80321105937237e-05,0.00481677729585334,1,3,2,0,4,87,5,144,1,0,1,2,6,3,0,1,12,0,0
"::chromosome_7:16477396-16477618",13.0999000728538,-4.3649271596052,1.399626215251,-3.11863775631154,0.00181689186347659,0.0441581451605529,1,6,19,11,2,12,3,47,13,4,10,0,6,1,0,0,8,1,0
"::chromosome_8:29025028-29025913",40.2069824083698,2.22724436414066,0.702082826444979,3.17233847667004,0.00151216650912442,0.0397318537454079,53,520,7,1,34,48,63,3,56,41,31,116,259,54,14,54,34,3,9
"::chromosome_8:23598425-23601033",13.8554838297086,-3.73346579956684,0.886683774537954,-4.21059447209614,2.54699585940031e-05,0.00235438769862403,19,7,5,0,1,37,6,56,24,29,22,8,5,13,8,18,25,4,0
"::chromosome_14:8695735-8704670",188.140383057314,1.14261851322505,0.318236240437168,3.59047263647725,0.000330078883221014,0.0146612727717275,302,839,92,12,147,233,629,45,513,205,209,578,507,446,67,323,370,28,38
"::chromosome_6:16041222-16044031",25.1533955688631,-2.16285374806146,0.64636713182986,-3.34616913755877,0.000819363993508732,0.0264333949210208,25,34,119,3,9,57,25,7,23,19,39,21,37,126,8,18,50,3,1
"::chromosome_13:3943617-3956356",68.8732439339993,-6.20304084378445,1.63046084506991,-3.80447090314423,0.000142107614262559,0.00818663429990827,0,8,17,0,7,231,5,603,5,5,4,6,4,51,0,1,2,7,0
"::chromosome_13:10246311-10254969",453.802230378073,-4.07462287075058,0.696524699885106,-5.84993306256433,4.91770879062481e-09,2.5682657375787e-06,339,92,2375,48,46,1052,153,85,163,1930,478,107,1144,328,162,1031,435,84,127
"::chromosome_5:9640738-9642949",45498.6709782431,-1.360972794918,0.420173894632947,-3.23907032850508,0.00119919999880912,0.0341707526542382,82447,41425,60971,9767,17210,59118,33052,32024,71945,67937,34238,38568,112449,97640,16269,57067,62153,25312,13110
"::chromosome_3:10920165-10920708",48.6162282487818,-2.39196753728408,0.561121243952706,-4.26283546214423,2.01849147903777e-05,0.00198111200720374,118,78,28,0,8,186,36,97,108,70,44,20,77,81,20,72,63,14,17
"::chromosome_2:19956288-19972534",120.012125689587,-1.55364499539236,0.507670452044397,-3.06034158406463,0.0022108468361204,0.0498313594289591,307,182,453,10,39,313,143,49,101,131,108,206,303,291,37,80,194,31,19
"::chromosome_14:11630944-11639914",55.6188764315938,-3.97156010579887,0.754291667552326,-5.26528434111777,1.39972544984115e-07,3.99460109146974e-05,92,8,46,26,5,238,14,31,34,25,156,15,51,155,16,68,104,3,15
"::chromosome_9:21989961-22015173",230.062080828191,0.915869381067936,0.28959824273341,3.16255158326717,0.00156393025661737,0.0406040228893912,465,1123,97,23,260,496,575,90,532,436,196,640,421,378,61,445,475,38,30
"::chromosome_10:20296891-20297397",10.1188677903106,-3.44675180601262,1.08511312192684,-3.1763986043153,0.00149115906707833,0.0396671987388302,22,3,19,2,0,23,0,0,47,16,4,4,2,27,3,15,6,5,6
"::chromosome_10:1800075-1828664",453.631560437639,1.10137904697984,0.349397171197488,3.152226571283,0.0016203049394998,0.0414003534817097,743,2705,250,29,817,865,977,147,704,1249,547,1309,663,584,140,1069,612,39,57
"::chromosome_6:10536699-10537849",173.325494906129,-6.94823772293275,1.49797494113231,-4.63842053170838,3.51081876382029e-06,0.000521005504550931,1,8,40,2,4,2020,32,1149,9,11,3,6,2,23,8,0,1,8,6
"::chromosome_10:18438650-18448184",62.592246152521,-1.96029047385864,0.583458976343073,-3.35977430006319,0.000780061712338815,0.0254308343829262,93,27,62,16,0,94,45,38,246,62,44,50,128,118,26,172,134,17,19
"::chromosome_12:27516212-27544704",266.545603449392,-2.26718275342983,0.359383908301499,-6.30852606658117,2.81705292233448e-10,3.07390186525321e-07,583,292,731,31,65,561,162,150,574,836,270,136,477,484,101,431,512,80,37
"::chromosome_13:37780713-37786242",17254.3675423306,-1.5153629741441,0.335729978317004,-4.51363617196335,6.37255009698699e-06,0.00080966304314458,27025,21345,22581,2789,6552,26853,17915,18159,30171,32151,20315,13499,22699,29331,7100,27528,31556,6666,4957
"::chromosome_5:20160746-20163020",68.8252678794697,-2.57118359488349,0.660202435585238,-3.89453818449527,9.83859932098734e-05,0.00627168444688368,143,17,69,6,14,42,11,35,73,142,25,6,113,172,19,107,165,72,32
"::chromosome_1:14492655-14501850",33.0372698855061,-3.85681233017925,1.17051273059403,-3.29497683311991,0.000984297941297997,0.0299169759424453,29,9,265,7,1,26,32,15,8,5,12,7,6,235,5,18,33,0,1
"::chromosome_14:13067329-13074535",268.844996528368,-1.69334265023893,0.544346055559844,-3.11078335728432,0.00186591778295357,0.044719347382156,732,297,792,57,102,260,153,76,416,787,207,191,329,466,44,432,432,140,48
"::chromosome_10:12206489-12210103",18.4993724069633,-2.96239276980589,0.933551541166718,-3.17325036612719,0.00150742471526848,0.0396671987388302,48,11,61,4,2,15,10,3,15,45,19,2,5,16,21,12,27,11,3
"::chromosome_4:5707198-5707927",16.1227167379137,-3.55818262947092,1.02562028406093,-3.46929822349295,0.000521819870775736,0.0201176488810491,3,3,33,4,0,15,6,9,48,42,31,6,3,10,9,4,12,5,12
