"","id","read_count_1065","read_count_1147","read_count_1412","read_count_1560","read_count_1567","read_count_1617","read_count_1722","read_count_2000","read_count_2007","read_count_2302","read_count_2360","read_count_2398","read_count_2404","read_count_2412","read_count_2512","read_count_2523","read_count_2563","read_count_2729"
"563","chromosome_13_581044",0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,4,0
"564","chromosome_13_581254",1,0,0,706,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"565","chromosome_13_581303",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","chromosome_13_581896",0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0
"567","chromosome_13_581911",21,14,16,20,61,6,1,39,13,16,41,14,15,17,24,32,54,19
"568","chromosome_13_581980",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"569","chromosome_13_582276",0,11,0,0,0,0,2,6,0,1,0,1,0,0,2,2,0,0
"570","chromosome_13_582714",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","chromosome_13_582724",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","chromosome_13_583218",0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,2,0,0
"573","chromosome_13_584870",0,6,79,0,0,113,0,0,328,188,0,319,2,0,0,0,0,0
"574","chromosome_13_585203",1,16,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"575","chromosome_13_585502",35,2147,127,8,475,51,756,117,30,158,38,1053,64,61,22,75,40,17
"576","chromosome_13_585642",0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"577","chromosome_13_585716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","chromosome_13_585866",212,5673,784,20,908,895,1280,569,1499,2791,225,2178,1820,149,102,360,432,156
"579","chromosome_13_585867",10,932,61,3,130,92,331,83,108,389,16,261,62,27,8,75,55,36
"580","chromosome_13_586573",11,3,0,0,0,1,12,0,1,0,0,2,3,0,0,0,6,0
"581","chromosome_13_586620",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","chromosome_13_586685",8,39,5,0,0,5,0,29,0,1,0,0,0,2,0,0,0,2
"583","chromosome_13_586687",8,39,5,0,0,5,0,30,0,1,0,0,0,3,0,0,0,2
"584","chromosome_13_586691",8,39,5,0,0,5,0,30,0,1,0,0,0,3,0,0,0,2
"585","chromosome_13_586695",8,39,5,0,0,5,0,30,0,1,0,0,0,3,0,0,0,2
"586","chromosome_13_586727",8,68,4,0,0,5,4,8,2,3,0,2,4,3,0,2,13,0
"587","chromosome_13_586737",1,4,0,0,0,0,3,4,1,0,0,1,1,4,0,1,0,0
"588","chromosome_13_586949",0,0,0,1,0,4,0,0,0,19,0,0,2,0,5,0,1,0
"589","chromosome_13_587654",0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0
"590","chromosome_13_588281",0,39,1,0,0,1,7,0,0,7,0,3,0,0,0,0,0,0
"591","chromosome_13_588314",0,59,1,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0
"592","chromosome_13_588322",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"593","chromosome_13_588705",0,34,2,0,0,2,1,2,1,0,0,0,2,2,0,0,0,0
"594","chromosome_13_589095",0,232,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"595","chromosome_13_589869",0,6,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0
"596","chromosome_13_589941",9,201,20,0,30,63,192,16,37,152,6,17,7,5,0,16,14,7
"597","chromosome_13_590295",0,0,3,0,7,3,11,8,0,0,0,0,0,0,0,0,1,0
"598","chromosome_13_590904",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"599","chromosome_13_591286",1,4,2,0,1,2,0,1,2,3,0,0,2,0,0,0,0,1
"600","chromosome_13_591664",16,8,27,0,11,20,17,14,5,14,0,8,7,2,0,8,15,1
"601","chromosome_13_592067",0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"602","chromosome_13_592697",0,6,0,0,0,0,2,2,0,0,0,4,0,1,0,0,0,0
"603","chromosome_13_592951",1,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"604","chromosome_13_593029",0,19,0,3,0,3,8,1,0,0,0,15,0,0,0,3,0,0
"605","chromosome_13_593326",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"606","chromosome_13_594112",0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"607","chromosome_13_594418",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","chromosome_13_595381",5,26,1,0,3,9,3,1,11,3,0,0,11,0,0,0,3,3
"609","chromosome_13_595676",2,437,6,0,55,10,57,8,12,26,3,29,12,2,0,2,2,0
"610","chromosome_13_596712",372,1784,630,5,147,840,1633,503,1693,1947,106,978,1572,172,66,395,159,252
"611","chromosome_13_596928",10,50,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"612","chromosome_13_597161",1,0,0,0,0,0,77,0,0,0,0,0,2,0,0,0,0,0
"613","chromosome_13_597760",0,12,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1
"614","chromosome_13_598053",0,0,4,40,0,0,0,1,1,66,5,0,0,2,3,2,1,0
"615","chromosome_13_598524",0,0,0,0,1,5,1,0,2,0,0,0,3,1,2,0,0,0
"616","chromosome_13_599150",0,6,4,0,2,16,6,0,78,0,3,4,0,0,0,0,1,0
"617","chromosome_14_600417",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"618","chromosome_14_601663",0,41,3,0,2,1,2,2,0,1,0,6,0,0,0,1,0,0
"619","chromosome_14_601680",18,103,11,0,1,5,23,8,4,4,1,58,12,4,0,4,0,2
"620","chromosome_14_602490",0,8,2,0,1,0,0,0,7,0,0,2,15,1,0,0,0,0
"621","chromosome_14_602620",0,43,0,0,2,0,0,2,1,0,0,1,4,0,0,0,3,0
"622","chromosome_14_602696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"623","chromosome_14_602701",8,853,43,0,142,80,312,81,18,333,4,320,77,22,3,10,17,3
"624","chromosome_14_603395",1,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0
"625","chromosome_14_603779",0,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0
"626","chromosome_14_603931",32,329,16,7,4,60,82,6,35,83,1,42,6,10,0,3,4,13
"627","chromosome_14_604073",0,2,0,0,4,1,2,0,0,2,0,1,5,0,0,0,0,0
"628","chromosome_14_604209",40,82,53,3,31,21,31,64,105,94,17,45,40,23,7,17,45,20
"629","chromosome_14_604614",2,1,2,3,0,0,0,0,6,7,0,0,3,0,1,13,3,0
"630","chromosome_14_604657",0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"631","chromosome_14_604838",3,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2
"632","chromosome_14_605326",0,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"633","chromosome_14_606851",0,44,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"634","chromosome_14_606924",0,0,0,0,1,2,0,0,0,0,0,12,0,0,0,0,6,0
"635","chromosome_14_607138",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"636","chromosome_14_607141",10,41,4,0,17,9,23,7,9,25,3,25,20,2,2,15,25,1
"637","chromosome_14_607471",9,0,16,5,54,79,164,17,55,212,23,26,34,3,3,6,23,5
"638","chromosome_14_607768",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","chromosome_14_607892",3,0,1,3,3198,2,4,2,8,5,2,206,2,0,0,2,1,2
"640","chromosome_14_608099",0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,1,0
"641","chromosome_14_608214",189,74,92,2,32,112,67,99,176,143,81,123,95,49,20,140,55,66
"642","chromosome_14_608396",7,41,1,3,1,17,22,0,32,28,0,23,3,2,0,1,1,3
"643","chromosome_14_608526",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","chromosome_14_608675",0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"645","chromosome_14_608853",0,44,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"646","chromosome_14_608909",0,0,0,0,7,0,29,0,0,24,0,0,0,0,0,0,0,0
"647","chromosome_14_609009",0,117,59,0,22,0,3,0,22,109,3,19,33,1,0,0,0,0
"648","chromosome_14_609230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","chromosome_14_609267",2,2,1,0,4,0,0,2,0,0,4,25,1,1,0,0,0,2
"650","chromosome_14_609360",0,14,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
"651","chromosome_14_610307",30,170,104,1,20,0,15,48,1132,58,152,0,46,38,17,84,4,0
"652","chromosome_14_610329",30,170,104,1,20,0,15,48,1132,58,152,0,46,38,17,84,4,0
"653","chromosome_14_610356",0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
"654","chromosome_14_611691",10,41,4,0,17,9,23,7,9,25,3,25,20,2,2,15,25,1
"655","chromosome_14_613187",0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,3,0,6
"656","chromosome_14_613191",0,3,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0
"657","chromosome_14_614359",0,20,0,0,0,0,0,1,0,1,1,2,4,0,0,3,3,0
"658","chromosome_14_614630",1,5,0,0,0,1,2,0,4,1,0,0,3,0,0,0,1,0
"659","chromosome_14_618506",0,2,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0
"660","chromosome_14_618508",0,3,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
"661","chromosome_14_618510",0,3,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
"662","chromosome_14_618572",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","chromosome_14_618682",0,2,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0
"664","chromosome_14_628541",8,430,1,0,0,0,0,0,46,0,0,0,2,0,6,12,0,0
"665","chromosome_14_629961",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"666","chromosome_14_630887",2,490,13,0,152,35,268,6,10,6,0,38,30,1,4,3,21,2
"667","chromosome_14_633239",0,35,0,0,1,0,2,0,0,4,0,2,4,0,0,0,0,0
"668","chromosome_14_638417",0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0
"669","chromosome_14_644631",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"670","chromosome_14_658674",4,55,9,0,28,3,12,9,2,9,0,8,6,1,0,3,7,0
"671","chromosome_14_664657",10,50,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"672","chromosome_14_665047",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"673","chromosome_14_668379",1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"674","chromosome_14_684373",5,4,0,0,0,0,1,0,0,1,1,2,5,4,2,0,1,0
"675","chromosome_14_684771",3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"676","chromosome_14_685109",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"677","chromosome_14_685690",7,20,2,0,2,0,1,0,0,3,0,1,1,0,0,1,2,1
"678","chromosome_14_688567",3,1999,42,0,383,144,670,60,29,29,14,347,10,7,2,35,17,4
"679","chromosome_14_688573",0,5,0,0,1,4,2,3,1,1,0,18,0,0,0,0,0,0
"680","chromosome_14_688881",8,657,27,3,89,31,279,33,27,96,18,71,0,16,8,7,17,7
"681","chromosome_14_688888",1,15,1,0,1,0,7,5,0,8,0,3,0,0,0,1,0,0
"682","chromosome_14_688889",2,29,2,0,0,0,5,7,2,0,0,6,7,1,1,0,0,0
"683","chromosome_14_688977",0,14,2,2,0,0,4,0,2,7,6,0,1,0,2,1,0,0
"684","chromosome_14_689100",2,11,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"685","chromosome_14_689375",6,769,31,1,131,26,104,24,10,76,3,211,63,8,0,31,7,7
"686","chromosome_14_689453",0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"687","chromosome_14_689525",94,4049,64,3,216,412,498,135,20,337,82,951,148,38,21,144,115,12
"688","chromosome_14_689529",94,4049,64,3,216,412,498,135,20,337,82,951,148,38,21,144,115,12
"689","chromosome_14_689879",0,32,1,0,0,1,3,5,4,5,2,3,2,0,0,0,2,0
"690","chromosome_14_690088",0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"691","chromosome_14_690248",40,1442,105,0,87,96,294,104,237,407,30,386,169,34,16,55,52,47
"692","chromosome_14_691405",0,691,15,3,93,21,302,17,3,13,7,179,4,5,2,4,4,3
"693","chromosome_14_691442",0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0
"694","chromosome_14_691570",0,1,0,0,0,1,0,36,0,3,0,0,0,1,0,0,1,0
"695","chromosome_14_691885",0,1,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,4
"696","chromosome_14_692344",0,45,2,0,4,0,14,1,1,3,0,5,0,0,0,1,1,3
"697","chromosome_14_692347",8,1425,38,4,93,46,449,71,16,97,12,138,162,17,2,42,10,7
"698","chromosome_14_692440",0,20,4,0,0,1,2,0,6,1,2,5,2,24,0,0,0,1
"699","chromosome_14_692979",0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"700","chromosome_14_693098",17,376,19,0,52,31,76,18,26,62,6,88,119,9,3,11,6,10
"701","chromosome_14_693199",0,7,4,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0
"702","chromosome_14_693234",0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"703","chromosome_14_693237",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","chromosome_14_693347",4,3,1,0,0,0,1,2,0,3,0,0,0,1,0,0,1,0
"705","chromosome_14_693397",0,39,5,0,0,0,71,3,0,2,1,2,2,5,0,2,7,0
"706","chromosome_14_693677",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"707","chromosome_14_693689",7,739,22,0,41,24,69,18,29,85,6,116,29,8,2,34,11,10
"708","chromosome_14_693729",2,104,0,0,0,5,12,0,9,20,0,16,4,1,0,2,1,0
"709","chromosome_14_693777",2,0,3,17,3,0,0,15,0,4,0,6,1,4,2,0,9,2
"710","chromosome_14_694731",22,2,36,252,9,1,1,21,2,29,7,4,141,40,101,51,56,160
"711","chromosome_14_696377",25,84,52,1,22,55,87,39,70,250,7,58,81,16,7,21,38,28
"712","chromosome_14_696999",0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"713","chromosome_14_697276",0,17,22,0,2,0,19,1,16,4,0,10,2,0,1,0,0,0
"714","chromosome_14_697285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","chromosome_14_698709",0,7,3,0,0,0,1,11,0,2,0,4,0,0,0,0,0,0
"716","chromosome_14_699184",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"717","chromosome_14_699684",0,8,0,0,0,0,0,1,1,0,0,0,7,3,0,0,0,0
"718","chromosome_14_700264",2,598,17,0,24,5,55,2,37,95,4,4,3,0,1,12,1,0
"719","chromosome_14_700408",5,10,11,0,1,0,7,12,0,13,0,0,45,3,0,0,0,16
"720","chromosome_14_701032",9,643,15,0,64,12,27,17,53,69,6,23,190,2,14,33,24,4
"721","chromosome_14_701036",109,1270,253,12,294,156,176,184,191,564,23,408,291,16,4,168,190,112
"722","chromosome_14_701135",0,0,4,0,2,26,2,0,0,1,2,0,0,0,0,16,0,0
"723","chromosome_14_701404",0,127,0,0,2,0,10,1,1,0,0,0,0,1,0,0,1,0
"724","chromosome_14_701613",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","chromosome_14_702184",6,933,10,1,15,6,39,6,2,7,0,89,22,4,1,1,27,1
"726","chromosome_14_702663",0,47,3,0,1,1,7,1,1,0,0,0,2,1,1,0,6,0
"727","chromosome_14_702722",0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0
"728","chromosome_14_702916",15,21,5,0,2,9,32,9,4,10,0,7,29,1,1,7,9,5
"729","chromosome_14_703584",2,3,3,4,1,0,0,1,2,3,2,1,2,0,5,6,5,1
"730","chromosome_14_703853",1,23,10,9,17,7,5,22,5,8,38,4,13,16,12,6,14,20
"731","chromosome_14_704225",1,13,0,0,7,0,3,9,0,0,1,22,0,6,1,0,0,0
"732","chromosome_14_704466",105,5019,317,25,687,417,963,408,337,875,107,1584,1394,156,28,326,221,110
"733","chromosome_14_704904",0,47,2,0,5,2,3,5,1,2,0,4,6,0,0,2,0,0
"734","chromosome_14_704963",0,9,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0
"735","chromosome_14_705882",0,6,10,1,5,6,1,1,1,0,0,1,36,0,0,4,11,1
"736","chromosome_14_705929",1,0,0,706,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"737","chromosome_14_706116",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","chromosome_14_706384",10,49,6,0,14,6,21,7,19,3,1,9,11,1,0,9,0,0
"739","chromosome_14_706426",2,35,2,0,1,1,6,2,1,5,0,0,4,2,0,1,5,0
"740","chromosome_14_706807",0,27,2,0,1,1,2,0,0,0,0,2,0,0,0,0,1,0
"741","chromosome_14_706968",4,4,1,0,1,0,6,0,0,5,0,1,4,0,0,3,0,2
"742","chromosome_14_706982",4,4,1,0,1,0,6,0,0,5,0,1,4,0,0,3,0,2
"743","chromosome_14_707163",3,92,2,0,5,6,47,3,12,5,0,1,12,7,2,8,8,4
"744","chromosome_14_707727",4,0,1,0,1,0,0,1,1,0,0,0,13,6,0,4,0,3
"745","chromosome_14_707909",67,44,31,25,39,211,96,60,30,43,0,49,37,7,6,57,54,59
"746","chromosome_14_708344",0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0
"747","chromosome_14_708506",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","chromosome_14_708651",0,0,0,5,1,0,1,2,13,0,0,0,0,0,0,2,0,0
"749","chromosome_14_708880",0,54,32,0,1,11,10,1,0,2,0,0,4,4,0,1,1,1
"750","chromosome_14_710335",0,4,0,0,20,2,1,0,0,0,0,1,5,2,1,0,5,1
"751","chromosome_14_710909",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","chromosome_14_711069",0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0
"753","chromosome_14_711082",6,305,0,6,19,8,30,28,10,0,1,9,41,0,0,0,2,0
"754","chromosome_14_711744",0,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"755","chromosome_14_711946",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0
"756","chromosome_14_711952",7,957,44,1,30,38,380,59,46,107,14,153,82,25,2,78,40,19
"757","chromosome_14_712439",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"758","chromosome_14_713387",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"759","chromosome_14_713405",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","chromosome_14_714232",11,11,20,0,3,2,9,14,3,7,0,1,3,14,0,0,1,0
"761","chromosome_14_714321",32,200,11,2,13,104,33,21,50,38,3,46,55,4,4,12,33,3
"762","chromosome_14_714897",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"763","chromosome_14_715728",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"764","chromosome_14_718678",0,54,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
"765","chromosome_14_719039",30,69,15,7,14,1,4,2,40,44,19,0,26,134,14,35,1,0
"766","chromosome_14_719432",15,51,4,0,4,9,9,4,44,19,0,12,14,3,0,4,15,4
"767","chromosome_14_720978",0,9,0,0,0,1,4,0,0,0,0,3,1,0,0,0,4,1
"768","chromosome_14_721253",0,23,0,0,0,3,5,0,0,4,1,9,1,3,0,9,0,0
"769","chromosome_14_722357",0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0
"770","chromosome_14_723950",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"771","chromosome_14_724868",1,4,4,0,1,4,38,1,0,3,0,3,3,4,0,0,0,0
"772","chromosome_14_724870",1,4,4,0,1,4,38,1,0,3,0,3,3,4,0,0,0,0
"773","chromosome_14_724872",1,4,4,0,1,4,38,1,0,3,0,3,3,4,0,0,0,0
"774","chromosome_14_725482",1,4,4,0,1,4,38,1,0,3,0,3,3,4,0,0,0,0
"775","chromosome_14_731249",2,36,0,0,7,2,6,0,0,4,1,7,5,0,0,1,0,0
"776","chromosome_14_733814",7,0,0,1,0,0,0,0,11,5,0,0,0,0,0,10,0,0
"777","chromosome_14_738800",0,4,0,0,0,1,9,0,1,0,3,0,0,1,0,1,1,0
"778","chromosome_14_746253",6,140,27,0,17,15,39,50,14,18,3,31,21,6,1,6,9,10
"779","chromosome_14_753398",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","chromosome_14_754208",2,26,2,0,1,4,21,2,2,2,0,6,3,2,0,1,1,0
"781","chromosome_14_754985",0,59,2,0,4,3,35,3,13,1,0,13,48,1,0,3,52,0
"782","chromosome_14_761664",1,252,0,0,3,0,38,4,0,1,3,14,2,2,0,4,1,0
"783","chromosome_14_765490",0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0
"784","chromosome_14_774142",0,47,2,0,5,2,3,5,1,2,0,4,6,0,0,2,0,0
"785","chromosome_14_778004",0,0,2,0,0,0,0,0,0,3,0,1,0,0,7,0,1,6
"786","chromosome_14_782233",0,10,0,0,0,9,11,2,2,6,0,2,0,0,0,1,1,0
"787","chromosome_14_784413",0,2667,15,1,0,2,3,1,311,640,0,4,3,2,1,2,0,1
"788","chromosome_14_785321",1,91,5,0,8,12,23,0,3,4,0,6,34,0,0,3,1,6
"789","chromosome_14_788250",3,14,14,0,5,32,61,0,213,25,17,19,0,7,0,13,9,1
"790","chromosome_14_794899",0,1,4,0,15,0,2,2,4,5,4,19,3,2,0,0,10,5
"791","chromosome_14_795702",0,2,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0
"792","chromosome_14_796572",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","chromosome_14_796822",0,40,1,0,8,6,15,0,30,6,0,13,3,2,0,5,5,0
"794","chromosome_14_796826",18,103,11,0,1,5,23,8,4,4,1,58,12,4,0,4,0,2
"795","chromosome_14_797159",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796","chromosome_14_797176",8,22,21,3,22,6,26,3,4,16,0,23,4,2,0,1,5,2
"797","chromosome_14_797551",0,9,2,0,0,3,0,0,0,2,0,2,4,0,0,2,0,0
"798","chromosome_14_798517",0,11,0,0,0,0,4,1,0,0,0,4,3,0,0,0,0,0
"799","chromosome_14_798567",1,20,2,0,0,1,4,0,1,1,0,0,2,2,0,1,0,3
"800","chromosome_14_798883",0,5,0,0,1,0,10,2,0,0,0,4,4,0,0,0,0,0
"801","chromosome_14_798907",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"802","chromosome_14_799274",0,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
"803","chromosome_14_799347",1,3,0,0,0,0,5,0,0,0,0,3,5,2,0,0,2,0
"804","chromosome_14_799399",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","chromosome_14_800035",0,2,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0
"806","chromosome_14_800166",1,409,20,2,79,58,210,34,20,18,8,203,32,6,3,19,7,9
"807","chromosome_14_800169",1,99,38,2,18,39,26,15,23,73,0,56,27,4,2,7,2,0
"808","chromosome_14_800171",0,81,12,0,5,36,19,13,11,38,7,42,10,0,2,17,14,7
"809","chromosome_14_800920",0,6,10,1,5,6,1,1,1,0,0,1,36,0,0,4,11,1
"810","chromosome_14_801801",0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
"811","chromosome_14_802012",1,7,0,0,0,0,0,1,1,5,0,2,0,0,0,1,0,0
"812","chromosome_14_802479",10,9,33,5,3,0,1,2,41,9,58,0,11,33,1,22,2,0
"813","chromosome_14_804644",25,84,52,1,22,55,87,39,70,250,7,58,81,16,7,21,38,28
"814","chromosome_14_805314",1,9,0,0,4,0,4,2,11,5,0,4,5,0,0,0,4,0
"815","chromosome_14_805662",0,9,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0
"816","chromosome_14_805900",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"817","chromosome_14_806013",0,0,0,0,0,0,0,0,9,7,0,1,1,0,0,0,0,0
"818","chromosome_14_806150",9,19,2,0,1,1,7,4,0,4,0,3,14,0,1,2,0,0
"819","chromosome_14_806408",4,28,0,0,1,1,3,0,6,7,1,4,2,2,0,5,0,1
"820","chromosome_14_806429",0,4,0,0,20,2,1,0,0,0,0,1,5,2,1,0,5,1
"821","chromosome_14_807420",56,240,27,8,27,170,47,30,61,56,3,63,155,13,15,30,96,4
"822","chromosome_14_807472",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"823","chromosome_14_807823",29,936,23,1,0,0,222,40,54,40,3,103,285,17,5,50,30,8
"824","chromosome_14_808410",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","chromosome_14_808872",0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0
"826","chromosome_14_809064",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"827","chromosome_14_809169",2709,69458,9681,431,9155,8536,13273,7166,8897,20308,1146,17967,14852,1542,566,6741,5462,2847
"828","chromosome_14_809177",2709,69458,9681,431,9155,8536,13273,7166,8897,20308,1146,17967,14852,1542,566,6741,5462,2847
"829","chromosome_14_809539",0,127,0,0,2,0,10,1,1,0,0,0,0,1,0,0,1,0
"830","chromosome_14_809663",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"831","chromosome_14_809675",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"832","chromosome_14_810894",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"833","chromosome_14_811561",0,25,3,0,1,9,10,5,0,2,0,9,0,0,1,1,3,0
"834","chromosome_14_811723",4,67,0,0,7,9,14,2,2,11,0,62,10,6,0,1,8,3
"835","chromosome_14_811920",2,13,0,0,0,1,0,3,0,0,0,1,0,0,0,2,1,0
"836","chromosome_14_812030",0,0,21,0,0,0,0,2,0,1,0,0,6,0,0,0,1,0
"837","chromosome_14_812535",80,4478,271,24,611,356,833,371,275,785,91,1447,1330,140,28,293,189,92
"838","chromosome_14_812725",28,2668,12,4,238,59,1220,353,157,544,74,58,178,10,3,75,11,73
"839","chromosome_14_812760",0,130,1,0,12,2,8,3,6,16,1,16,10,1,0,6,1,0
"840","chromosome_1_10215",4,109,3,0,1,10,16,6,6,12,2,18,8,0,0,1,3,0
"841","chromosome_1_10413",0,16,0,0,2,2,3,2,0,1,0,1,0,0,0,1,0,6
"842","chromosome_1_10708",20,748,70,0,1,1,0,13,0,117,0,1,0,0,1,0,7,3
"843","chromosome_1_10947",15,104,62,0,28,21,28,0,10,0,0,63,0,1,2,0,0,1
