Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9260302,19/12/20 12:32:15,3.860,Devices!A2:F2,7,23.427,74307,0,359853.1249,28.0,85.0,#N/A
9260314,19/12/20 12:32:16,3.877,Devices!A2:F2,7,23.427,74303,0,359843.2188,28.0,85.0,#N/A
9260323,19/12/20 12:32:17,3.894,Devices!A2:F2,7,23.423,74299,0,359843.3345,28.0,85.0,#N/A
9260326,19/12/20 12:32:18,3.910,Devices!A2:F2,7,23.421,74292,0,359835.5394,28.0,85.0,#N/A
9260335,19/12/20 12:32:19,3.927,Devices!A2:F2,7,23.424,74294,0,359838.6704,28.0,85.0,#N/A
9260343,19/12/20 12:32:20,3.944,Devices!A2:F2,7,23.424,74300,0,359831.1964,28.0,85.0,#N/A
9260354,19/12/20 12:32:21,3.961,Devices!A2:F2,7,23.431,74292,0,359830.508,28.0,85.0,#N/A
9260358,19/12/20 12:32:22,3.977,Devices!A2:F2,7,23.426,74290,0,359821.0844,28.0,85.0,#N/A
9260365,19/12/20 12:32:23,3.994,Devices!A2:F2,7,23.424,74293,0,359825.6455,28.0,85.0,#N/A
9260373,19/12/20 12:32:24,4.010,Devices!A2:F2,7,23.423,74290,0,359836.6052,28.0,85.0,#N/A
9260387,19/12/20 12:32:25,4.027,Devices!A2:F2,7,23.42,74290,0,359816.7024,28.0,85.0,#N/A
9260389,19/12/20 12:32:26,4.043,Devices!A2:F2,7,23.427,74294,0,359812.3717,28.0,85.0,#N/A
9260398,19/12/20 12:32:27,4.060,Devices!A2:F2,7,23.429,74282,0,359821.9376,28.0,85.0,#N/A
9260406,19/12/20 12:32:28,4.077,Devices!A2:F2,7,23.418,74287,0,359833.3567,28.0,85.0,#N/A
9260419,19/12/20 12:32:29,4.094,Devices!A2:F2,7,23.428,74292,0,359833.0979,28.0,85.0,#N/A
9260427,19/12/20 12:32:30,4.111,Devices!A2:F2,7,23.423,74293,0,359833.2043,28.0,85.0,#N/A
9260431,19/12/20 12:32:31,4.127,Devices!A2:F2,7,23.42,74287,0,359809.795,28.0,85.0,#N/A
9260439,19/12/20 12:32:32,4.143,Devices!A2:F2,7,23.426,74283,0,359824.2905,28.0,85.0,#N/A
9260448,19/12/20 12:32:33,4.160,Devices!A2:F2,7,23.425,74289,0,359819.1079,28.0,85.0,#N/A
9260458,19/12/20 12:32:34,4.177,Devices!A2:F2,7,23.429,74283,0,359799.6741,28.0,85.0,#N/A
9260462,19/12/20 12:32:35,4.193,Devices!A2:F2,7,23.423,74277,0,359793.1877,28.0,85.0,#N/A
9260472,19/12/20 12:32:36,4.210,Devices!A2:F2,7,23.432,74280,0,359802.548,28.0,85.0,#N/A
9260478,19/12/20 12:32:37,4.227,Devices!A2:F2,7,23.427,74286,0,359810.3873,28.0,85.0,#N/A
9260489,19/12/20 12:32:38,4.244,Devices!A2:F2,7,23.427,74273,0,359803.4467,28.0,85.0,#N/A
9260494,19/12/20 12:32:39,4.260,Devices!A2:F2,7,23.426,74276,0,359789.5439,28.0,85.0,#N/A
9260502,19/12/20 12:32:40,4.277,Devices!A2:F2,7,23.426,74278,0,359786.6457,28.0,85.0,#N/A
9260510,19/12/20 12:32:41,4.294,Devices!A2:F2,7,23.422,74272,0,359793.2021,28.0,85.0,#N/A
9260523,19/12/20 12:32:42,4.310,Devices!A2:F2,7,23.428,74278,0,359788.8134,28.0,85.0,#N/A
9260531,19/12/20 12:32:43,4.327,Devices!A2:F2,7,23.425,74272,0,359798.1056,28.0,85.0,#N/A
9260536,19/12/20 12:32:44,4.343,Devices!A2:F2,7,23.427,74273,0,359793.9703,28.0,85.0,#N/A
9260545,19/12/20 12:32:45,4.360,Devices!A2:F2,7,23.425,74274,0,359790.0937,28.0,85.0,#N/A
9260555,19/12/20 12:32:46,4.377,Devices!A2:F2,7,23.426,74270,0,359782.6198,28.0,85.0,#N/A
9260564,19/12/20 12:32:47,4.394,Devices!A2:F2,7,23.425,74270,0,359785.3502,28.0,85.0,#N/A
9260568,19/12/20 12:32:48,4.410,Devices!A2:F2,7,23.42,74268,0,359776.563,28.0,85.0,#N/A
9260576,19/12/20 12:32:49,4.427,Devices!A2:F2,7,23.428,74268,0,359771.9839,28.0,85.0,#N/A
9260586,19/12/20 12:32:50,4.444,Devices!A2:F2,7,23.425,74266,0,359776.9741,28.0,85.0,#N/A
9260596,19/12/20 12:32:51,4.460,Devices!A2:F2,7,23.427,74265,0,359783.6616,28.0,85.0,#N/A
9260603,19/12/20 12:32:52,4.477,Devices!A2:F2,7,23.43,74265,0,359775.6582,28.0,85.0,#N/A
9260606,19/12/20 12:32:53,4.493,Devices!A2:F2,7,23.422,74272,0,359771.2269,28.0,85.0,#N/A
9260618,19/12/20 12:32:54,4.510,Devices!A2:F2,7,23.427,74270,0,359768.5892,28.0,85.0,#N/A
9260626,19/12/20 12:32:55,4.527,Devices!A2:F2,7,23.425,74264,0,359770.815,28.0,85.0,#N/A
9260636,19/12/20 12:32:56,4.544,Devices!A2:F2,7,23.43,74261,0,359768.5882,28.0,85.0,#N/A
9260642,19/12/20 12:32:57,4.560,Devices!A2:F2,7,23.425,74267,0,359771.2787,28.0,85.0,#N/A
9260650,19/12/20 12:32:58,4.577,Devices!A2:F2,7,23.43,74264,0,359767.9756,28.0,85.0,#N/A
9260658,19/12/20 12:32:59,4.594,Devices!A2:F2,7,23.423,74261,0,359766.2966,28.0,85.0,#N/A
9260668,19/12/20 12:33:00,4.611,Devices!A2:F2,7,23.431,74258,0,359756.7204,28.0,85.0,#N/A
9260675,19/12/20 12:33:01,4.627,Devices!A2:F2,7,23.429,74256,0,359752.2825,28.0,85.0,#N/A
9260681,19/12/20 12:33:02,4.643,Devices!A2:F2,7,23.426,74262,0,359768.7533,28.0,85.0,#N/A
9260688,19/12/20 12:33:03,4.660,Devices!A2:F2,7,23.423,74259,0,359753.9642,28.0,85.0,#N/A
9260700,19/12/20 12:33:04,4.677,Devices!A2:F2,7,23.426,74251,0,359748.3008,28.0,85.0,#N/A
9260705,19/12/20 12:33:05,4.693,Devices!A2:F2,7,23.425,74249,0,359749.3368,28.0,85.0,#N/A
9260713,19/12/20 12:33:06,4.710,Devices!A2:F2,7,23.426,74244,0,359747.5267,28.0,85.0,#N/A
9260721,19/12/20 12:33:07,4.727,Devices!A2:F2,7,23.425,74253,0,359741.6756,28.0,85.0,#N/A
9260730,19/12/20 12:33:08,4.744,Devices!A2:F2,7,23.426,74253,0,359734.2516,28.0,85.0,#N/A
9260739,19/12/20 12:33:09,4.760,Devices!A2:F2,7,23.427,74247,0,359746.8561,28.0,85.0,#N/A
9260744,19/12/20 12:33:10,4.776,Devices!A2:F2,7,23.431,74247,0,359733.5465,28.0,85.0,#N/A
9260749,19/12/20 12:33:11,4.793,Devices!A2:F2,7,23.422,74250,0,359738.47,28.0,85.0,#N/A
9260759,19/12/20 12:33:12,4.810,Devices!A2:F2,7,23.43,74253,0,359744.9818,28.0,85.0,#N/A
9260767,19/12/20 12:33:13,4.827,Devices!A2:F2,7,23.429,74246,0,359750.0722,28.0,85.0,#N/A
9260773,19/12/20 12:33:14,4.843,Devices!A2:F2,7,23.425,74242,0,359727.971,28.0,85.0,#N/A
9260780,19/12/20 12:33:15,4.860,Devices!A2:F2,7,23.425,74254,0,359731.7189,28.0,85.0,#N/A
9260787,19/12/20 12:33:16,4.877,Devices!A2:F2,7,23.429,74245,0,359744.0403,28.0,85.0,#N/A
9260799,19/12/20 12:33:17,4.894,Devices!A2:F2,7,23.423,74250,0,359728.6929,28.0,85.0,#N/A
9260808,19/12/20 12:33:18,4.910,Devices!A2:F2,7,23.425,74249,0,359729.6351,28.0,85.0,#N/A
9260813,19/12/20 12:33:19,4.927,Devices!A2:F2,7,23.425,74242,0,359723.6263,28.0,85.0,#N/A
9260821,19/12/20 12:33:20,4.943,Devices!A2:F2,7,23.428,74244,0,359723.6207,28.0,85.0,#N/A
9260831,19/12/20 12:33:21,4.960,Devices!A2:F2,7,23.422,74244,0,359724.8923,28.0,85.0,#N/A
9260842,19/12/20 12:33:22,4.977,Devices!A2:F2,7,23.425,74243,0,359729.7111,28.0,85.0,#N/A
9260845,19/12/20 12:33:23,4.993,Devices!A2:F2,7,23.425,74235,0,359707.9381,28.0,85.0,#N/A
9260853,19/12/20 12:33:24,5.010,Devices!A2:F2,7,23.423,74241,0,359715.5973,28.0,85.0,#N/A
9260863,19/12/20 12:33:25,5.027,Devices!A2:F2,7,23.428,74237,0,359709.5077,28.0,85.0,#N/A
9260875,19/12/20 12:33:26,5.044,Devices!A2:F2,7,23.423,74234,0,359705.5271,28.0,85.0,#N/A
9260880,19/12/20 12:33:27,5.061,Devices!A2:F2,7,23.424,74237,0,359706.747,28.0,85.0,#N/A
9260885,19/12/20 12:33:28,5.077,Devices!A2:F2,7,23.425,74231,0,359699.3828,28.0,85.0,#N/A
9260893,19/12/20 12:33:29,5.093,Devices!A2:F2,7,23.427,74235,0,359705.034,28.0,85.0,#N/A
9260903,19/12/20 12:33:30,5.110,Devices!A2:F2,7,23.427,74237,0,359693.0234,28.0,85.0,#N/A
9260911,19/12/20 12:33:31,5.127,Devices!A2:F2,7,23.428,74234,0,359696.3649,28.0,85.0,#N/A
9260917,19/12/20 12:33:32,5.143,Devices!A2:F2,7,23.432,74226,0,359686.2518,28.0,85.0,#N/A
9260925,19/12/20 12:33:33,5.160,Devices!A2:F2,7,23.425,74231,0,359710.7021,28.0,85.0,#N/A
9260934,19/12/20 12:33:34,5.177,Devices!A2:F2,7,23.427,74237,0,359693.4944,28.0,85.0,#N/A
9260941,19/12/20 12:33:35,5.194,Devices!A2:F2,7,23.425,74235,0,359703.7409,28.0,85.0,#N/A
9260951,19/12/20 12:33:36,5.211,Devices!A2:F2,7,23.426,74230,0,359685.8294,28.0,85.0,#N/A
9260961,19/12/20 12:33:37,5.227,Devices!A2:F2,7,23.423,74232,0,359683.8381,28.0,85.0,#N/A
9260968,19/12/20 12:33:38,5.243,Devices!A2:F2,7,23.424,74227,0,359679.9823,28.0,85.0,#N/A
9260976,19/12/20 12:33:39,5.260,Devices!A2:F2,7,23.426,74232,0,359695.3974,28.0,85.0,#N/A
9260987,19/12/20 12:33:40,5.277,Devices!A2:F2,7,23.426,74226,0,359690.4516,28.0,85.0,#N/A
9260996,19/12/20 12:33:41,5.294,Devices!A2:F2,7,23.425,74228,0,359682.2366,28.0,85.0,#N/A
9261002,19/12/20 12:33:42,5.310,Devices!A2:F2,7,23.428,74218,0,359683.6445,28.0,85.0,#N/A
9261009,19/12/20 12:33:43,5.327,Devices!A2:F2,7,23.423,74220,0,359683.0423,28.0,85.0,#N/A
9261018,19/12/20 12:33:44,5.344,Devices!A2:F2,7,23.429,74221,0,359676.1582,28.0,85.0,#N/A
9261026,19/12/20 12:33:45,5.360,Devices!A2:F2,7,23.427,74218,0,359692.9042,28.0,85.0,#N/A
9261031,19/12/20 12:33:46,5.376,Devices!A2:F2,7,23.429,74219,0,359669.2442,28.0,85.0,#N/A
9261040,19/12/20 12:33:47,5.393,Devices!A2:F2,7,23.427,74221,0,359664.295,28.0,85.0,#N/A
9261050,19/12/20 12:33:48,5.410,Devices!A2:F2,7,23.427,74223,0,359672.5241,28.0,85.0,#N/A
9261059,19/12/20 12:33:49,5.427,Devices!A2:F2,7,23.428,74223,0,359681.7059,28.0,85.0,#N/A
9261068,19/12/20 12:33:50,5.444,Devices!A2:F2,7,23.424,74216,0,359667.3711,28.0,85.0,#N/A
9261074,19/12/20 12:33:51,5.460,Devices!A2:F2,7,23.424,74216,0,359665.128,28.0,85.0,#N/A
9261082,19/12/20 12:33:52,5.477,Devices!A2:F2,7,23.424,74220,0,359667.5554,28.0,85.0,#N/A
9261091,19/12/20 12:33:53,5.494,Devices!A2:F2,7,23.429,74218,0,359665.303,28.0,85.0,#N/A
9261100,19/12/20 12:33:54,5.511,Devices!A2:F2,7,23.433,74221,0,359656.845,28.0,85.0,#N/A
9261106,19/12/20 12:33:55,5.527,Devices!A2:F2,7,23.429,74207,0,359663.7847,28.0,85.0,#N/A
9261114,19/12/20 12:33:56,5.543,Devices!A2:F2,7,23.433,74209,0,359660.3604,28.0,85.0,#N/A
9261122,19/12/20 12:33:57,5.560,Devices!A2:F2,7,23.423,74214,0,359653.8226,28.0,85.0,#N/A
9261131,19/12/20 12:33:58,5.577,Devices!A2:F2,7,23.428,74207,0,359663.8848,28.0,85.0,#N/A
9261140,19/12/20 12:33:59,5.594,Devices!A2:F2,7,23.425,74215,0,359644.4036,28.0,85.0,#N/A
9261146,19/12/20 12:34:00,5.610,Devices!A2:F2,7,23.426,74205,0,359655.8283,28.0,85.0,#N/A
9261155,19/12/20 12:34:01,5.627,Devices!A2:F2,7,23.428,74215,0,359652.1641,28.0,85.0,#N/A
9261163,19/12/20 12:34:02,5.644,Devices!A2:F2,7,23.432,74206,0,359646.2943,28.0,85.0,#N/A
9261172,19/12/20 12:34:03,5.661,Devices!A2:F2,7,23.428,74207,0,359653.7014,28.0,85.0,#N/A
9261178,19/12/20 12:34:04,5.677,Devices!A2:F2,7,23.427,74207,0,359647.9072,28.0,85.0,#N/A
9261188,19/12/20 12:34:05,5.693,Devices!A2:F2,7,23.427,74210,0,359639.9476,28.0,85.0,#N/A
9261194,19/12/20 12:34:06,5.710,Devices!A2:F2,7,23.429,74204,0,359633.8943,28.0,85.0,#N/A
9261204,19/12/20 12:34:07,5.727,Devices!A2:F2,7,23.427,74212,0,359646.7864,28.0,85.0,#N/A
9261211,19/12/20 12:34:08,5.744,Devices!A2:F2,7,23.425,74203,0,359637.3573,28.0,85.0,#N/A
9261215,19/12/20 12:34:09,5.760,Devices!A2:F2,7,23.424,74201,0,359638.9243,28.0,85.0,#N/A
9261224,19/12/20 12:34:10,5.777,Devices!A2:F2,7,23.425,74209,0,359631.611,28.0,85.0,#N/A
9261233,19/12/20 12:34:11,5.794,Devices!A2:F2,7,23.428,74202,0,359632.6908,28.0,85.0,#N/A
9261244,19/12/20 12:34:12,5.811,Devices!A2:F2,7,23.425,74205,0,359634.9401,28.0,85.0,#N/A
9261249,19/12/20 12:34:13,5.827,Devices!A2:F2,7,23.428,74199,0,359627.9298,28.0,85.0,#N/A
9261257,19/12/20 12:34:14,5.843,Devices!A2:F2,7,23.426,74195,0,359633.7759,28.0,85.0,#N/A
9261267,19/12/20 12:34:15,5.860,Devices!A2:F2,7,23.429,74196,0,359627.3019,28.0,85.0,#N/A
9261276,19/12/20 12:34:16,5.877,Devices!A2:F2,7,23.431,74196,0,359627.3344,28.0,85.0,#N/A
9261278,19/12/20 12:34:17,5.893,Devices!A2:F2,7,23.429,74199,0,359617.2347,28.0,85.0,#N/A
9261289,19/12/20 12:34:18,5.910,Devices!A2:F2,7,23.425,74201,0,359610.4481,28.0,85.0,#N/A
9261298,19/12/20 12:34:19,5.933,Devices!A2:F2,7,23.425,74207,0,359644.058,28.0,85.0,#N/A
9261307,19/12/20 12:34:20,5.944,Devices!A2:F2,7,23.424,74187,0,359594.8393,28.0,85.0,#N/A
9261313,19/12/20 12:34:21,5.960,Devices!A2:F2,7,23.425,74191,0,359608.0177,28.0,85.0,#N/A
9261320,19/12/20 12:34:22,5.977,Devices!A2:F2,7,23.431,74192,0,359604.597,28.0,85.0,#N/A
9261330,19/12/20 12:34:23,5.994,Devices!A2:F2,7,23.429,74193,0,359608.9856,28.0,85.0,#N/A
9261338,19/12/20 12:34:24,6.010,Devices!A2:F2,7,23.427,74190,0,359605.9405,28.0,85.0,#N/A
9261348,19/12/20 12:34:25,6.027,Devices!A2:F2,7,23.426,74193,0,359619.312,28.0,85.0,#N/A
9261349,19/12/20 12:34:26,6.043,Devices!A2:F2,7,23.424,74190,0,359613.7455,28.0,85.0,#N/A
9261359,19/12/20 12:34:27,6.063,Devices!A2:F2,7,23.427,74201,0,359611.3341,28.0,85.0,#N/A
9261366,19/12/20 12:34:28,6.090,Devices!A2:F2,7,23.426,74204,0,359667.8594,28.0,85.0,#N/A
9261373,19/12/20 12:34:29,6.094,Devices!A2:F2,7,23.428,74173,0,359549.9769,28.0,85.0,#N/A
9261384,19/12/20 12:34:30,6.117,Devices!A2:F2,7,23.429,74189,0,359603.453,28.0,85.0,#N/A
9261389,19/12/20 12:34:31,6.127,Devices!A2:F2,7,23.427,74175,0,359575.6379,28.0,85.0,#N/A
9261399,19/12/20 12:34:32,6.143,Devices!A2:F2,7,23.431,74174,0,359590.3064,28.0,85.0,#N/A
9261405,19/12/20 12:34:33,6.160,Devices!A2:F2,7,23.428,74183,0,359591.3721,28.0,85.0,#N/A
9261418,19/12/20 12:34:34,6.177,Devices!A2:F2,7,23.426,74187,0,359598.9804,28.0,85.0,#N/A
9261426,19/12/20 12:34:35,6.194,Devices!A2:F2,7,23.43,74182,0,359588.8196,28.0,85.0,#N/A
9261430,19/12/20 12:34:36,6.211,Devices!A2:F2,7,23.428,74179,0,359594.3832,28.0,85.0,#N/A
9261438,19/12/20 12:34:37,6.227,Devices!A2:F2,7,23.424,74176,0,359584.2411,28.0,85.0,#N/A
9261450,19/12/20 12:34:38,6.258,Devices!A2:F2,7,23.429,74201,0,359643.0715,28.0,85.0,#N/A
9261458,19/12/20 12:34:39,6.260,Devices!A2:F2,7,23.426,74167,0,359520.9355,28.0,85.0,#N/A
9261462,19/12/20 12:34:40,6.277,Devices!A2:F2,7,23.427,74173,0,359551.6475,28.0,85.0,#N/A
9261472,19/12/20 12:34:41,6.294,Devices!A2:F2,7,23.425,74178,0,359566.2481,28.0,85.0,#N/A
9261481,19/12/20 12:34:42,6.310,Devices!A2:F2,7,23.423,74176,0,359578.9046,28.0,85.0,#N/A
9261488,19/12/20 12:34:43,6.333,Devices!A2:F2,7,23.427,74189,0,359599.8195,28.0,85.0,#N/A
9261498,19/12/20 12:34:44,6.344,Devices!A2:F2,7,23.425,74172,0,359540.9107,28.0,85.0,#N/A
9261503,19/12/20 12:34:45,6.360,Devices!A2:F2,7,23.427,74178,0,359567.16,28.0,85.0,#N/A
9261511,19/12/20 12:34:46,6.377,Devices!A2:F2,7,23.429,74172,0,359562.3351,28.0,85.0,#N/A
9261518,19/12/20 12:34:47,6.394,Devices!A2:F2,7,23.427,74175,0,359568.5862,28.0,85.0,#N/A
9261526,19/12/20 12:34:48,6.410,Devices!A2:F2,7,23.426,74171,0,359565.1092,28.0,85.0,#N/A
9261534,19/12/20 12:34:49,6.427,Devices!A2:F2,7,23.428,74179,0,359563.9238,28.0,85.0,#N/A
9261545,19/12/20 12:34:50,6.444,Devices!A2:F2,7,23.43,74173,0,359567.4039,28.0,85.0,#N/A
9261551,19/12/20 12:34:51,6.460,Devices!A2:F2,7,23.425,74167,0,359572.6151,28.0,85.0,#N/A
9261563,19/12/20 12:34:52,6.477,Devices!A2:F2,7,23.425,74172,0,359574.0465,28.0,85.0,#N/A
9261565,19/12/20 12:34:53,6.493,Devices!A2:F2,7,23.429,74172,0,359560.7376,28.0,85.0,#N/A
9261574,19/12/20 12:34:54,6.510,Devices!A2:F2,7,23.424,74174,0,359574.6517,28.0,85.0,#N/A
9261583,19/12/20 12:34:55,6.527,Devices!A2:F2,7,23.426,74165,0,359560.6151,28.0,85.0,#N/A
9261592,19/12/20 12:34:56,6.544,Devices!A2:F2,7,23.426,74165,0,359562.1348,28.0,85.0,#N/A
9261597,19/12/20 12:34:57,6.560,Devices!A2:F2,7,23.43,74164,0,359563.7731,28.0,85.0,#N/A
9261606,19/12/20 12:34:58,6.577,Devices!A2:F2,7,23.428,74172,0,359562.3827,28.0,85.0,#N/A
9261615,19/12/20 12:34:59,6.594,Devices!A2:F2,7,23.429,74174,0,359563.7633,28.0,85.0,#N/A
9261622,19/12/20 12:35:00,6.610,Devices!A2:F2,7,23.428,74163,0,359552.9337,28.0,85.0,#N/A
9261633,19/12/20 12:35:01,6.627,Devices!A2:F2,7,23.428,74166,0,359562.1684,28.0,85.0,#N/A
9261637,19/12/20 12:35:02,6.643,Devices!A2:F2,7,23.422,74161,0,359547.7028,28.0,85.0,#N/A
9261649,19/12/20 12:35:03,6.660,Devices!A2:F2,7,23.429,74156,0,359548.6905,28.0,85.0,#N/A
9261659,19/12/20 12:35:04,6.677,Devices!A2:F2,7,23.426,74163,0,359559.0366,28.0,85.0,#N/A
9261662,19/12/20 12:35:05,6.694,Devices!A2:F2,7,23.429,74159,0,359544.9591,28.0,85.0,#N/A
9261671,19/12/20 12:35:06,6.710,Devices!A2:F2,7,23.429,74159,0,359542.4871,28.0,85.0,#N/A
9261679,19/12/20 12:35:07,6.727,Devices!A2:F2,7,23.427,74162,0,359550.3217,28.0,85.0,#N/A
9261685,19/12/20 12:35:08,6.743,Devices!A2:F2,7,23.432,74156,0,359551.5601,28.0,85.0,#N/A
9261693,19/12/20 12:35:09,6.760,Devices!A2:F2,7,23.427,74160,0,359544.6119,28.0,85.0,#N/A
9261702,19/12/20 12:35:10,6.777,Devices!A2:F2,7,23.427,74159,0,359559.009,28.0,85.0,#N/A
9261710,19/12/20 12:35:11,6.794,Devices!A2:F2,7,23.427,74161,0,359538.4912,28.0,85.0,#N/A
9261717,19/12/20 12:35:12,6.810,Devices!A2:F2,7,23.431,74155,0,359540.4605,28.0,85.0,#N/A
9261729,19/12/20 12:35:13,6.827,Devices!A2:F2,7,23.424,74156,0,359536.9318,28.0,85.0,#N/A
9261733,19/12/20 12:35:14,6.843,Devices!A2:F2,7,23.424,74155,0,359543.436,28.0,85.0,#N/A
9261741,19/12/20 12:35:15,6.860,Devices!A2:F2,7,23.427,74158,0,359528.2775,28.0,85.0,#N/A
9261749,19/12/20 12:35:16,6.877,Devices!A2:F2,7,23.426,74156,0,359533.4516,28.0,85.0,#N/A
9261758,19/12/20 12:35:17,6.894,Devices!A2:F2,7,23.429,74162,0,359542.1745,28.0,85.0,#N/A
9261766,19/12/20 12:35:18,6.911,Devices!A2:F2,7,23.424,74156,0,359544.3767,28.0,85.0,#N/A
9261773,19/12/20 12:35:19,6.927,Devices!A2:F2,7,23.424,74157,0,359529.0949,28.0,85.0,#N/A
9261781,19/12/20 12:35:20,6.943,Devices!A2:F2,7,23.431,74152,0,359529.0471,28.0,85.0,#N/A
9261789,19/12/20 12:35:21,6.960,Devices!A2:F2,7,23.427,74145,0,359532.1059,28.0,85.0,#N/A
9261797,19/12/20 12:35:22,6.977,Devices!A2:F2,7,23.428,74153,0,359538.6018,28.0,85.0,#N/A
9261805,19/12/20 12:35:23,6.994,Devices!A2:F2,7,23.426,74155,0,359525.4271,28.0,85.0,#N/A
9261816,19/12/20 12:35:24,7.010,Devices!A2:F2,7,23.43,74160,0,359524.8775,28.0,85.0,#N/A
9261828,19/12/20 12:35:25,7.027,Devices!A2:F2,7,23.426,74154,0,359529.2713,28.0,85.0,#N/A
9261835,19/12/20 12:35:26,7.044,Devices!A2:F2,7,23.431,74149,0,359529.7523,28.0,85.0,#N/A
9261844,19/12/20 12:35:27,7.061,Devices!A2:F2,7,23.43,74149,0,359515.8437,28.0,85.0,#N/A
9261849,19/12/20 12:35:28,7.077,Devices!A2:F2,7,23.427,74146,0,359516.0894,28.0,85.0,#N/A
9261860,19/12/20 12:35:29,7.094,Devices!A2:F2,7,23.426,74150,0,359507.56,28.0,85.0,#N/A
9261868,19/12/20 12:35:30,7.110,Devices!A2:F2,7,23.425,74146,0,359518.9966,28.0,85.0,#N/A
9261870,19/12/20 12:35:31,7.127,Devices!A2:F2,7,23.43,74147,0,359516.8193,28.0,85.0,#N/A
9261877,19/12/20 12:35:32,7.143,Devices!A2:F2,7,23.422,74145,0,359517.2549,28.0,85.0,#N/A
9261885,19/12/20 12:35:33,7.160,Devices!A2:F2,7,23.43,74138,0,359503.1291,28.0,85.0,#N/A
9261893,19/12/20 12:35:34,7.177,Devices!A2:F2,7,23.428,74144,0,359501.5907,28.0,85.0,#N/A
9261902,19/12/20 12:35:35,7.194,Devices!A2:F2,7,23.428,74141,0,359518.5418,28.0,85.0,#N/A
9261912,19/12/20 12:35:36,7.211,Devices!A2:F2,7,23.426,74144,0,359510.7717,28.0,85.0,#N/A
9261920,19/12/20 12:35:37,7.227,Devices!A2:F2,7,23.43,74133,0,359503.5475,28.0,85.0,#N/A
9261932,19/12/20 12:35:38,7.243,Devices!A2:F2,7,23.436,74138,0,359499.0083,28.0,85.0,#N/A
9261940,19/12/20 12:35:39,7.260,Devices!A2:F2,7,23.424,74138,0,359499.5858,28.0,85.0,#N/A
9261948,19/12/20 12:35:40,7.277,Devices!A2:F2,7,23.429,74135,0,359518.3636,28.0,85.0,#N/A
9261956,19/12/20 12:35:41,7.294,Devices!A2:F2,7,23.427,74139,0,359501.3878,28.0,85.0,#N/A
9261962,19/12/20 12:35:42,7.310,Devices!A2:F2,7,23.422,74133,0,359492.3539,28.0,85.0,#N/A
9261972,19/12/20 12:35:43,7.327,Devices!A2:F2,7,23.43,74130,0,359498.85,28.0,85.0,#N/A
9261980,19/12/20 12:35:44,7.344,Devices!A2:F2,7,23.428,74130,0,359503.3174,28.0,85.0,#N/A
9261988,19/12/20 12:35:45,7.360,Devices!A2:F2,7,23.425,74132,0,359503.0449,28.0,85.0,#N/A
9261996,19/12/20 12:35:46,7.377,Devices!A2:F2,7,23.429,74132,0,359485.5431,28.0,85.0,#N/A
9262002,19/12/20 12:35:47,7.393,Devices!A2:F2,7,23.428,74135,0,359483.3451,28.0,85.0,#N/A
9262012,19/12/20 12:35:48,7.410,Devices!A2:F2,7,23.423,74133,0,359486.5564,28.0,85.0,#N/A
9262020,19/12/20 12:35:49,7.427,Devices!A2:F2,7,23.429,74132,0,359476.4196,28.0,85.0,#N/A
9262028,19/12/20 12:35:50,7.444,Devices!A2:F2,7,23.427,74125,0,359488.8425,28.0,85.0,#N/A
9262036,19/12/20 12:35:51,7.461,Devices!A2:F2,7,23.429,74131,0,359483.4351,28.0,85.0,#N/A
9262040,19/12/20 12:35:52,7.476,Devices!A2:F2,7,23.428,74134,0,359482.1283,28.0,85.0,#N/A
9262052,19/12/20 12:35:53,7.493,Devices!A2:F2,7,23.431,74128,0,359476.8797,28.0,85.0,#N/A
9262058,19/12/20 12:35:54,7.510,Devices!A2:F2,7,23.428,74128,0,359475.3782,28.0,85.0,#N/A
9262068,19/12/20 12:35:55,7.527,Devices!A2:F2,7,23.429,74129,0,359487.9983,28.0,85.0,#N/A
9262076,19/12/20 12:35:56,7.544,Devices!A2:F2,7,23.43,74122,0,359483.0982,28.0,85.0,#N/A
9262081,19/12/20 12:35:57,7.560,Devices!A2:F2,7,23.434,74126,0,359477.0519,28.0,85.0,#N/A
9262089,19/12/20 12:35:58,7.577,Devices!A2:F2,7,23.427,74125,0,359476.8804,28.0,85.0,#N/A
9262100,19/12/20 12:35:59,7.594,Devices!A2:F2,7,23.43,74123,0,359463.8895,28.0,85.0,#N/A
9262108,19/12/20 12:36:00,7.610,Devices!A2:F2,7,23.431,74119,0,359461.1455,28.0,85.0,#N/A
9262116,19/12/20 12:36:01,7.627,Devices!A2:F2,7,23.428,74125,0,359467.4517,28.0,85.0,#N/A
9262124,19/12/20 12:36:02,7.644,Devices!A2:F2,7,23.431,74124,0,359470.5507,28.0,85.0,#N/A
9262130,19/12/20 12:36:03,7.660,Devices!A2:F2,7,23.427,74123,0,359465.8298,28.0,85.0,#N/A
9262137,19/12/20 12:36:04,7.677,Devices!A2:F2,7,23.427,74124,0,359468.8491,28.0,85.0,#N/A
9262146,19/12/20 12:36:05,7.694,Devices!A2:F2,7,23.431,74129,0,359472.2959,28.0,85.0,#N/A
9262156,19/12/20 12:36:06,7.711,Devices!A2:F2,7,23.426,74125,0,359463.1562,28.0,85.0,#N/A
