"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"evm.TU.chromosome_1.1548",107.376085914387,-2.41621270479273,0.653246759289546,-3.69877488167034,0.000216642641421454,0.0151154974428087,47,113,223,32,21,178,91,76,92,154,115,11,286,207,81,241,114,23,15
"evm.TU.chromosome_9.1720",537.246436887683,-1.72040718096998,0.505634096337217,-3.40247462232572,0.000667785567358619,0.0328797815572477,842,580,834,114,202,951,333,467,675,1196,559,578,1084,784,171,464,1057,276,74
"evm.TU.chromosome_13.140",97.0793045149557,-1.77570192501076,0.462035624518629,-3.84321431244781,0.000121433338990795,0.0101159251089723,148,241,154,11,27,487,94,94,114,70,156,129,248,229,14,134,121,14,20
"evm.TU.chromosome_13.2301",497.768151760057,-1.94182204469065,0.555719436315034,-3.4942489281405,0.000475397528329496,0.0263472382229554,1085,536,936,69,96,436,112,178,1013,718,701,452,706,1179,89,462,859,325,226
"evm.TU.chromosome_2.488",83.0753766285076,-11.8893402862961,2.99214764385205,-3.97351391089444,7.08200200066797e-05,0.00688288484296803,12,0,29,0,0,457,0,535,17,0,0,0,10,35,0,0,0,0,0
"evm.TU.chromosome_9.2453",642.912512040173,-1.53512806802156,0.330256006464709,-4.6482971936064,3.34686464923274e-06,0.000641259266792992,2004,524,448,40,78,1194,542,206,1973,1954,983,598,1624,1588,341,1291,1311,171,176
"evm.TU.chromosome_14.6207",125.233520639588,-6.085788446447,1.18343530842666,-5.14247665513535,2.71140142314376e-07,8.26484451981912e-05,120,7,362,0,0,342,0,17,86,629,65,14,154,35,96,488,145,115,20
"evm.TU.chromosome_14.6208",39.3296085835055,-3.59628658391356,1.06096151750748,-3.38964846940191,0.000699823013085936,0.0339458453942444,139,4,143,0,0,77,36,35,46,137,34,13,32,50,0,53,25,37,4
"evm.TU.chromosome_13.2318",758.307598484293,2.6968515636631,0.677350379660786,3.98147198945053,6.84897933673444e-05,0.00680433413809498,738,5839,191,205,1390,508,2245,17,423,1993,450,1697,1409,322,80,1556,271,360,131
"evm.TU.chromosome_3.1143",212.781952973139,-1.24617302523792,0.348956644288643,-3.57113998439053,0.000355430857056805,0.0216683575220267,619,235,199,24,78,315,165,89,557,1004,210,128,517,212,73,446,533,74,43
"evm.TU.chromosome_12.1003",84.4137583593363,2.70206760899554,0.74336267690753,3.63492504121465,0.000278061472001647,0.0180598569611917,293,686,27,0,145,91,301,0,80,180,34,260,215,112,12,106,43,30,28
"evm.TU.chromosome_8.392",1079.51617814225,-3.22744244443948,0.663651378793127,-4.86315940503084,1.15526734406954e-06,0.000271877020040453,928,791,2254,131,248,1924,581,2843,1568,644,1225,706,833,682,405,574,1158,435,96
"evm.TU.chromosome_6.1061",21.9613451078058,-4.47404125219595,1.27374089687959,-3.51252068859251,0.00044387744497301,0.0250664601767495,55,6,86,0,0,67,8,0,47,84,13,0,32,32,24,63,69,3,0
"evm.TU.chromosome_13.1617",9900.07320025684,-2.73673080037707,0.810291222726193,-3.37746568594121,0.000731570801113712,0.0350204767490004,13765,8207,16903,4307,2203,6925,5064,17465,11371,10085,4702,4475,7715,8477,3017,5754,10674,4811,480
"evm.TU.chromosome_5.2027",27.9430268652494,-5.36135792359683,1.55650827515446,-3.44447762287984,0.000572163994473744,0.0297687137289229,0,13,181,0,0,32,0,31,84,63,34,6,19,148,1,35,58,0,0
"evm.TU.chromosome_10.26",38.3008707723762,-2.64390487071305,0.789978528308644,-3.34680599025102,0.000817484019994626,0.0378417423570823,49,23,143,0,27,105,14,41,46,50,68,19,76,115,18,71,93,0,0
"evm.TU.chromosome_14.20",329.961376547635,1.1797546411093,0.31898284121831,3.69848935009605,0.000216886448395206,0.0151154974428087,745,1626,260,34,414,551,895,47,563,664,269,1077,909,522,109,684,519,53,28
"evm.TU.chromosome_13.3854",30.9188468890424,-4.58329797024496,1.32895370450663,-3.44880183162325,0.000563079774204622,0.0296022085988282,28,4,5,0,0,51,24,180,28,8,5,14,19,47,2,15,37,0,0
"evm.TU.chromosome_14.6918",25.662583979156,-5.66164854916352,1.40113421551909,-4.04076103948827,5.32780247892106e-05,0.00564873413812564,9,0,19,7,1,278,2,1,3,23,82,5,19,0,24,130,34,0,0
"evm.TU.chromosome_14.5774",75.3574694412738,-4.64410604111268,0.885663998251405,-5.24364324425707,1.57436475856159e-07,5.34566585869066e-05,291,0,255,3,0,120,15,32,343,208,108,25,52,201,22,192,109,17,9
"evm.TU.chromosome_10.1228",56.4751629565861,2.43193036084352,0.747467420395418,3.2535603485661,0.00113968514810802,0.0471773370568665,110,358,7,0,113,79,285,3,129,77,38,154,114,150,13,144,117,10,0
"evm.TU.chromosome_7.2558",191.268884068593,-1.61794209525893,0.495303524482099,-3.26656689340276,0.00108860085554675,0.0454838463382962,515,230,295,7,84,401,289,285,178,249,227,267,445,255,45,301,161,51,61
"evm.TU.chromosome_13.4161",79.526170877037,-4.15760843093152,0.819265853453026,-5.07479765378736,3.87908569268206e-07,0.000108388119396358,60,22,245,0,10,179,10,67,95,279,101,18,109,72,61,126,113,58,5
"evm.TU.chromosome_13.4165",72.2977700010268,-4.74627010004015,0.938685662590655,-5.05629337827643,4.27483550119198e-07,0.000118214626272138,69,11,67,20,0,111,29,220,120,26,52,17,87,113,5,96,64,9,18
"evm.TU.chromosome_13.4166",61.2651493911904,-3.25922166295337,0.868518716984418,-3.75262109983041,0.000174995249810052,0.0130754110888714,93,46,95,0,1,382,68,76,80,70,183,34,54,315,5,116,52,1,10
"evm.TU.chromosome_2.44",39.1208071118633,2.26374521005009,0.678823191521995,3.33480829518291,0.000853582228525977,0.0388076096575946,92,250,17,0,61,26,151,5,93,72,21,120,168,71,6,113,59,0,7
"evm.TU.chromosome_2.109",163.504588722988,-3.30697909527301,0.749562512044423,-4.41187898558756,1.02477387936413e-05,0.00150210571257177,143,35,632,42,19,282,125,33,253,363,191,22,153,215,151,122,386,26,28
"evm.TU.chromosome_12.2573",82.0554817951357,-1.72051772340388,0.532315767002298,-3.23213744558585,0.00122867941800513,0.0495618534838032,154,133,46,17,20,277,110,89,188,191,108,54,139,185,19,124,174,4,16
"evm.TU.chromosome_4.2048",727.230694966383,2.70727182941755,0.730503791935464,3.70603391701041,0.000210530118495062,0.0149004218958088,430,10781,229,57,674,1007,4837,78,158,2431,477,4145,52,1011,175,405,254,88,21
"evm.TU.chromosome_7.266",219.708537183209,-3.74012845905199,0.937203249780556,-3.99073355745163,6.5869246971891e-05,0.0066674591727321,299,198,62,0,27,1742,151,820,215,202,127,116,187,279,47,136,175,12,0
"evm.TU.chromosome_9.2874",8621.89171007153,-1.99432597846281,0.383074185362679,-5.20610903753451,1.92841359257887e-07,6.32607925066664e-05,23680,6193,14962,1516,1578,16951,6090,5326,14793,10286,11251,9662,18162,20382,2999,13171,16696,2741,1824
"evm.TU.chromosome_9.124",3839.99960835026,-1.90244316133021,0.31183740715497,-6.10075352629127,1.05569590125177e-09,8.58120813793254e-07,12765,3294,4823,419,570,7584,3456,2583,8067,4678,5246,3624,9380,8828,1311,7385,8008,1191,911
"evm.TU.chromosome_14.5057",57.5982003963476,-4.73219608581338,1.32670755556616,-3.56687204045803,0.000361267775964171,0.0219742558332493,0,3,48,9,6,117,36,287,96,58,5,10,44,16,7,4,23,7,0
"evm.TU.chromosome_12.2808",2254.72090226131,-1.5748709799519,0.29596291668708,-5.32117671220616,1.03098194463035e-07,3.79563924394321e-05,8501,2401,2431,250,709,3527,2090,1529,3813,6758,3184,1797,5224,3362,747,6409,4574,468,436
"evm.TU.chromosome_1.1381",13.1985987185642,-7.34097903678077,2.12259006653198,-3.45850060853951,0.000543191045637755,0.0290129240734814,96,0,18,0,0,5,0,19,13,25,0,0,0,35,0,17,57,13,0
"evm.TU.chromosome_9.2919",255.714658624774,-1.17887817198516,0.356810459594384,-3.30393389623524,0.000953383095372472,0.0415830051223922,609,321,390,41,74,509,288,98,426,459,431,447,442,477,89,513,258,94,67
"evm.TU.chromosome_13.2897",78.230468467768,-5.36151957741861,1.57581867073344,-3.40237089266317,0.000668039104857589,0.0328797815572477,268,19,102,45,0,7,6,109,3,584,14,0,39,86,0,0,139,11,6
"evm.TU.chromosome_14.1172",47.8907314023863,-4.88837372673222,0.874601258564754,-5.58925988141635,2.28039455157948e-08,1.13276487873274e-05,171,13,187,0,3,136,0,7,274,74,104,9,60,48,3,61,31,5,28
"evm.TU.chromosome_12.532",23.7776978975268,-19.7374705790611,4.56663810157557,-4.32210088472992,1.5455048739594e-05,0.00205230805639044,0,0,0,0,0,117,0,0,0,0,0,0,156,0,83,150,0,0,0
"evm.TU.chromosome_11.3034",12.0016690423997,-8.91140801665624,2.34549475925984,-3.79937238464279,0.000145062985915129,0.0114110543524558,29,0,15,0,0,213,0,31,15,0,0,0,0,9,0,0,11,0,0
"evm.TU.chromosome_6.2148",22.7546444909443,-4.45115090289033,1.33349135832611,-3.33796756544243,0.000843936000127772,0.0385651435560943,14,6,156,7,1,23,9,11,0,20,22,5,29,4,0,3,46,9,6
"evm.TU.chromosome_1.998",54.8573671358565,-4.64958539818176,1.25485186073048,-3.70528629210076,0.000211152098043656,0.0149051154682185,384,22,130,0,0,127,0,23,309,125,44,8,114,95,0,95,55,0,30
"evm.TU.chromosome_11.890",24.6189485609326,-20.0455576496358,2.28499086833792,-8.77270799082746,1.7441993540363e-18,6.6837719246671e-15,81,0,72,6,0,0,0,0,101,89,0,0,0,29,0,108,9,0,23
"evm.TU.chromosome_13.3309",66.5611916904677,-3.02743706428649,0.60087163318191,-5.03840903298218,4.69417427854773e-07,0.000127188414997742,359,32,142,0,16,148,11,35,253,100,59,18,82,68,4,45,39,26,52
"evm.TU.chromosome_4.360",114.207533415955,-2.44343398356104,0.685339390792524,-3.56529044789833,0.000363453461916109,0.0220571847566464,165,101,266,0,11,92,93,73,374,146,161,51,261,292,22,347,340,26,45
"evm.TU.chromosome_13.2911",422.573033947825,-2.0781608210308,0.418920345003223,-4.96075410473277,7.02200365766976e-07,0.000176035725339564,863,266,560,55,146,886,170,214,683,1061,461,206,1352,470,212,521,795,165,159
"evm.TU.chromosome_14.6814",404.827521408495,-2.02928209218269,0.560798601293301,-3.61855769166116,0.000296249463643954,0.0189542020872612,416,720,1036,35,162,602,695,688,213,1080,829,292,654,418,217,407,273,16,58
"evm.TU.chromosome_6.2312",289.993389968087,-2.67719852686695,0.663485880917506,-4.03504973333384,5.45907332347105e-05,0.00575930485079488,449,109,408,31,33,326,93,138,687,509,370,143,1010,748,125,476,496,5,218
"evm.TU.chromosome_7.2451",156.255229493437,3.1784066549564,0.955966928565893,3.32480817063884,0.000884793898793569,0.0399557433354187,297,948,28,0,1184,92,172,20,167,72,140,399,202,28,43,48,56,0,9
"evm.TU.chromosome_4.1816",37.3202043129563,-6.23381934880917,1.37862380811337,-4.52176968954285,6.13247631116136e-06,0.0010345757520163,7,0,18,4,0,58,5,25,25,99,99,0,13,88,31,145,42,0,32
"evm.TU.chromosome_3.347",535.562198188883,-1.61766801118388,0.462613722551143,-3.49680074828529,0.000470873391017129,0.0262047880511275,644,1062,310,47,188,1144,718,815,1045,1189,1064,595,777,1025,86,844,713,163,115
"evm.TU.chromosome_4.1100",184.482292784281,-1.66873052279794,0.477460120828143,-3.4950154997313,0.00047403422610882,0.0263260747021594,507,158,333,14,52,358,147,56,500,858,296,200,318,444,22,310,486,50,28
"evm.TU.chromosome_14.759",685.742355148806,-3.03861333724794,0.696147884327232,-4.36489631823632,1.27183068024297e-05,0.00174479742953977,1546,547,1496,85,19,326,249,806,1388,2628,677,404,334,1293,88,1384,1875,227,150
"evm.TU.chromosome_12.2432",340.878524251872,-5.11464026447403,0.670804646401302,-7.62463452200696,2.44726743628498e-14,5.47045847590904e-11,578,8,1337,39,12,1062,53,47,586,1295,401,53,417,492,158,809,619,128,35
"evm.TU.chromosome_12.2431",34.8772289402114,-3.03117590135193,0.845430863932149,-3.58536224624418,0.000336610645826511,0.0209495219574254,57,13,104,0,10,127,22,21,77,99,54,12,72,34,17,204,66,0,0
"evm.TU.chromosome_12.2430",40.354840227871,-3.28674853707562,1.00891818397851,-3.25769580652698,0.00112320738549465,0.0466391871648737,129,5,82,0,0,111,8,0,176,125,17,21,107,54,14,143,50,28,7
"evm.TU.chromosome_7.2230",3582.76747043393,-2.23020186177914,0.496054494442238,-4.49588076867798,6.92825536130969e-06,0.00111953928802272,8291,3590,6574,1062,375,4151,1369,1266,5029,6326,3224,1703,8053,8629,1040,5731,4862,1419,1166
"evm.TU.chromosome_7.2231",133.366276284053,-2.48210242124895,0.756534737632206,-3.28088361020593,0.00103482437201259,0.0437825377836997,388,80,101,19,28,88,35,146,129,88,70,43,259,235,120,125,69,109,39
"evm.TU.chromosome_4.2167",687.007066584898,-3.66360978043793,0.666323485501818,-5.49824501184858,3.83589710333285e-08,1.80515971754036e-05,645,357,5097,32,228,2979,281,264,383,509,839,198,579,1090,114,1432,1460,20,62
"evm.TU.chromosome_4.2164",4751.54936584326,-3.52670940095838,0.563100400815973,-6.26302058362581,3.77590754521043e-10,3.61731942831159e-07,5347,4148,10382,155,528,29282,1557,2095,9692,6805,10173,1249,11947,19298,1009,12575,10007,165,627
"evm.TU.chromosome_12.1356",75.9002417080346,-3.98689557013901,1.12719158987585,-3.53701678219418,0.000404673951193837,0.0234448683948671,371,27,210,0,0,543,45,54,264,255,30,22,277,73,4,57,152,6,0
"evm.TU.chromosome_10.3213",170.000695428918,10.8390831080792,2.66203422090298,4.07172944020324,4.66653650267522e-05,0.00510571471796582,177,222,0,0,433,0,0,0,0,0,0,1470,114,446,50,0,1686,0,65
"evm.TU.chromosome_9.2380",29.6819056852527,-3.45695380877367,0.998838724944231,-3.46097295032958,0.000538226889984188,0.0289326615169055,10,13,98,5,7,53,0,5,9,17,83,13,84,84,9,33,42,11,12
"evm.TU.chromosome_9.120",2244.93251527231,-1.40644333346437,0.361788525985338,-3.88747357212033,0.000101293012063298,0.00885043568594757,8328,1963,1751,241,347,4312,2626,1178,3596,2847,2915,2401,5334,4864,982,5508,5024,739,599
"evm.TU.chromosome_8.2758",2295.93464339702,-0.984361701630714,0.215397609125415,-4.56997505973973,4.87782260098665e-06,0.000866508036085205,5980,3557,2395,274,664,4730,3395,817,6362,6874,3561,2728,3838,4385,893,4570,3425,699,494
"evm.TU.chromosome_8.2759",187.751117628393,-1.86783351466304,0.386582267529264,-4.83165854088652,1.35400333497955e-06,0.000303940226612986,424,203,185,30,35,310,157,126,279,606,227,87,299,383,113,257,377,72,41
"evm.TU.chromosome_8.2757",1483.48352109651,-1.63312590421179,0.412595993410685,-3.95817198977555,7.55255679765397e-05,0.00723534941215251,1885,1266,2384,254,776,4796,2242,950,2589,1464,2348,949,3605,2040,666,2601,2384,334,317
"evm.TU.chromosome_5.1894",49.6417748005304,-3.2503073975274,0.693868591554983,-4.68432702832585,2.80881247224378e-06,0.000549953180696841,43,18,58,16,8,99,19,56,50,88,75,15,56,117,12,111,159,0,14
"evm.TU.chromosome_6.1434",69.1245505989051,-9.74414223948877,2.62338353782743,-3.7143414597922,0.000203733547875765,0.0145551629588392,41,0,0,63,0,181,0,0,18,0,321,0,43,342,23,14,13,0,0
"evm.TU.chromosome_6.1435",29.3884116975037,-8.81652782806854,2.19177352106581,-4.02255422073959,5.75703953693508e-05,0.00595488881083058,12,0,4,22,0,98,0,13,6,0,123,0,16,161,0,0,3,0,8
"evm.TU.chromosome_11.2709",65.6339342104305,-2.02391801044441,0.445682997446441,-4.5411604706496,5.59454273700145e-06,0.00095616804279232,275,63,45,4,12,184,34,48,153,116,96,59,216,195,14,130,107,14,16
"evm.TU.chromosome_14.5159",106.319991471617,-2.31479063443725,0.555453794250647,-4.16738648362299,3.08111859934806e-05,0.00370618499143105,162,194,278,16,11,310,53,38,281,345,94,41,193,310,22,233,84,25,25
"evm.TU.chromosome_12.210",577.752056260986,1.31491143544543,0.292814648083878,4.49059309037287,7.10251245760406e-06,0.00112732422581522,1069,4175,443,14,948,1011,2036,137,902,821,694,2274,766,673,177,891,774,98,77
"evm.TU.chromosome_14.5849",85.216882537568,-2.12439536837077,0.651017983448211,-3.26318999226196,0.00110165637981049,0.0459577460840383,144,87,188,22,8,231,48,41,70,290,50,86,64,95,37,77,100,41,25
"evm.TU.chromosome_1.916",134.777877416127,-1.79415462845313,0.542931553213994,-3.30456872110723,0.000951226524012545,0.0415565151141898,222,108,288,16,67,164,113,97,308,311,174,91,179,235,17,129,285,84,27
"evm.TU.chromosome_7.28",47.0012771024052,6.36205937284675,1.45950283554356,4.35905927546714,1.30622731892604e-05,0.00176071565843579,149,21,1,0,141,1,210,0,11,36,2,4,172,148,0,5,366,6,17
"evm.TU.chromosome_1.1534",223.522852499312,1.25134958290798,0.361860108530097,3.45810315481046,0.000543993052022209,0.0290129240734814,379,1111,166,8,197,317,948,42,268,523,257,989,572,296,89,393,345,50,20
"evm.TU.chromosome_1.263",9.48595076549267,6.494967243407,1.92327753331045,3.3770306837763,0.000732728757929299,0.0350204767490004,17,6,0,0,25,0,62,0,148,8,0,7,16,0,3,17,7,0,0
"evm.TU.chromosome_10.1584",161.581184664021,-3.17544864207247,0.621348829696685,-5.11057314394972,3.21182929898738e-07,9.2638827006492e-05,354,66,504,14,23,691,100,10,409,344,207,42,251,405,75,369,429,32,12
"evm.TU.chromosome_9.2810",372.591430664712,1.65920684893505,0.435142809061424,3.81301681743026,0.000137280767369107,0.0109922964295789,968,3374,151,14,456,733,1408,49,529,604,360,1285,745,483,129,551,457,28,69
"evm.TU.chromosome_13.1719",267.005837836878,-3.76913346021205,0.825721614586921,-4.56465398704333,5.00318849017855e-06,0.000882931105661509,282,79,1172,48,14,670,170,21,302,809,229,18,211,451,309,314,523,55,10
"evm.TU.chromosome_11.2854",518.336683509295,2.0210233908791,0.390224617141912,5.17912838426623,2.22925016706271e-07,7.03498899779883e-05,1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"evm.TU.chromosome_9.2485",787.642954803573,-3.12600412675097,0.695810144175831,-4.49261074003691,7.03553126472348e-06,0.0011236336847231,1429,739,2844,249,26,474,355,362,2434,1642,904,233,661,928,141,1137,1923,212,94
"evm.TU.chromosome_8.1210",22.8218809608465,21.1118535287009,4.5645830389686,4.62514392847398,3.743383689657e-06,0.000697309195078885,108,178,0,0,0,0,0,0,65,164,0,0,0,0,0,395,0,0,0
"evm.TU.chromosome_8.1212",1557.26295124796,-3.86995428993871,1.16726372026143,-3.31540698366944,0.000915097896147492,0.0405728693657195,432,664,1832,115,196,2902,236,3343,412,1829,90,423,141,7188,2311,213,125,817,103
"evm.TU.chromosome_9.2739",2800.15276360142,-2.68339108524942,0.765192990290839,-3.50681608339029,0.000453502474630887,0.0253432299572894,4285,1555,8205,1016,544,2924,3126,3247,3256,4151,1796,711,1268,2708,862,2469,4205,1320,141
"evm.TU.chromosome_8.849",295.257621718672,-2.45988866910334,0.655499722613394,-3.7526921587336,0.000174945636596726,0.0130754110888714,358,318,640,61,24,161,87,142,875,518,357,155,537,1387,29,492,655,99,58
"evm.TU.chromosome_13.948",6.72972351364948,5.47648727790442,1.54312761644377,3.5489529314013,0.000386766207965843,0.0229020237582247,10,70,0,0,29,2,12,0,5,9,0,20,5,2,8,4,19,0,0
"evm.TU.chromosome_13.941",122.895466490811,-5.3371705108022,0.936008325183496,-5.70205453007685,1.18371945493222e-08,6.75576397002168e-06,171,0,430,21,0,48,14,17,228,146,101,16,564,202,59,294,572,19,20
"evm.TU.chromosome_13.1050",96.1724498870713,-23.2638502965476,4.56236097904018,-5.09908146317739,3.41305650417132e-07,9.63703449135699e-05,228,0,604,0,0,258,0,0,211,1177,0,0,622,0,0,0,0,0,0
"evm.TU.chromosome_9.231",411.308632891726,-2.45352400585064,0.744055919504791,-3.29749947757097,0.000975498561069605,0.0420356853810084,360,338,708,119,121,235,358,985,409,408,264,403,413,328,76,429,316,151,54
"evm.TU.chromosome_6.904",143.900132172958,-3.05046533159742,0.819967107159348,-3.72022890304136,0.000199042294931734,0.0143911334750643,193,61,670,49,15,394,198,65,123,375,265,45,138,124,12,36,63,55,4
"evm.TU.chromosome_6.905",72.8654542200596,-5.84562317939915,1.37729031411669,-4.24429266617487,2.19284007285712e-05,0.0028009877197295,218,0,475,16,0,140,9,30,51,261,7,14,65,4,31,5,3,40,3
"evm.TU.chromosome_13.3223",7.86213483780749,5.17220706185113,1.35195090956782,3.82573584976139,0.000130382038284753,0.0106302972490888,11,77,0,0,7,0,53,2,9,14,0,40,17,10,4,23,22,0,0
"evm.TU.chromosome_10.1627",363.629873009889,-2.87213207812437,0.797249582120584,-3.60255074764023,0.00031510985751167,0.0199351575893704,773,227,1080,125,50,321,147,164,688,1040,168,85,358,483,26,407,718,263,8
"evm.TU.chromosome_14.1132",117.616418976723,-5.9033058533114,1.10449905462565,-5.34478126403849,9.05263055611188e-08,3.49931076941217e-05,280,11,592,4,8,201,0,20,342,12,162,4,167,621,17,134,523,27,0
"evm.TU.chromosome_11.2331",510.158380392042,1.32398349949734,0.345655917999816,3.83035102410152,0.000127960586162768,0.0105353768994181,814,2707,349,28,814,934,2000,134,803,642,609,2608,705,800,189,709,540,25,83
"evm.TU.chromosome_2.1481",11.5915031942434,-4.01723904298009,1.08737620771067,-3.69443345779826,0.000220377593746121,0.0151964230710693,56,0,18,0,0,29,5,11,20,33,8,3,19,19,0,12,35,8,3
"evm.TU.chromosome_11.1175",263.878215974088,-1.78016297658231,0.550751502629477,-3.23224352195718,0.00122822337113573,0.0495618534838032,580,186,668,50,93,300,255,183,543,898,145,225,490,179,64,424,404,127,33
"evm.TU.chromosome_4.30",1312.38052685688,-1.06104981951265,0.302218546208774,-3.51086931236732,0.000446643918300047,0.0251488637279406,2873,2877,1078,117,484,2544,1412,1033,3199,1913,1631,1550,2280,2212,530,1927,1864,575,420
"evm.TU.chromosome_10.3160",276.661343834776,-2.75061073114229,0.713350007150874,-3.85590622214788,0.000115301686371271,0.00972595105416032,304,230,921,38,41,394,85,263,447,338,60,218,403,232,71,520,975,137,45
"evm.TU.chromosome_11.1374",13.3015481804012,-4.87691984884977,1.45891229145528,-3.34284650106347,0.000829237557956885,0.0381534618432856,8,0,5,0,4,21,0,8,13,102,103,0,12,3,3,39,13,0,5
"evm.TU.chromosome_4.216",7050.7704632879,-1.45544440969435,0.330425687457642,-4.40475563777387,1.05903188017495e-05,0.00154388430183765,12253,11709,8533,942,2196,12102,5903,7063,11273,14996,7316,9146,17209,16416,2837,15176,11476,1773,1103
"evm.TU.chromosome_4.211",88.1493648132118,-4.39313023695607,0.923319810724412,-4.757972466235,1.95547163299995e-06,0.000423012670028956,95,11,263,8,0,405,40,10,79,314,109,11,139,98,74,327,175,30,0
"evm.TU.chromosome_4.213",493.567155599595,-1.57840907370108,0.309245694708485,-5.10406159474261,3.32439990796687e-07,9.48656416290462e-05,904,507,505,45,71,812,402,304,1170,1138,516,515,1230,1259,270,1006,1018,146,141
"evm.TU.chromosome_9.1516",200.895324350485,1.25661843792168,0.386056021035777,3.25501577348855,0.00113386068233982,0.0470087773463419,358,960,141,8,405,510,915,47,330,277,230,873,347,216,45,375,224,14,15
"evm.TU.chromosome_5.1941",332.822380389925,-3.70322719572968,0.805835360422714,-4.59551339840323,4.31685051807383e-06,0.000777148981857802,853,160,1025,14,12,420,111,51,1764,1562,401,27,62,718,43,1638,621,82,29
"evm.TU.chromosome_3.1666",848.38083699526,5.021358439837,1.31297276733229,3.82441933661688,0.000131080651729252,0.0106548709151075,11,6444,48,0,24,278,27012,109,9,4,15,1015,138,33,87,168,69,14,34
"evm.TU.chromosome_5.2302",20093.2953503698,-1.94109885602107,0.599396434311716,-3.23842242780443,0.00120192701272593,0.0492221224265045,39966,17697,26201,5990,4795,20168,19553,26292,25878,26212,14921,17307,30109,26733,6825,27726,28124,9557,2176
"evm.TU.chromosome_13.4157",54.9428811860031,-4.71031879205512,1.30080216375301,-3.62108775900645,0.000293366972807549,0.0188985391575965,0,0,239,27,4,50,30,98,7,70,48,4,46,121,8,4,18,5,3
"evm.TU.chromosome_14.5213",618.488052550144,-1.12859866681519,0.247927665031771,-4.55212881011307,5.31058030111781e-06,0.000931052326778981,1994,753,519,84,180,1158,777,240,1344,1286,764,454,1379,1648,355,1247,1012,148,149
"evm.TU.chromosome_8.2356",72.6491704981068,-3.15951824956361,0.77198709897965,-4.09270861357606,4.2636336535182e-05,0.00470649008732396,88,73,148,6,0,107,53,95,239,121,69,11,177,227,15,113,46,14,29
"evm.TU.chromosome_10.2002",42.7389993989538,-5.06714564332394,1.49909319017586,-3.38014052530617,0.000724487775617717,0.0348273478372216,12,0,117,6,0,214,0,0,220,290,25,15,131,7,0,75,74,10,9
"evm.TU.chromosome_1.1276",115.606866533876,-3.17889284207719,0.878609180834315,-3.6180965455637,0.00029677769447695,0.0189542020872612,148,71,595,7,27,361,43,16,118,345,154,59,69,36,43,64,160,101,3
"evm.TU.chromosome_1.105",244.17334909315,-4.81336551540124,0.988188454447021,-4.8708983531838,1.11091983475245e-06,0.000270902851339997,289,0,727,19,11,233,10,46,900,276,251,49,339,2622,29,194,505,16,63
"evm.TU.chromosome_12.3369",106.592845875243,-3.93189481823374,0.864855313947358,-4.54630358954246,5.45962703405016e-06,0.000944832487492655,96,51,538,3,0,291,60,9,158,645,134,20,185,240,27,197,256,19,7
"evm.TU.chromosome_4.1730",46.0981867633925,-4.85059306830248,1.36149195872094,-3.5627041623216,0.000367054245552009,0.0221255350172744,15,11,136,0,0,308,14,0,39,64,40,2,61,26,54,191,80,30,0
"evm.TU.chromosome_4.1737",84.9467674825819,-3.58603304520011,1.03557127537756,-3.46285488064803,0.000534476575933039,0.0287887543631081,41,18,316,10,27,727,18,0,25,58,162,41,85,37,58,466,104,0,4
"evm.TU.chromosome_7.1143",99.7363664752616,-2.03302671489093,0.453610479668098,-4.48187774757424,7.39891267657207e-06,0.00115072506091666,113,112,185,11,28,151,100,114,153,264,107,68,215,165,52,210,100,25,23
"evm.TU.chromosome_4.1252",14.2081334638511,4.06848065123156,1.0419190638407,3.90479528825818,9.43051795539245e-05,0.00840412669885206,3,97,3,0,79,10,146,0,14,16,5,44,1,1,2,16,6,0,0
"evm.TU.chromosome_2.1639",7384.0679692498,-1.33648542491487,0.392059112816888,-3.4088875407395,0.000652283634274707,0.0324015855662681,15217,8522,10532,1333,2637,9303,4129,3675,15003,14230,7156,7977,13686,15033,3150,12504,9713,3924,1757
"evm.TU.chromosome_12.2527",2462.63557703798,-1.77748250029117,0.488607002154444,-3.63785719904466,0.000274915771096747,0.0179028427674691,9475,4952,6438,224,955,6312,4053,1354,8376,3077,6878,1496,1347,2938,372,2113,639,298,813
"evm.TU.chromosome_1.1781",139.813056936167,-3.16314351131228,0.926408765109581,-3.41441449006382,0.000639192540340391,0.0319286791472824,64,142,43,5,27,2718,173,215,107,100,66,122,113,86,41,74,61,0,0
"evm.TU.chromosome_12.1150",40.5266346483676,-23.5088727958522,3.81119772702771,-6.16836870706952,6.89981059390943e-10,6.16935064570088e-07,0,0,0,0,0,57,0,266,2,0,0,0,0,48,5,0,103,0,0
"evm.TU.chromosome_12.1152",47.7411527666843,-3.6909616505142,1.04953547906577,-3.51675738851597,0.000436852880071366,0.0247848608554786,93,0,91,0,7,198,19,0,167,151,65,4,113,82,34,145,126,8,11
"evm.TU.chromosome_3.228",19.851440143854,7.90219090825346,1.86301435705103,4.24161567963537,2.2191645940315e-05,0.00282117872371094,42,465,0,0,0,0,30,0,48,33,0,25,23,105,6,95,8,0,0
